generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78584,49506,1,0.0,0.0,0.5,8.0,9.0,linear
2,78391,49540,1,0.0,0.0,0.5,8.0,9.0,linear
3,81917,51427,1,0.0,0.0,0.5,8.0,9.0,linear
4,79781,50762,1,0.0,0.0,0.5,8.0,9.0,linear
5,74874,48478,1,0.0,0.0,0.5,8.0,9.0,linear
6,76592,49234,1,0.0,0.0,0.5,8.0,9.0,linear
7,81234,51136,1,0.0,0.0,0.5,8.0,9.0,linear
8,80870,50971,1,0.0,0.0,0.5,8.0,9.0,linear
9,75753,48691,1,0.0,0.0,0.5,8.0,9.0,linear
10,74678,48151,1,0.0,0.0,0.5,8.0,9.0,linear
11,129753,51290,1,0.299547,0.299547,0.5,8.0,9.0,linear
12,155298,51643,1,0.420435,0.434189,0.5,8.0,9.0,linear
13,144684,45532,1,0.453339,0.495136,0.5,8.0,9.0,linear
14,140978,41369,1,0.473259,0.552876,0.5,8.0,9.0,linear
15,145498,38968,1,0.492777,0.606249,0.5,8.0,9.0,linear
16,147932,34992,1,0.513048,0.65692,0.5,8.0,9.0,linear
17,147614,30410,1,0.532998,0.705388,0.5,8.0,9.0,linear
18,148029,26832,1,0.54764,0.740294,0.5,8.0,9.0,linear
19,149408,24887,1,0.557415,0.761632,0.5,8.0,9.0,linear
20,148972,22650,1,0.566421,0.779098,0.5,8.0,9.0,linear
21,147782,20764,1,0.575209,0.792104,0.5,8.0,9.0,linear
22,145934,19518,1,0.581862,0.801445,0.5,8.0,9.0,linear
23,144277,18366,1,0.587498,0.807808,0.5,8.0,9.0,linear
24,142602,17473,1,0.593506,0.814301,0.5,8.0,9.0,linear
25,141047,16614,1,0.599629,0.820778,0.5,8.0,9.0,linear
26,138930,15689,1,0.60649,0.827161,0.5,8.0,9.0,linear
27,137456,15099,1,0.61252,0.832956,0.5,8.0,9.0,linear
28,135403,14368,1,0.616718,0.837163,0.5,8.0,9.0,linear
29,134231,13838,1,0.621976,0.841632,0.5,8.0,9.0,linear
30,132469,13182,1,0.626857,0.846806,0.5,8.0,9.0,linear
31,130029,12548,1,0.632,0.850079,0.5,8.0,9.0,linear
32,128559,12079,1,0.637371,0.8537,0.5,8.0,9.0,linear
33,127325,11659,1,0.641888,0.856316,0.5,8.0,9.0,linear
34,125666,11263,1,0.647548,0.860878,0.5,8.0,9.0,linear
35,123779,10645,1,0.651854,0.864946,0.5,8.0,9.0,linear
36,123173,10270,1,0.657051,0.868002,0.5,8.0,9.0,linear
37,121749,9954,1,0.661887,0.871223,0.5,8.0,9.0,linear
38,119989,9548,1,0.667695,0.875988,0.5,8.0,9.0,linear
39,118520,9088,1,0.673071,0.878331,0.5,8.0,9.0,linear
40,116921,8656,1,0.678799,0.883925,0.5,8.0,9.0,linear
41,115719,8190,1,0.68536,0.886262,0.5,8.0,9.0,linear
42,114079,7812,1,0.691273,0.88854,0.5,8.0,9.0,linear
43,112442,7566,1,0.695872,0.891346,0.5,8.0,9.0,linear
44,111046,7168,1,0.701033,0.895519,0.5,8.0,9.0,linear
45,110597,6935,1,0.709069,0.899459,0.5,8.0,9.0,linear
46,108804,6571,1,0.714999,0.90354,0.5,8.0,9.0,linear
47,107345,6254,1,0.723289,0.908089,0.5,8.0,9.0,linear
48,105857,5772,1,0.730172,0.913841,0.5,8.0,9.0,linear
49,104654,5295,1,0.740145,0.91921,0.5,8.0,9.0,linear
50,102414,4768,1,0.749126,0.924855,0.5,8.0,9.0,linear
51,100899,4351,1,0.762729,0.930293,0.5,8.0,9.0,linear
52,98432,3950,1,0.772828,0.935108,0.5,8.0,9.0,linear
53,96610,3539,1,0.787112,0.939765,0.5,8.0,9.0,linear
54,94411,3235,1,0.798673,0.944055,0.5,8.0,9.0,linear
55,92371,2938,1,0.808859,0.948592,0.5,8.0,9.0,linear
56,90807,2622,1,0.822558,0.953532,0.5,8.0,9.0,linear
57,88792,2277,1,0.836086,0.958485,0.5,8.0,9.0,linear
58,87187,1966,1,0.850419,0.964315,0.5,8.0,9.0,linear
59,85683,1562,1,0.866,0.970214,0.5,8.0,9.0,linear
60,83692,1296,1,0.884247,0.975776,0.5,8.0,9.0,linear
61,81796,1017,1,0.899678,0.980494,0.5,8.0,9.0,linear
62,80126,814,1,0.91672,0.984286,0.5,8.0,9.0,linear
63,78838,626,1,0.931862,0.987714,0.5,8.0,9.0,linear
64,77258,507,1,0.943017,0.990405,0.5,8.0,9.0,linear
65,76542,372,1,0.952454,0.993096,0.5,8.0,9.0,linear
66,75649,289,1,0.962405,0.99483,0.5,8.0,9.0,linear
67,74803,193,1,0.97118,0.996354,0.5,8.0,9.0,linear
68,74098,130,1,0.978246,0.997273,0.5,8.0,9.0,linear
69,73501,89,1,0.984659,0.9981,0.5,8.0,9.0,linear
70,73380,50,1,0.989061,0.998769,0.5,8.0,9.0,linear
71,72982,30,1,0.992482,0.999154,0.5,8.0,9.0,linear
72,72753,18,1,0.995065,0.999575,0.5,8.0,9.0,linear
73,72267,11,1,0.996892,0.999738,0.5,8.0,9.0,linear
74,72447,5,1,0.998503,0.99989,0.5,8.0,9.0,linear
75,72478,3,1,0.999331,0.999959,0.5,8.0,9.0,linear
76,72038,2,1,0.999646,0.999972,0.5,8.0,9.0,linear
77,72360,0,1,0.999834,1.0,0.5,8.0,9.0,linear

