generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78570,49267,1,0.0,0.0,0.0,80.0,10.0,convex
2,77824,49065,1,0.0,0.0,0.0,80.0,10.0,convex
3,83700,52109,1,0.0,0.0,0.0,80.0,10.0,convex
4,78929,50153,1,0.0,0.0,0.0,80.0,10.0,convex
5,65754,43778,1,0.0,0.0,0.0,80.0,10.0,convex
6,89210,55296,1,0.0,0.0,0.0,80.0,10.0,convex
7,101754,61638,1,0.0,0.0,0.0,80.0,10.0,convex
8,67679,45255,1,0.0,0.0,0.0,80.0,10.0,convex
9,38405,31300,1,0.0,0.0,0.0,80.0,10.0,convex
10,125841,72795,1,0.0,0.0,0.0,80.0,10.0,convex
11,607285,72819,1,0.792251,0.792251,0.0,80.0,10.0,convex
12,805062,53513,1,0.855943,0.855943,0.0,80.0,10.0,convex
13,804541,57476,1,0.806359,0.806359,0.0,80.0,10.0,convex
14,868762,87638,1,0.773386,0.773386,0.0,80.0,10.0,convex
15,890010,98113,1,0.747196,0.747196,0.0,80.0,10.0,convex
16,905710,108545,1,0.749057,0.749057,0.0,80.0,10.0,convex
17,899198,112203,1,0.766198,0.766198,0.0,80.0,10.0,convex
18,880112,105988,1,0.778769,0.778769,0.0,80.0,10.0,convex
19,866475,97431,1,0.795215,0.795215,0.0,80.0,10.0,convex
20,851855,86579,1,0.812845,0.812845,0.0,80.0,10.0,convex
21,838396,77278,1,0.830702,0.830702,0.0,80.0,10.0,convex
22,822501,67003,1,0.850484,0.850484,0.0,80.0,10.0,convex
23,809374,58770,1,0.870483,0.870483,0.0,80.0,10.0,convex
24,794936,50287,1,0.890676,0.890676,0.0,80.0,10.0,convex
25,780641,41225,1,0.911241,0.911241,0.0,80.0,10.0,convex
26,768036,32498,1,0.929921,0.929921,0.0,80.0,10.0,convex
27,756226,25086,1,0.946666,0.946666,0.0,80.0,10.0,convex
28,748356,18750,1,0.961417,0.961417,0.0,80.0,10.0,convex
29,740081,13266,1,0.973042,0.973042,0.0,80.0,10.0,convex
30,733404,9068,1,0.982034,0.982034,0.0,80.0,10.0,convex
31,728814,5981,1,0.988746,0.988746,0.0,80.0,10.0,convex
32,726881,3682,1,0.993144,0.993144,0.0,80.0,10.0,convex
33,725363,2221,1,0.995946,0.995946,0.0,80.0,10.0,convex
34,723552,1280,1,0.997728,0.997728,0.0,80.0,10.0,convex
35,722413,708,1,0.998782,0.998782,0.0,80.0,10.0,convex
36,721291,348,1,0.999416,0.999416,0.0,80.0,10.0,convex
37,720603,166,1,0.99974,0.99974,0.0,80.0,10.0,convex
38,722239,89,1,0.999873,0.999873,0.0,80.0,10.0,convex
39,721981,38,1,0.999947,0.999947,0.0,80.0,10.0,convex
40,721701,14,1,0.999981,0.999981,0.0,80.0,10.0,convex
41,721445,1,1,0.999999,0.999999,0.0,80.0,10.0,convex
42,722236,0,1,1.0,1.0,0.0,80.0,10.0,convex

