generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78219,49205,1,0.0,0.0,0.0,80.0,10.0,convex
2,78190,49247,1,0.0,0.0,0.0,80.0,10.0,convex
3,85214,53070,1,0.0,0.0,0.0,80.0,10.0,convex
4,78749,50390,1,0.0,0.0,0.0,80.0,10.0,convex
5,57801,40007,1,0.0,0.0,0.0,80.0,10.0,convex
6,96087,58242,1,0.0,0.0,0.0,80.0,10.0,convex
7,111759,66128,1,0.0,0.0,0.0,80.0,10.0,convex
8,75031,49000,1,0.0,0.0,0.0,80.0,10.0,convex
9,42153,34306,1,0.0,0.0,0.0,80.0,10.0,convex
10,107774,65101,1,0.0,0.0,0.0,80.0,10.0,convex
11,603354,71072,1,0.797441,0.797441,0.0,80.0,10.0,convex
12,802438,51174,1,0.811221,0.811221,0.0,80.0,10.0,convex
13,853399,79823,1,0.793235,0.793235,0.0,80.0,10.0,convex
14,869797,90132,1,0.75459,0.75459,0.0,80.0,10.0,convex
15,908892,110900,1,0.741409,0.741409,0.0,80.0,10.0,convex
16,905016,112684,1,0.747161,0.747161,0.0,80.0,10.0,convex
17,903708,115226,1,0.761263,0.761263,0.0,80.0,10.0,convex
18,883049,107745,1,0.775681,0.775681,0.0,80.0,10.0,convex
19,868638,98012,1,0.791566,0.791566,0.0,80.0,10.0,convex
20,855859,89559,1,0.807487,0.807487,0.0,80.0,10.0,convex
21,843224,79869,1,0.825157,0.825157,0.0,80.0,10.0,convex
22,828957,70964,1,0.844168,0.844168,0.0,80.0,10.0,convex
23,814544,62003,1,0.864442,0.864442,0.0,80.0,10.0,convex
24,801026,53235,1,0.885082,0.885082,0.0,80.0,10.0,convex
25,784906,43567,1,0.905205,0.905205,0.0,80.0,10.0,convex
26,772676,35009,1,0.924676,0.924676,0.0,80.0,10.0,convex
27,760905,27093,1,0.941747,0.941747,0.0,80.0,10.0,convex
28,750373,20443,1,0.957068,0.957068,0.0,80.0,10.0,convex
29,742577,14793,1,0.969692,0.969692,0.0,80.0,10.0,convex
30,735569,10389,1,0.979448,0.979448,0.0,80.0,10.0,convex
31,731024,6910,1,0.98684,0.98684,0.0,80.0,10.0,convex
32,726602,4378,1,0.991824,0.991824,0.0,80.0,10.0,convex
33,723968,2679,1,0.995145,0.995145,0.0,80.0,10.0,convex
34,723597,1570,1,0.997286,0.997286,0.0,80.0,10.0,convex
35,723490,901,1,0.998477,0.998477,0.0,80.0,10.0,convex
36,723154,464,1,0.999221,0.999221,0.0,80.0,10.0,convex
37,721784,251,1,0.999602,0.999602,0.0,80.0,10.0,convex
38,722820,121,1,0.999809,0.999809,0.0,80.0,10.0,convex
39,722825,54,1,0.999918,0.999918,0.0,80.0,10.0,convex
40,721524,23,1,0.999967,0.999967,0.0,80.0,10.0,convex
41,720921,14,1,0.999981,0.999981,0.0,80.0,10.0,convex
42,721894,3,1,0.999996,0.999996,0.0,80.0,10.0,convex
43,722659,0,1,1.0,1.0,0.0,80.0,10.0,convex

