generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78755,49695,1,0.0,0.0,0.0,11.0,10.0,concave
2,78756,49552,1,0.0,0.0,0.0,11.0,10.0,concave
3,78813,49851,1,0.0,0.0,0.0,11.0,10.0,concave
4,78595,49965,1,0.0,0.0,0.0,11.0,10.0,concave
5,78545,50007,1,0.0,0.0,0.0,11.0,10.0,concave
6,78445,49977,1,0.0,0.0,0.0,11.0,10.0,concave
7,78095,49741,1,0.0,0.0,0.0,11.0,10.0,concave
8,78294,49740,1,0.0,0.0,0.0,11.0,10.0,concave
9,77948,49473,1,0.0,0.0,0.0,11.0,10.0,concave
10,78381,49889,1,0.0,0.0,0.0,11.0,10.0,concave
11,144382,49711,1,0.382993,0.382993,0.0,11.0,10.0,concave
12,177772,49567,1,0.486497,0.486497,0.0,11.0,10.0,concave
13,176442,49034,1,0.493528,0.493528,0.0,11.0,10.0,concave
14,173012,47668,1,0.504328,0.504328,0.0,11.0,10.0,concave
15,169307,45500,1,0.522612,0.522612,0.0,11.0,10.0,concave
16,164554,42603,1,0.546901,0.546901,0.0,11.0,10.0,concave
17,157989,38642,1,0.572464,0.572464,0.0,11.0,10.0,concave
18,151380,34465,1,0.598075,0.598075,0.0,11.0,10.0,concave
19,145993,31091,1,0.623164,0.623164,0.0,11.0,10.0,concave
20,141124,27920,1,0.645893,0.645893,0.0,11.0,10.0,concave
21,137408,25348,1,0.66858,0.66858,0.0,11.0,10.0,concave
22,133767,22795,1,0.690512,0.690512,0.0,11.0,10.0,concave
23,130870,20906,1,0.712418,0.712418,0.0,11.0,10.0,concave
24,127480,18714,1,0.735831,0.735831,0.0,11.0,10.0,concave
25,124427,16628,1,0.75915,0.75915,0.0,11.0,10.0,concave
26,121376,14695,1,0.781653,0.781653,0.0,11.0,10.0,concave
27,118491,12990,1,0.80257,0.80257,0.0,11.0,10.0,concave
28,115944,11461,1,0.826882,0.826882,0.0,11.0,10.0,concave
29,113331,9628,1,0.850964,0.850964,0.0,11.0,10.0,concave
30,111010,8099,1,0.873335,0.873335,0.0,11.0,10.0,concave
31,108812,6648,1,0.892709,0.892709,0.0,11.0,10.0,concave
32,107418,5643,1,0.910739,0.910739,0.0,11.0,10.0,concave
33,105611,4475,1,0.930158,0.930158,0.0,11.0,10.0,concave
34,104174,3483,1,0.94577,0.94577,0.0,11.0,10.0,concave
35,102963,2622,1,0.959115,0.959115,0.0,11.0,10.0,concave
36,101649,2046,1,0.97011,0.97011,0.0,11.0,10.0,concave
37,101063,1393,1,0.979605,0.979605,0.0,11.0,10.0,concave
38,100348,940,1,0.986365,0.986365,0.0,11.0,10.0,concave
39,99849,609,1,0.991431,0.991431,0.0,11.0,10.0,concave
40,99562,365,1,0.99522,0.99522,0.0,11.0,10.0,concave
41,99216,193,1,0.997591,0.997591,0.0,11.0,10.0,concave
42,99151,105,1,0.99884,0.99884,0.0,11.0,10.0,concave
43,99044,49,1,0.999485,0.999485,0.0,11.0,10.0,concave
44,99093,23,1,0.999768,0.999768,0.0,11.0,10.0,concave
45,99164,7,1,0.999929,0.999929,0.0,11.0,10.0,concave
46,99185,1,1,0.99999,0.99999,0.0,11.0,10.0,concave
47,99209,0,1,1.0,1.0,0.0,11.0,10.0,concave

