generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77780,48998,1,0.0,0.0,0.0,85.0,10.0,linear
2,77718,48795,1,0.0,0.0,0.0,85.0,10.0,linear
3,80601,50558,1,0.0,0.0,0.0,85.0,10.0,linear
4,82316,51711,1,0.0,0.0,0.0,85.0,10.0,linear
5,76220,48984,1,0.0,0.0,0.0,85.0,10.0,linear
6,74291,48168,1,0.0,0.0,0.0,85.0,10.0,linear
7,81308,51388,1,0.0,0.0,0.0,85.0,10.0,linear
8,83470,52130,1,0.0,0.0,0.0,85.0,10.0,linear
9,74388,47847,1,0.0,0.0,0.0,85.0,10.0,linear
10,74088,48016,1,0.0,0.0,0.0,85.0,10.0,linear
11,596934,53402,1,0.818914,0.818914,0.0,85.0,10.0,linear
12,850857,52373,1,0.83243,0.83243,0.0,85.0,10.0,linear
13,890412,72588,1,0.813195,0.813195,0.0,85.0,10.0,linear
14,901412,80705,1,0.805963,0.805963,0.0,85.0,10.0,linear
15,905307,85566,1,0.812057,0.812057,0.0,85.0,10.0,linear
16,892626,82257,1,0.830259,0.830259,0.0,85.0,10.0,linear
17,877242,74282,1,0.852518,0.852518,0.0,85.0,10.0,linear
18,856792,63179,1,0.874268,0.874268,0.0,85.0,10.0,linear
19,840448,51022,1,0.895641,0.895641,0.0,85.0,10.0,linear
20,825869,41324,1,0.916093,0.916093,0.0,85.0,10.0,linear
21,811848,32165,1,0.934588,0.934588,0.0,85.0,10.0,linear
22,801192,24519,1,0.950862,0.950862,0.0,85.0,10.0,linear
23,791149,18242,1,0.964161,0.964161,0.0,85.0,10.0,linear
24,784938,13037,1,0.975594,0.975594,0.0,85.0,10.0,linear
25,778745,8792,1,0.98403,0.98403,0.0,85.0,10.0,linear
26,773928,5533,1,0.990237,0.990237,0.0,85.0,10.0,linear
27,771253,3368,1,0.994316,0.994316,0.0,85.0,10.0,linear
28,768964,1888,1,0.996932,0.996932,0.0,85.0,10.0,linear
29,768275,991,1,0.998433,0.998433,0.0,85.0,10.0,linear
30,768032,511,1,0.999232,0.999232,0.0,85.0,10.0,linear
31,767021,240,1,0.999641,0.999641,0.0,85.0,10.0,linear
32,767168,99,1,0.999853,0.999853,0.0,85.0,10.0,linear
33,767653,45,1,0.999941,0.999941,0.0,85.0,10.0,linear
34,767368,20,1,0.999974,0.999974,0.0,85.0,10.0,linear
35,766528,6,1,0.999992,0.999992,0.0,85.0,10.0,linear
36,766935,2,1,0.999997,0.999997,0.0,85.0,10.0,linear
37,767451,0,1,1.0,1.0,0.0,85.0,10.0,linear

