generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78395,49303,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
2,78212,49276,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
3,80022,50500,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
4,80102,50705,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
5,78943,50408,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
6,77085,49726,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
7,77903,49963,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
8,78366,49940,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
9,78787,50176,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
10,79137,50429,1,0.0,0.0,0.5,0.0792,4.9,0.0,6.0,linear
11,107776,50217,1,0.217127,0.217127,0.5,0.0792,4.9,0.0,6.0,linear
12,121813,49656,1,0.308784,0.324604,0.5,0.0792,4.9,0.0,6.0,linear
13,120247,47549,1,0.334896,0.374498,0.5,0.0792,4.9,0.0,6.0,linear
14,117369,43962,1,0.364051,0.433107,0.5,0.0792,4.9,0.0,6.0,linear
15,115005,39752,1,0.393078,0.495289,0.5,0.0792,4.9,0.0,6.0,linear
16,114392,36116,1,0.418445,0.550388,0.5,0.0792,4.9,0.0,6.0,linear
17,114357,32501,1,0.440675,0.598841,0.5,0.0792,4.9,0.0,6.0,linear
18,113992,29182,1,0.459542,0.638062,0.5,0.0792,4.9,0.0,6.0,linear
19,113216,26504,1,0.47438,0.666429,0.5,0.0792,4.9,0.0,6.0,linear
20,112307,24466,1,0.486239,0.686908,0.5,0.0792,4.9,0.0,6.0,linear
21,110140,22690,1,0.49594,0.701856,0.5,0.0792,4.9,0.0,6.0,linear
22,108511,21385,1,0.504836,0.714941,0.5,0.0792,4.9,0.0,6.0,linear
23,106053,19730,1,0.514737,0.729597,0.5,0.0792,4.9,0.0,6.0,linear
24,103900,18503,1,0.523535,0.740405,0.5,0.0792,4.9,0.0,6.0,linear
25,101729,17384,1,0.53247,0.749602,0.5,0.0792,4.9,0.0,6.0,linear
26,99733,16327,1,0.541351,0.759262,0.5,0.0792,4.9,0.0,6.0,linear
27,97728,15362,1,0.549457,0.766436,0.5,0.0792,4.9,0.0,6.0,linear
28,95260,14470,1,0.55653,0.774109,0.5,0.0792,4.9,0.0,6.0,linear
29,93375,13672,1,0.564993,0.782363,0.5,0.0792,4.9,0.0,6.0,linear
30,91589,12862,1,0.573136,0.789766,0.5,0.0792,4.9,0.0,6.0,linear
31,89989,12176,1,0.580432,0.796486,0.5,0.0792,4.9,0.0,6.0,linear
32,87619,11451,1,0.586739,0.802718,0.5,0.0792,4.9,0.0,6.0,linear
33,86427,10901,1,0.595105,0.808192,0.5,0.0792,4.9,0.0,6.0,linear
34,84454,10317,1,0.604575,0.816402,0.5,0.0792,4.9,0.0,6.0,linear
35,82468,9697,1,0.613757,0.823202,0.5,0.0792,4.9,0.0,6.0,linear
36,80769,9071,1,0.621847,0.829454,0.5,0.0792,4.9,0.0,6.0,linear
37,79571,8593,1,0.630848,0.836505,0.5,0.0792,4.9,0.0,6.0,linear
38,77766,7950,1,0.639299,0.841794,0.5,0.0792,4.9,0.0,6.0,linear
39,76120,7380,1,0.650056,0.84972,0.5,0.0792,4.9,0.0,6.0,linear
40,74403,6942,1,0.66071,0.856258,0.5,0.0792,4.9,0.0,6.0,linear
41,72551,6423,1,0.672138,0.862964,0.5,0.0792,4.9,0.0,6.0,linear
