generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78282,49159,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
2,77887,48928,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
3,78865,49536,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
4,79995,50180,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
5,79869,50452,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
6,79597,50662,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
7,78253,50114,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
8,77643,49490,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
9,77941,49578,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
10,78977,50297,1,0.0,0.0,0.5,0.0199,3.55,0.0,6.0,linear
11,100790,50384,1,0.166805,0.166805,0.5,0.0199,3.55,0.0,6.0,linear
12,110418,50018,1,0.244453,0.257837,0.5,0.0199,3.55,0.0,6.0,linear
13,107379,47744,1,0.269196,0.305377,0.5,0.0199,3.55,0.0,6.0,linear
14,105212,44590,1,0.296195,0.359294,0.5,0.0199,3.55,0.0,6.0,linear
15,103710,41482,1,0.320507,0.412744,0.5,0.0199,3.55,0.0,6.0,linear
16,104029,38467,1,0.347422,0.468413,0.5,0.0199,3.55,0.0,6.0,linear
17,103767,35317,1,0.367845,0.514494,0.5,0.0199,3.55,0.0,6.0,linear
18,103799,32569,1,0.384172,0.548906,0.5,0.0199,3.55,0.0,6.0,linear
19,103704,30669,1,0.396203,0.574085,0.5,0.0199,3.55,0.0,6.0,linear
20,103821,29110,1,0.406444,0.595312,0.5,0.0199,3.55,0.0,6.0,linear
21,102959,27844,1,0.416531,0.614354,0.5,0.0199,3.55,0.0,6.0,linear
22,102056,26450,1,0.42514,0.629395,0.5,0.0199,3.55,0.0,6.0,linear
23,100265,25054,1,0.432007,0.642296,0.5,0.0199,3.55,0.0,6.0,linear
24,98789,23960,1,0.438897,0.653284,0.5,0.0199,3.55,0.0,6.0,linear
25,98109,22969,1,0.445028,0.660765,0.5,0.0199,3.55,0.0,6.0,linear
26,96687,22085,1,0.449782,0.667981,0.5,0.0199,3.55,0.0,6.0,linear
27,95583,21384,1,0.453294,0.672321,0.5,0.0199,3.55,0.0,6.0,linear
28,94699,20832,1,0.457636,0.677638,0.5,0.0199,3.55,0.0,6.0,linear
29,93916,20462,1,0.461725,0.683617,0.5,0.0199,3.55,0.0,6.0,linear
30,92637,19922,1,0.464817,0.687765,0.5,0.0199,3.55,0.0,6.0,linear
31,91730,19424,1,0.468378,0.694069,0.5,0.0199,3.55,0.0,6.0,linear
32,90961,18811,1,0.471731,0.697802,0.5,0.0199,3.55,0.0,6.0,linear
33,89959,18453,1,0.475554,0.703311,0.5,0.0199,3.55,0.0,6.0,linear
34,89149,17749,1,0.479411,0.706514,0.5,0.0199,3.55,0.0,6.0,linear
35,88223,17586,1,0.480054,0.708171,0.5,0.0199,3.55,0.0,6.0,linear
36,87848,17318,1,0.482708,0.711315,0.5,0.0199,3.55,0.0,6.0,linear
37,87101,17045,1,0.483738,0.710084,0.5,0.0199,3.55,0.0,6.0,linear
38,86317,16809,1,0.488356,0.715982,0.5,0.0199,3.55,0.0,6.0,linear
39,85095,16294,1,0.490701,0.720964,0.5,0.0199,3.55,0.0,6.0,linear
40,84849,15955,1,0.494135,0.722671,0.5,0.0199,3.55,0.0,6.0,linear
41,84063,15645,1,0.496051,0.726151,0.5,0.0199,3.55,0.0,6.0,linear
42,83186,15210,1,0.498406,0.72811,0.5,0.0199,3.55,0.0,6.0,linear
43,82484,14998,1,0.502362,0.731481,0.5,0.0199,3.55,0.0,6.0,linear
44,81482,14652,1,0.504103,0.732504,0.5,0.0199,3.55,0.0,6.0,linear
45,81263,14610,1,0.505222,0.733725,0.5,0.0199,3.55,0.0,6.0,linear
46,81199,14318,1,0.507289,0.73494,0.5,0.0199,3.55,0.0,6.0,linear
47,80563,14221,1,0.509443,0.737097,0.5,0.0199,3.55,0.0,6.0,linear
48,79869,14042,1,0.511635,0.741101,0.5,0.0199,3.55,0.0,6.0,linear
49,79478,13791,1,0.514076,0.7435,0.5,0.0199,3.55,0.0,6.0,linear
50,79253,13641,1,0.516652,0.745801,0.5,0.0199,3.55,0.0,6.0,linear
51,78368,13216,1,0.519034,0.748994,0.5,0.0199,3.55,0.0,6.0,linear
52,77556,13033,1,0.52215,0.75385,0.5,0.0199,3.55,0.0,6.0,linear
53,76904,12638,1,0.526249,0.758156,0.5,0.0199,3.55,0.0,6.0,linear
54,76397,12227,1,0.530992,0.762844,0.5,0.0199,3.55,0.0,6.0,linear
55,75412,11872,1,0.534794,0.764986,0.5,0.0199,3.55,0.0,6.0,linear
56,73855,11420,1,0.536631,0.767354,0.5,0.0199,3.55,0.0,6.0,linear
57,73267,11159,1,0.540408,0.767959,0.5,0.0199,3.55,0.0,6.0,linear
58,72202,10915,1,0.542501,0.770448,0.5,0.0199,3.55,0.0,6.0,linear
59,71697,10770,1,0.544779,0.772094,0.5,0.0199,3.55,0.0,6.0,linear
60,71237,10712,1,0.547865,0.772816,0.5,0.0199,3.55,0.0,6.0,linear
61,70628,10528,1,0.550245,0.77336,0.5,0.0199,3.55,0.0,6.0,linear
62,69794,10446,1,0.550578,0.773216,0.5,0.0199,3.55,0.0,6.0,linear
63,69375,10245,1,0.552355,0.775716,0.5,0.0199,3.55,0.0,6.0,linear
64,69497,10036,1,0.557582,0.781234,0.5,0.0199,3.55,0.0,6.0,linear
65,68677,9688,1,0.56086,0.786454,0.5,0.0199,3.55,0.0,6.0,linear
66,68427,9558,1,0.564488,0.787675,0.5,0.0199,3.55,0.0,6.0,linear
67,67458,9296,1,0.567517,0.791038,0.5,0.0199,3.55,0.0,6.0,linear
68,67010,9037,1,0.569359,0.790084,0.5,0.0199,3.55,0.0,6.0,linear
69,66381,9059,1,0.570761,0.790353,0.5,0.0199,3.55,0.0,6.0,linear
70,66040,8784,1,0.574006,0.79375,0.5,0.0199,3.55,0.0,6.0,linear
71,65711,8684,1,0.579689,0.797208,0.5,0.0199,3.55,0.0,6.0,linear
72,64628,8329,1,0.581964,0.798909,0.5,0.0199,3.55,0.0,6.0,linear
73,64061,8217,1,0.584281,0.799158,0.5,0.0199,3.55,0.0,6.0,linear
74,63443,8131,1,0.586543,0.803038,0.5,0.0199,3.55,0.0,6.0,linear
75,63174,7942,1,0.590147,0.806427,0.5,0.0199,3.55,0.0,6.0,linear
76,62716,7829,1,0.593149,0.808915,0.5,0.0199,3.55,0.0,6.0,linear
77,62333,7694,1,0.594752,0.810246,0.5,0.0199,3.55,0.0,6.0,linear
78,61606,7499,1,0.598009,0.813269,0.5,0.0199,3.55,0.0,6.0,linear
79,61232,7352,1,0.601145,0.81556,0.5,0.0199,3.55,0.0,6.0,linear
80,60723,7142,1,0.604938,0.817271,0.5,0.0199,3.55,0.0,6.0,linear
81,60112,6979,1,0.609023,0.817402,0.5,0.0199,3.55,0.0,6.0,linear
82,59453,6902,1,0.613028,0.818846,0.5,0.0199,3.55,0.0,6.0,linear
83,58498,6746,1,0.6152,0.820702,0.5,0.0199,3.55,0.0,6.0,linear
84,57945,6539,1,0.616313,0.824461,0.5,0.0199,3.55,0.0,6.0,linear
85,57985,6346,1,0.621569,0.828568,0.5,0.0199,3.55,0.0,6.0,linear
86,57591,6056,1,0.626456,0.830756,0.5,0.0199,3.55,0.0,6.0,linear
87,56783,5934,1,0.630674,0.833186,0.5,0.0199,3.55,0.0,6.0,linear
88,55872,5778,1,0.634548,0.834939,0.5,0.0199,3.55,0.0,6.0,linear
89,55293,5667,1,0.639379,0.838929,0.5,0.0199,3.55,0.0,6.0,linear
90,54848,5418,1,0.6451,0.844094,0.5,0.0199,3.55,0.0,6.0,linear
91,54516,5218,1,0.651695,0.848461,0.5,0.0199,3.55,0.0,6.0,linear
92,53714,5021,1,0.656175,0.851869,0.5,0.0199,3.55,0.0,6.0,linear
93,52737,4785,1,0.66419,0.856485,0.5,0.0199,3.55,0.0,6.0,linear
94,51947,4421,1,0.674563,0.86216,0.5,0.0199,3.55,0.0,6.0,linear
95,50802,4284,1,0.682968,0.866513,0.5,0.0199,3.55,0.0,6.0,linear
96,49785,3990,1,0.691557,0.875901,0.5,0.0199,3.55,0.0,6.0,linear
97,48949,3674,1,0.7023,0.882496,0.5,0.0199,3.55,0.0,6.0,linear
98,48269,3353,1,0.714398,0.890405,0.5,0.0199,3.55,0.0,6.0,linear
99,47313,3014,1,0.726518,0.897622,0.5,0.0199,3.55,0.0,6.0,linear
100,46098,2784,1,0.739284,0.903957,0.5,0.0199,3.55,0.0,6.0,linear
101,45230,2491,1,0.753227,0.910211,0.5,0.0199,3.55,0.0,6.0,linear
102,43977,2253,1,0.766594,0.916031,0.5,0.0199,3.55,0.0,6.0,linear
103,42730,1988,1,0.783077,0.924965,0.5,0.0199,3.55,0.0,6.0,linear
104,41546,1765,1,0.799674,0.930855,0.5,0.0199,3.55,0.0,6.0,linear
105,40568,1522,1,0.815877,0.939923,0.5,0.0199,3.55,0.0,6.0,linear
106,39636,1306,1,0.830761,0.947612,0.5,0.0199,3.55,0.0,6.0,linear
107,38925,1106,1,0.84929,0.955256,0.5,0.0199,3.55,0.0,6.0,linear
108,37670,880,1,0.867332,0.963192,0.5,0.0199,3.55,0.0,6.0,linear
109,36863,714,1,0.88589,0.968901,0.5,0.0199,3.55,0.0,6.0,linear
