generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78116,49186,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
2,78026,49176,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
3,79876,50015,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
4,80333,50486,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
5,79071,50180,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
6,77337,49457,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
7,77665,49637,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
8,78627,49770,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
9,78427,49533,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
10,79227,50006,1,0.0,0.0,0.5,0.0126,3.55,0.0,6.0,linear
11,100555,50224,1,0.165386,0.165386,0.5,0.0126,3.55,0.0,6.0,linear
12,110841,50155,1,0.242634,0.25634,0.5,0.0126,3.55,0.0,6.0,linear
13,109019,48533,1,0.268162,0.30341,0.5,0.0126,3.55,0.0,6.0,linear
14,104562,44678,1,0.296013,0.359233,0.5,0.0126,3.55,0.0,6.0,linear
15,103435,41322,1,0.323816,0.417636,0.5,0.0126,3.55,0.0,6.0,linear
16,103734,38312,1,0.347112,0.468698,0.5,0.0126,3.55,0.0,6.0,linear
17,103911,35411,1,0.367804,0.514317,0.5,0.0126,3.55,0.0,6.0,linear
18,103917,32520,1,0.385986,0.551988,0.5,0.0126,3.55,0.0,6.0,linear
19,104087,30419,1,0.399161,0.579086,0.5,0.0126,3.55,0.0,6.0,linear
20,103243,28811,1,0.408378,0.598993,0.5,0.0126,3.55,0.0,6.0,linear
21,102518,27509,1,0.418586,0.617346,0.5,0.0126,3.55,0.0,6.0,linear
22,100677,26108,1,0.423825,0.627969,0.5,0.0126,3.55,0.0,6.0,linear
23,100286,25093,1,0.43057,0.638606,0.5,0.0126,3.55,0.0,6.0,linear
24,99256,24054,1,0.437285,0.649011,0.5,0.0126,3.55,0.0,6.0,linear
25,98453,23201,1,0.442293,0.656796,0.5,0.0126,3.55,0.0,6.0,linear
26,97114,22420,1,0.447866,0.664746,0.5,0.0126,3.55,0.0,6.0,linear
27,95498,21594,1,0.452113,0.671998,0.5,0.0126,3.55,0.0,6.0,linear
28,95019,21038,1,0.456576,0.675544,0.5,0.0126,3.55,0.0,6.0,linear
