generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78147,48885,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
2,78095,49041,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
3,81146,50699,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
4,80760,50838,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
5,78239,50078,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
6,77318,49442,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
7,77583,49388,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
8,79469,50185,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
9,79295,50015,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
10,78227,49570,1,0.0,0.0,0.5,0.2,2.0,0.0,6.0,linear
11,90528,49758,1,0.101049,0.101049,0.5,0.2,2.0,0.0,6.0,linear
12,97574,50509,1,0.154501,0.166097,0.5,0.2,2.0,0.0,6.0,linear
13,96042,48871,1,0.174224,0.201834,0.5,0.2,2.0,0.0,6.0,linear
14,91623,45568,1,0.195981,0.246847,0.5,0.2,2.0,0.0,6.0,linear
15,91149,43689,1,0.217107,0.291464,0.5,0.2,2.0,0.0,6.0,linear
16,92388,41786,1,0.236909,0.333211,0.5,0.2,2.0,0.0,6.0,linear
17,92723,39787,1,0.253003,0.368671,0.5,0.2,2.0,0.0,6.0,linear
18,92907,38231,1,0.267969,0.400156,0.5,0.2,2.0,0.0,6.0,linear
19,94013,37291,1,0.278269,0.422425,0.5,0.2,2.0,0.0,6.0,linear
20,94471,36211,1,0.287001,0.440793,0.5,0.2,2.0,0.0,6.0,linear
21,93772,35163,1,0.294952,0.457488,0.5,0.2,2.0,0.0,6.0,linear
22,93465,34390,1,0.300983,0.469217,0.5,0.2,2.0,0.0,6.0,linear
23,93069,33673,1,0.306707,0.481085,0.5,0.2,2.0,0.0,6.0,linear
24,93066,32813,1,0.311755,0.491534,0.5,0.2,2.0,0.0,6.0,linear
25,92983,32083,1,0.316022,0.49964,0.5,0.2,2.0,0.0,6.0,linear
26,92914,31659,1,0.319069,0.505023,0.5,0.2,2.0,0.0,6.0,linear
27,92533,31471,1,0.321469,0.510556,0.5,0.2,2.0,0.0,6.0,linear
28,92106,30788,1,0.323527,0.513309,0.5,0.2,2.0,0.0,6.0,linear
29,92127,30875,1,0.324627,0.516169,0.5,0.2,2.0,0.0,6.0,linear
30,91999,30617,1,0.325494,0.51885,0.5,0.2,2.0,0.0,6.0,linear
31,92249,30608,1,0.327263,0.521369,0.5,0.2,2.0,0.0,6.0,linear
32,91729,30365,1,0.328412,0.524271,0.5,0.2,2.0,0.0,6.0,linear
33,91792,30094,1,0.32918,0.525316,0.5,0.2,2.0,0.0,6.0,linear
34,91477,29668,1,0.330976,0.52879,0.5,0.2,2.0,0.0,6.0,linear
35,90969,29270,1,0.331084,0.529187,0.5,0.2,2.0,0.0,6.0,linear
36,90893,29295,1,0.332448,0.530422,0.5,0.2,2.0,0.0,6.0,linear
37,90806,29235,1,0.332225,0.52971,0.5,0.2,2.0,0.0,6.0,linear
38,90647,29449,1,0.332012,0.530036,0.5,0.2,2.0,0.0,6.0,linear
39,91094,29394,1,0.332367,0.53084,0.5,0.2,2.0,0.0,6.0,linear
40,91197,29460,1,0.331795,0.529317,0.5,0.2,2.0,0.0,6.0,linear
41,91072,29604,1,0.331119,0.529326,0.5,0.2,2.0,0.0,6.0,linear
42,90516,29304,1,0.330893,0.528035,0.5,0.2,2.0,0.0,6.0,linear
43,90829,29546,1,0.331512,0.529261,0.5,0.2,2.0,0.0,6.0,linear
44,90764,29418,1,0.334517,0.534148,0.5,0.2,2.0,0.0,6.0,linear
45,90971,29377,1,0.334042,0.533939,0.5,0.2,2.0,0.0,6.0,linear
46,90414,29272,1,0.335873,0.536375,0.5,0.2,2.0,0.0,6.0,linear
47,90672,29149,1,0.335399,0.536776,0.5,0.2,2.0,0.0,6.0,linear
48,90532,29118,1,0.335031,0.534518,0.5,0.2,2.0,0.0,6.0,linear
49,90205,29140,1,0.334322,0.534614,0.5,0.2,2.0,0.0,6.0,linear
50,90461,29000,1,0.336097,0.536824,0.5,0.2,2.0,0.0,6.0,linear
51,90587,28868,1,0.334642,0.534328,0.5,0.2,2.0,0.0,6.0,linear
52,90527,28913,1,0.334299,0.534832,0.5,0.2,2.0,0.0,6.0,linear
53,90453,28895,1,0.333068,0.531812,0.5,0.2,2.0,0.0,6.0,linear
54,90351,29025,1,0.331581,0.529563,0.5,0.2,2.0,0.0,6.0,linear
55,90507,29352,1,0.331938,0.529126,0.5,0.2,2.0,0.0,6.0,linear
56,90442,29204,1,0.332757,0.529839,0.5,0.2,2.0,0.0,6.0,linear
57,90639,29291,1,0.333916,0.532495,0.5,0.2,2.0,0.0,6.0,linear
58,90298,29227,1,0.332895,0.530864,0.5,0.2,2.0,0.0,6.0,linear
59,90579,29406,1,0.332659,0.531053,0.5,0.2,2.0,0.0,6.0,linear
60,90208,29253,1,0.332244,0.531012,0.5,0.2,2.0,0.0,6.0,linear
61,90738,29332,1,0.332131,0.530768,0.5,0.2,2.0,0.0,6.0,linear
62,90944,29456,1,0.332917,0.531151,0.5,0.2,2.0,0.0,6.0,linear
63,90690,29333,1,0.333697,0.532719,0.5,0.2,2.0,0.0,6.0,linear
64,90668,29440,1,0.334328,0.533236,0.5,0.2,2.0,0.0,6.0,linear
65,90518,29264,1,0.334347,0.534042,0.5,0.2,2.0,0.0,6.0,linear
66,90854,29335,1,0.333838,0.532889,0.5,0.2,2.0,0.0,6.0,linear
67,90472,29285,1,0.33475,0.53451,0.5,0.2,2.0,0.0,6.0,linear
68,90298,29045,1,0.334988,0.534651,0.5,0.2,2.0,0.0,6.0,linear
69,90248,28853,1,0.335727,0.535747,0.5,0.2,2.0,0.0,6.0,linear
70,89885,28830,1,0.335093,0.535206,0.5,0.2,2.0,0.0,6.0,linear
71,89993,28754,1,0.335584,0.53635,0.5,0.2,2.0,0.0,6.0,linear
72,90121,28752,1,0.33564,0.535491,0.5,0.2,2.0,0.0,6.0,linear
73,90034,28894,1,0.334725,0.534489,0.5,0.2,2.0,0.0,6.0,linear
74,90339,29017,1,0.333436,0.531993,0.5,0.2,2.0,0.0,6.0,linear
75,90545,29013,1,0.333743,0.53271,0.5,0.2,2.0,0.0,6.0,linear
76,90794,29158,1,0.335469,0.535694,0.5,0.2,2.0,0.0,6.0,linear
77,90382,28904,1,0.33416,0.533486,0.5,0.2,2.0,0.0,6.0,linear
78,90507,29176,1,0.33372,0.532867,0.5,0.2,2.0,0.0,6.0,linear
79,90387,29181,1,0.333855,0.533183,0.5,0.2,2.0,0.0,6.0,linear
80,90496,29104,1,0.334053,0.534305,0.5,0.2,2.0,0.0,6.0,linear
81,90307,28831,1,0.335309,0.535824,0.5,0.2,2.0,0.0,6.0,linear
82,90063,28746,1,0.335651,0.536993,0.5,0.2,2.0,0.0,6.0,linear
83,90120,28724,1,0.334113,0.533987,0.5,0.2,2.0,0.0,6.0,linear
84,90710,28942,1,0.333673,0.532548,0.5,0.2,2.0,0.0,6.0,linear
85,90694,29209,1,0.333626,0.532218,0.5,0.2,2.0,0.0,6.0,linear
86,90680,29202,1,0.332615,0.530077,0.5,0.2,2.0,0.0,6.0,linear
87,90723,29292,1,0.332972,0.530939,0.5,0.2,2.0,0.0,6.0,linear
88,90702,29328,1,0.33392,0.533261,0.5,0.2,2.0,0.0,6.0,linear
89,90344,29186,1,0.33453,0.53466,0.5,0.2,2.0,0.0,6.0,linear
90,90192,29089,1,0.335096,0.53606,0.5,0.2,2.0,0.0,6.0,linear
91,90616,28980,1,0.336663,0.537754,0.5,0.2,2.0,0.0,6.0,linear
92,90453,28702,1,0.338573,0.540522,0.5,0.2,2.0,0.0,6.0,linear
93,89747,28584,1,0.336482,0.537422,0.5,0.2,2.0,0.0,6.0,linear
94,90079,28660,1,0.337596,0.53844,0.5,0.2,2.0,0.0,6.0,linear
95,89987,28606,1,0.337627,0.539255,0.5,0.2,2.0,0.0,6.0,linear
96,90196,28650,1,0.337472,0.539437,0.5,0.2,2.0,0.0,6.0,linear
97,90267,28595,1,0.335728,0.537471,0.5,0.2,2.0,0.0,6.0,linear
98,90440,28841,1,0.335058,0.535563,0.5,0.2,2.0,0.0,6.0,linear
99,89697,28644,1,0.334707,0.534797,0.5,0.2,2.0,0.0,6.0,linear
100,89938,28857,1,0.33566,0.535847,0.5,0.2,2.0,0.0,6.0,linear
101,89946,28860,1,0.336353,0.537258,0.5,0.2,2.0,0.0,6.0,linear
102,89981,28919,1,0.33481,0.534821,0.5,0.2,2.0,0.0,6.0,linear
103,90190,29073,1,0.332968,0.531582,0.5,0.2,2.0,0.0,6.0,linear
104,90463,29017,1,0.334228,0.533821,0.5,0.2,2.0,0.0,6.0,linear
105,90699,28976,1,0.334724,0.533672,0.5,0.2,2.0,0.0,6.0,linear
106,90855,29246,1,0.335134,0.534925,0.5,0.2,2.0,0.0,6.0,linear
107,90540,29111,1,0.333644,0.533182,0.5,0.2,2.0,0.0,6.0,linear
108,90810,29147,1,0.333584,0.532518,0.5,0.2,2.0,0.0,6.0,linear
109,90701,29076,1,0.334064,0.533743,0.5,0.2,2.0,0.0,6.0,linear
110,90774,29079,1,0.335378,0.535951,0.5,0.2,2.0,0.0,6.0,linear
111,90480,28773,1,0.337405,0.539149,0.5,0.2,2.0,0.0,6.0,linear
112,90142,28693,1,0.336795,0.537676,0.5,0.2,2.0,0.0,6.0,linear
113,90161,28884,1,0.336668,0.536981,0.5,0.2,2.0,0.0,6.0,linear
114,90023,28834,1,0.336037,0.536479,0.5,0.2,2.0,0.0,6.0,linear
115,90290,28849,1,0.334674,0.534398,0.5,0.2,2.0,0.0,6.0,linear
