generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78229,49105,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
2,78284,49089,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
3,79662,50018,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
4,80615,50758,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
5,78042,49743,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
6,76934,49307,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
7,78617,50153,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
8,80387,50831,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
9,79522,50490,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
10,77645,49660,1,0.0,0.0,0.5,0.375,2.3,0.0,6.0,linear
11,92227,49951,1,0.115002,0.115002,0.5,0.375,2.3,0.0,6.0,linear
12,98766,49576,1,0.174205,0.186604,0.5,0.375,2.3,0.0,6.0,linear
13,98021,48256,1,0.19193,0.222407,0.5,0.375,2.3,0.0,6.0,linear
14,95738,45866,1,0.216456,0.270633,0.5,0.375,2.3,0.0,6.0,linear
15,94865,43659,1,0.240211,0.31814,0.5,0.375,2.3,0.0,6.0,linear
16,94536,41462,1,0.261181,0.364859,0.5,0.375,2.3,0.0,6.0,linear
17,95106,39150,1,0.277446,0.400132,0.5,0.375,2.3,0.0,6.0,linear
18,95185,37061,1,0.292799,0.432338,0.5,0.375,2.3,0.0,6.0,linear
19,95358,35565,1,0.305283,0.458948,0.5,0.375,2.3,0.0,6.0,linear
20,95576,34524,1,0.313422,0.475983,0.5,0.375,2.3,0.0,6.0,linear
21,95657,33558,1,0.321043,0.492459,0.5,0.375,2.3,0.0,6.0,linear
22,95314,32585,1,0.32919,0.507272,0.5,0.375,2.3,0.0,6.0,linear
23,94548,31426,1,0.334474,0.517544,0.5,0.375,2.3,0.0,6.0,linear
24,94492,30804,1,0.340745,0.530191,0.5,0.375,2.3,0.0,6.0,linear
25,94091,30215,1,0.344155,0.536754,0.5,0.375,2.3,0.0,6.0,linear
