generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78053,49037,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
2,77993,49076,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
3,79762,50177,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
4,80710,50765,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
5,79627,50421,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
6,78008,49736,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
7,76889,49168,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
8,77646,49332,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
9,79324,50185,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
10,80398,50614,1,0.0,0.0,0.5,0.05,3.55,0.0,6.0,linear
11,100081,49984,1,0.167851,0.167851,0.5,0.05,3.55,0.0,6.0,linear
12,109190,49449,1,0.244981,0.259656,0.5,0.05,3.55,0.0,6.0,linear
13,108601,47958,1,0.269512,0.305462,0.5,0.05,3.55,0.0,6.0,linear
14,105259,44395,1,0.296704,0.360677,0.5,0.05,3.55,0.0,6.0,linear
15,103777,41167,1,0.322644,0.416577,0.5,0.05,3.55,0.0,6.0,linear
16,104069,38254,1,0.347111,0.469236,0.5,0.05,3.55,0.0,6.0,linear
17,104586,35652,1,0.366576,0.512148,0.5,0.05,3.55,0.0,6.0,linear
18,104672,33132,1,0.381648,0.545386,0.5,0.05,3.55,0.0,6.0,linear
19,104242,30775,1,0.396167,0.574135,0.5,0.05,3.55,0.0,6.0,linear
20,103299,28871,1,0.404975,0.592053,0.5,0.05,3.55,0.0,6.0,linear
21,102764,27862,1,0.413264,0.607417,0.5,0.05,3.55,0.0,6.0,linear
22,101746,26719,1,0.421728,0.623166,0.5,0.05,3.55,0.0,6.0,linear
23,100560,25550,1,0.429112,0.63554,0.5,0.05,3.55,0.0,6.0,linear
24,99856,24528,1,0.434945,0.644746,0.5,0.05,3.55,0.0,6.0,linear
25,98782,23786,1,0.4399,0.65272,0.5,0.05,3.55,0.0,6.0,linear
26,97765,22866,1,0.444578,0.661565,0.5,0.05,3.55,0.0,6.0,linear
27,96688,21998,1,0.450199,0.669823,0.5,0.05,3.55,0.0,6.0,linear
28,95479,21229,1,0.455363,0.675858,0.5,0.05,3.55,0.0,6.0,linear
29,94227,20421,1,0.460416,0.684323,0.5,0.05,3.55,0.0,6.0,linear
30,93429,19838,1,0.463544,0.686834,0.5,0.05,3.55,0.0,6.0,linear
31,91858,19181,1,0.468526,0.693594,0.5,0.05,3.55,0.0,6.0,linear
32,90876,18683,1,0.472474,0.697563,0.5,0.05,3.55,0.0,6.0,linear
33,89946,18294,1,0.475381,0.700346,0.5,0.05,3.55,0.0,6.0,linear
34,89196,18070,1,0.476517,0.702652,0.5,0.05,3.55,0.0,6.0,linear
35,88580,17789,1,0.478752,0.70484,0.5,0.05,3.55,0.0,6.0,linear
36,87807,17395,1,0.482336,0.709113,0.5,0.05,3.55,0.0,6.0,linear
37,86556,16880,1,0.484487,0.713105,0.5,0.05,3.55,0.0,6.0,linear
38,86506,16784,1,0.486828,0.715161,0.5,0.05,3.55,0.0,6.0,linear
39,85758,16398,1,0.490675,0.719878,0.5,0.05,3.55,0.0,6.0,linear
40,85080,15948,1,0.493517,0.721648,0.5,0.05,3.55,0.0,6.0,linear
41,84351,15814,1,0.494432,0.721598,0.5,0.05,3.55,0.0,6.0,linear
42,83782,15617,1,0.493675,0.719495,0.5,0.05,3.55,0.0,6.0,linear
43,83725,15591,1,0.494091,0.720561,0.5,0.05,3.55,0.0,6.0,linear
44,83303,15399,1,0.496415,0.722612,0.5,0.05,3.55,0.0,6.0,linear
45,82849,15223,1,0.49806,0.725139,0.5,0.05,3.55,0.0,6.0,linear
46,82408,15072,1,0.498947,0.725704,0.5,0.05,3.55,0.0,6.0,linear
47,81634,14775,1,0.500754,0.72764,0.5,0.05,3.55,0.0,6.0,linear
48,81409,14676,1,0.503605,0.730495,0.5,0.05,3.55,0.0,6.0,linear
49,81465,14735,1,0.503674,0.729084,0.5,0.05,3.55,0.0,6.0,linear
50,81052,14749,1,0.504572,0.729197,0.5,0.05,3.55,0.0,6.0,linear
51,80957,14678,1,0.504928,0.731041,0.5,0.05,3.55,0.0,6.0,linear
52,81045,14638,1,0.504756,0.730599,0.5,0.05,3.55,0.0,6.0,linear
53,80856,14577,1,0.50582,0.732475,0.5,0.05,3.55,0.0,6.0,linear
54,80996,14480,1,0.507732,0.735065,0.5,0.05,3.55,0.0,6.0,linear
55,80219,14293,1,0.507528,0.734425,0.5,0.05,3.55,0.0,6.0,linear
56,80086,14188,1,0.507113,0.733641,0.5,0.05,3.55,0.0,6.0,linear
57,80039,14122,1,0.509458,0.735529,0.5,0.05,3.55,0.0,6.0,linear
58,79473,14023,1,0.510272,0.737018,0.5,0.05,3.55,0.0,6.0,linear
59,79030,13826,1,0.511119,0.737083,0.5,0.05,3.55,0.0,6.0,linear
