generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78161,49051,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
2,77923,49030,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
3,80113,50255,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
4,80433,50638,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
5,78520,49868,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
6,78162,49876,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
7,77753,49598,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
8,78389,49902,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
9,78832,50114,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
10,78084,49681,1,0.0,0.0,0.5,0.175,2.0,0.0,6.0,linear
11,90444,50005,1,0.101172,0.101172,0.5,0.175,2.0,0.0,6.0,linear
12,96803,50290,1,0.156124,0.166874,0.5,0.175,2.0,0.0,6.0,linear
13,94450,48464,1,0.175676,0.205375,0.5,0.175,2.0,0.0,6.0,linear
14,92439,46000,1,0.197942,0.250149,0.5,0.175,2.0,0.0,6.0,linear
15,91812,43705,1,0.219278,0.295586,0.5,0.175,2.0,0.0,6.0,linear
16,92479,41825,1,0.238148,0.33619,0.5,0.175,2.0,0.0,6.0,linear
17,93519,39997,1,0.255853,0.373706,0.5,0.175,2.0,0.0,6.0,linear
18,93155,38162,1,0.270211,0.40569,0.5,0.175,2.0,0.0,6.0,linear
19,93725,36768,1,0.280608,0.427249,0.5,0.175,2.0,0.0,6.0,linear
20,94252,35877,1,0.290152,0.4478,0.5,0.175,2.0,0.0,6.0,linear
21,94097,34752,1,0.300115,0.468137,0.5,0.175,2.0,0.0,6.0,linear
22,93443,33548,1,0.308896,0.48479,0.5,0.175,2.0,0.0,6.0,linear
23,92804,32650,1,0.315406,0.497452,0.5,0.175,2.0,0.0,6.0,linear
24,92797,32240,1,0.319816,0.507851,0.5,0.175,2.0,0.0,6.0,linear
25,92473,31429,1,0.324783,0.517615,0.5,0.175,2.0,0.0,6.0,linear
26,91838,30624,1,0.330399,0.528409,0.5,0.175,2.0,0.0,6.0,linear
27,91181,29775,1,0.334419,0.534466,0.5,0.175,2.0,0.0,6.0,linear
28,90486,29189,1,0.338043,0.541659,0.5,0.175,2.0,0.0,6.0,linear
29,90312,28732,1,0.341923,0.548862,0.5,0.175,2.0,0.0,6.0,linear
30,89355,28088,1,0.344459,0.554141,0.5,0.175,2.0,0.0,6.0,linear
31,89206,27744,1,0.347055,0.558008,0.5,0.175,2.0,0.0,6.0,linear
32,88713,27430,1,0.349222,0.562124,0.5,0.175,2.0,0.0,6.0,linear
33,88270,26951,1,0.351714,0.5666,0.5,0.175,2.0,0.0,6.0,linear
34,87775,26564,1,0.3522,0.566829,0.5,0.175,2.0,0.0,6.0,linear
35,87175,26269,1,0.355365,0.571699,0.5,0.175,2.0,0.0,6.0,linear
36,86635,25826,1,0.355133,0.570907,0.5,0.175,2.0,0.0,6.0,linear
37,86729,26024,1,0.357525,0.5756,0.5,0.175,2.0,0.0,6.0,linear
38,86630,25795,1,0.357781,0.576395,0.5,0.175,2.0,0.0,6.0,linear
39,86244,25636,1,0.359407,0.579064,0.5,0.175,2.0,0.0,6.0,linear
40,85951,25378,1,0.361715,0.583524,0.5,0.175,2.0,0.0,6.0,linear
41,85591,24997,1,0.363197,0.585096,0.5,0.175,2.0,0.0,6.0,linear
42,85133,24782,1,0.365225,0.589439,0.5,0.175,2.0,0.0,6.0,linear
43,85034,24504,1,0.367276,0.592916,0.5,0.175,2.0,0.0,6.0,linear
44,84586,24187,1,0.368426,0.594891,0.5,0.175,2.0,0.0,6.0,linear
45,84380,23947,1,0.369767,0.596757,0.5,0.175,2.0,0.0,6.0,linear
46,84074,23772,1,0.370934,0.599014,0.5,0.175,2.0,0.0,6.0,linear
47,83505,23505,1,0.371937,0.600178,0.5,0.175,2.0,0.0,6.0,linear
48,83160,23193,1,0.373891,0.60355,0.5,0.175,2.0,0.0,6.0,linear
49,82625,23008,1,0.375304,0.60514,0.5,0.175,2.0,0.0,6.0,linear
50,82288,22810,1,0.375487,0.60485,0.5,0.175,2.0,0.0,6.0,linear
51,81816,22717,1,0.375451,0.60534,0.5,0.175,2.0,0.0,6.0,linear
52,81605,22444,1,0.377552,0.608416,0.5,0.175,2.0,0.0,6.0,linear
53,81547,22389,1,0.37957,0.612329,0.5,0.175,2.0,0.0,6.0,linear
54,81291,22145,1,0.380405,0.612259,0.5,0.175,2.0,0.0,6.0,linear
55,80980,22177,1,0.379755,0.612055,0.5,0.175,2.0,0.0,6.0,linear
56,80633,22161,1,0.380801,0.61294,0.5,0.175,2.0,0.0,6.0,linear
57,80671,22116,1,0.3821,0.616658,0.5,0.175,2.0,0.0,6.0,linear
