generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78288,49292,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
2,78108,49219,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
3,79446,49997,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
4,79133,50028,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
5,78663,49962,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
6,77915,49604,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
7,77751,49634,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
8,78554,50048,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
9,78753,50055,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
10,78556,49975,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
11,90683,50028,1,0.0998408,0.0998408,0.5,0.1,2.0,0.0,6.0,linear
12,97248,50277,1,0.15363,0.164351,0.5,0.1,2.0,0.0,6.0,linear
13,95574,48916,1,0.172598,0.200449,0.5,0.1,2.0,0.0,6.0,linear
14,92280,46053,1,0.194444,0.243197,0.5,0.1,2.0,0.0,6.0,linear
15,91509,43677,1,0.217945,0.29025,0.5,0.1,2.0,0.0,6.0,linear
16,91520,41594,1,0.237138,0.332933,0.5,0.1,2.0,0.0,6.0,linear
17,92675,39659,1,0.253267,0.36846,0.5,0.1,2.0,0.0,6.0,linear
18,93427,38227,1,0.266733,0.398019,0.5,0.1,2.0,0.0,6.0,linear
19,93894,37083,1,0.278217,0.422362,0.5,0.1,2.0,0.0,6.0,linear
20,93522,35783,1,0.285762,0.437985,0.5,0.1,2.0,0.0,6.0,linear
21,94042,35487,1,0.29376,0.45507,0.5,0.1,2.0,0.0,6.0,linear
22,93931,34384,1,0.299466,0.465925,0.5,0.1,2.0,0.0,6.0,linear
23,93755,33858,1,0.304435,0.476373,0.5,0.1,2.0,0.0,6.0,linear
24,93744,33193,1,0.308732,0.484305,0.5,0.1,2.0,0.0,6.0,linear
25,93734,33042,1,0.312064,0.491391,0.5,0.1,2.0,0.0,6.0,linear
26,92937,32325,1,0.316317,0.499624,0.5,0.1,2.0,0.0,6.0,linear
27,92280,31659,1,0.320497,0.508606,0.5,0.1,2.0,0.0,6.0,linear
28,92199,31059,1,0.324499,0.515559,0.5,0.1,2.0,0.0,6.0,linear
29,91279,30398,1,0.326444,0.518708,0.5,0.1,2.0,0.0,6.0,linear
30,91214,30310,1,0.326162,0.519109,0.5,0.1,2.0,0.0,6.0,linear
31,91268,30281,1,0.327919,0.521321,0.5,0.1,2.0,0.0,6.0,linear
32,91287,30080,1,0.329432,0.524432,0.5,0.1,2.0,0.0,6.0,linear
33,91449,29894,1,0.32902,0.52396,0.5,0.1,2.0,0.0,6.0,linear
34,91823,30011,1,0.329534,0.524422,0.5,0.1,2.0,0.0,6.0,linear
35,91470,29854,1,0.330778,0.526753,0.5,0.1,2.0,0.0,6.0,linear
36,91215,29751,1,0.332149,0.530738,0.5,0.1,2.0,0.0,6.0,linear
37,91038,29458,1,0.333288,0.532756,0.5,0.1,2.0,0.0,6.0,linear
38,90667,29519,1,0.33278,0.531003,0.5,0.1,2.0,0.0,6.0,linear
39,90967,29321,1,0.333158,0.531522,0.5,0.1,2.0,0.0,6.0,linear
40,90725,29375,1,0.332645,0.530552,0.5,0.1,2.0,0.0,6.0,linear
41,90534,29249,1,0.331999,0.530428,0.5,0.1,2.0,0.0,6.0,linear
42,90875,29302,1,0.332611,0.530215,0.5,0.1,2.0,0.0,6.0,linear
43,90462,29289,1,0.332049,0.530316,0.5,0.1,2.0,0.0,6.0,linear
44,90594,29383,1,0.332598,0.531362,0.5,0.1,2.0,0.0,6.0,linear
45,90879,29549,1,0.333172,0.533373,0.5,0.1,2.0,0.0,6.0,linear
46,91079,29437,1,0.334106,0.53289,0.5,0.1,2.0,0.0,6.0,linear
47,90622,29454,1,0.331609,0.528931,0.5,0.1,2.0,0.0,6.0,linear
48,91056,29501,1,0.332338,0.530322,0.5,0.1,2.0,0.0,6.0,linear
49,91102,29461,1,0.331532,0.528594,0.5,0.1,2.0,0.0,6.0,linear
50,90523,29130,1,0.33141,0.52878,0.5,0.1,2.0,0.0,6.0,linear
51,90487,29240,1,0.329445,0.525704,0.5,0.1,2.0,0.0,6.0,linear
52,91028,29628,1,0.329605,0.525806,0.5,0.1,2.0,0.0,6.0,linear
53,91142,29620,1,0.329565,0.525427,0.5,0.1,2.0,0.0,6.0,linear
54,91386,29671,1,0.329421,0.525165,0.5,0.1,2.0,0.0,6.0,linear
55,91204,29636,1,0.329905,0.524915,0.5,0.1,2.0,0.0,6.0,linear
56,90804,29631,1,0.329022,0.524647,0.5,0.1,2.0,0.0,6.0,linear
57,91215,29611,1,0.330284,0.52607,0.5,0.1,2.0,0.0,6.0,linear
58,91090,29638,1,0.329084,0.524386,0.5,0.1,2.0,0.0,6.0,linear
59,91213,29592,1,0.329339,0.524537,0.5,0.1,2.0,0.0,6.0,linear
60,91355,29570,1,0.329676,0.52539,0.5,0.1,2.0,0.0,6.0,linear
61,91089,29729,1,0.329248,0.524636,0.5,0.1,2.0,0.0,6.0,linear
62,91059,29545,1,0.330733,0.526689,0.5,0.1,2.0,0.0,6.0,linear
63,90626,29410,1,0.330014,0.525305,0.5,0.1,2.0,0.0,6.0,linear
64,90751,29466,1,0.330164,0.525411,0.5,0.1,2.0,0.0,6.0,linear
65,91239,29839,1,0.329338,0.525232,0.5,0.1,2.0,0.0,6.0,linear
66,91260,30129,1,0.329047,0.524787,0.5,0.1,2.0,0.0,6.0,linear
67,91284,29987,1,0.330354,0.525599,0.5,0.1,2.0,0.0,6.0,linear
68,91500,30006,1,0.329642,0.525704,0.5,0.1,2.0,0.0,6.0,linear
69,91415,29877,1,0.330467,0.526514,0.5,0.1,2.0,0.0,6.0,linear
70,90953,29865,1,0.329725,0.525138,0.5,0.1,2.0,0.0,6.0,linear
71,90928,29708,1,0.329923,0.525264,0.5,0.1,2.0,0.0,6.0,linear
72,91240,29742,1,0.33015,0.525244,0.5,0.1,2.0,0.0,6.0,linear
73,90935,29657,1,0.329239,0.525671,0.5,0.1,2.0,0.0,6.0,linear
74,91474,29854,1,0.329419,0.524989,0.5,0.1,2.0,0.0,6.0,linear
75,91229,29825,1,0.329357,0.524846,0.5,0.1,2.0,0.0,6.0,linear
76,91674,29932,1,0.329203,0.524758,0.5,0.1,2.0,0.0,6.0,linear
77,91718,29962,1,0.33018,0.526408,0.5,0.1,2.0,0.0,6.0,linear
78,91268,29817,1,0.33029,0.527253,0.5,0.1,2.0,0.0,6.0,linear
79,91045,29602,1,0.330936,0.527458,0.5,0.1,2.0,0.0,6.0,linear
80,91060,29626,1,0.330077,0.525824,0.5,0.1,2.0,0.0,6.0,linear
81,91519,29848,1,0.329753,0.525213,0.5,0.1,2.0,0.0,6.0,linear
