generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78213,49038,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
2,77893,49029,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
3,79849,50123,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
4,79666,50365,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
5,79345,50317,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
6,77900,49730,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
7,77542,49504,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
8,78701,49871,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
9,79490,50219,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
10,79279,50319,1,0.0,0.0,0.5,0.0315,5.5,0.0,6.0,linear
11,111389,49834,1,0.237095,0.237095,0.5,0.0315,5.5,0.0,6.0,linear
12,127909,49810,1,0.332047,0.347416,0.5,0.0315,5.5,0.0,6.0,linear
13,126454,47685,1,0.360884,0.399676,0.5,0.0315,5.5,0.0,6.0,linear
14,121992,43221,1,0.392133,0.461315,0.5,0.0315,5.5,0.0,6.0,linear
15,119007,38822,1,0.420468,0.523283,0.5,0.0315,5.5,0.0,6.0,linear
16,119080,35060,1,0.445447,0.579936,0.5,0.0315,5.5,0.0,6.0,linear
17,119351,31256,1,0.467126,0.627627,0.5,0.0315,5.5,0.0,6.0,linear
18,118693,28033,1,0.484102,0.663027,0.5,0.0315,5.5,0.0,6.0,linear
19,117695,25414,1,0.499261,0.690609,0.5,0.0315,5.5,0.0,6.0,linear
20,115621,23373,1,0.511085,0.710433,0.5,0.0315,5.5,0.0,6.0,linear
21,113970,21515,1,0.523212,0.728287,0.5,0.0315,5.5,0.0,6.0,linear
22,112018,19706,1,0.535252,0.744563,0.5,0.0315,5.5,0.0,6.0,linear
23,109149,18076,1,0.545488,0.758084,0.5,0.0315,5.5,0.0,6.0,linear
24,106749,16682,1,0.556655,0.770419,0.5,0.0315,5.5,0.0,6.0,linear
25,104263,15418,1,0.567462,0.782126,0.5,0.0315,5.5,0.0,6.0,linear
26,101711,14280,1,0.578864,0.792662,0.5,0.0315,5.5,0.0,6.0,linear
27,98938,13039,1,0.590345,0.803321,0.5,0.0315,5.5,0.0,6.0,linear
28,95801,11924,1,0.601735,0.813116,0.5,0.0315,5.5,0.0,6.0,linear
29,93110,11095,1,0.610967,0.82049,0.5,0.0315,5.5,0.0,6.0,linear
30,90813,10376,1,0.622682,0.829836,0.5,0.0315,5.5,0.0,6.0,linear
31,88370,9417,1,0.634189,0.838351,0.5,0.0315,5.5,0.0,6.0,linear
32,86544,8632,1,0.646662,0.847571,0.5,0.0315,5.5,0.0,6.0,linear
33,83665,8002,1,0.658202,0.853984,0.5,0.0315,5.5,0.0,6.0,linear
34,81486,7370,1,0.670255,0.861966,0.5,0.0315,5.5,0.0,6.0,linear
35,79432,6634,1,0.683176,0.8731,0.5,0.0315,5.5,0.0,6.0,linear
36,77548,5960,1,0.69891,0.88366,0.5,0.0315,5.5,0.0,6.0,linear
37,75221,5213,1,0.714767,0.895067,0.5,0.0315,5.5,0.0,6.0,linear
38,72891,4512,1,0.733745,0.904973,0.5,0.0315,5.5,0.0,6.0,linear
39,70256,3888,1,0.752306,0.91438,0.5,0.0315,5.5,0.0,6.0,linear
40,68292,3342,1,0.773007,0.923078,0.5,0.0315,5.5,0.0,6.0,linear
41,65683,2886,1,0.791265,0.930559,0.5,0.0315,5.5,0.0,6.0,linear
42,63550,2407,1,0.810237,0.938943,0.5,0.0315,5.5,0.0,6.0,linear
43,61433,1994,1,0.830558,0.947837,0.5,0.0315,5.5,0.0,6.0,linear
44,59769,1648,1,0.851686,0.956948,0.5,0.0315,5.5,0.0,6.0,linear
45,58173,1292,1,0.871309,0.96432,0.5,0.0315,5.5,0.0,6.0,linear
46,57026,1047,1,0.891816,0.971347,0.5,0.0315,5.5,0.0,6.0,linear
47,55607,786,1,0.910096,0.977662,0.5,0.0315,5.5,0.0,6.0,linear
48,54319,612,1,0.925593,0.981969,0.5,0.0315,5.5,0.0,6.0,linear
49,53360,470,1,0.941963,0.986545,0.5,0.0315,5.5,0.0,6.0,linear
50,52461,329,1,0.953369,0.990356,0.5,0.0315,5.5,0.0,6.0,linear
51,51813,232,1,0.964495,0.99334,0.5,0.0315,5.5,0.0,6.0,linear
52,51175,148,1,0.974863,0.995801,0.5,0.0315,5.5,0.0,6.0,linear
53,50525,81,1,0.981599,0.997476,0.5,0.0315,5.5,0.0,6.0,linear
54,50350,65,1,0.988661,0.99838,0.5,0.0315,5.5,0.0,6.0,linear
55,49807,36,1,0.992604,0.99918,0.5,0.0315,5.5,0.0,6.0,linear
56,49874,18,1,0.995111,0.9996,0.5,0.0315,5.5,0.0,6.0,linear
57,49801,10,1,0.997052,0.999779,0.5,0.0315,5.5,0.0,6.0,linear
58,49751,4,1,0.998233,0.99992,0.5,0.0315,5.5,0.0,6.0,linear
59,49553,2,1,0.999132,0.99996,0.5,0.0315,5.5,0.0,6.0,linear
60,49832,0,1,0.999629,1.0,0.5,0.0315,5.5,0.0,6.0,linear

