generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78172,49270,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
2,78162,49057,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
3,79155,49891,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
4,80854,50903,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
5,79078,50354,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
6,77227,49471,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
7,77236,49624,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
8,79478,50276,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
9,79005,49838,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
10,78519,49648,1,0.0,0.0,0.5,0.075,0.5,0.0,6.0,linear
11,81846,50064,1,0.0271977,0.0271977,0.5,0.075,0.5,0.0,6.0,linear
12,84072,50559,1,0.0441637,0.0481594,0.5,0.075,0.5,0.0,6.0,linear
13,83558,50070,1,0.0509333,0.0610764,0.5,0.075,0.5,0.0,6.0,linear
14,80713,48466,1,0.0593116,0.0776121,0.5,0.075,0.5,0.0,6.0,linear
15,79630,47187,1,0.0685059,0.0961935,0.5,0.075,0.5,0.0,6.0,linear
16,81587,47131,1,0.0761219,0.112389,0.5,0.075,0.5,0.0,6.0,linear
17,82886,46859,1,0.0835828,0.127429,0.5,0.075,0.5,0.0,6.0,linear
18,83176,46536,1,0.0892596,0.139716,0.5,0.075,0.5,0.0,6.0,linear
19,82993,46273,1,0.0943977,0.149374,0.5,0.075,0.5,0.0,6.0,linear
20,83251,46176,1,0.099634,0.160565,0.5,0.075,0.5,0.0,6.0,linear
21,83900,46116,1,0.103809,0.169304,0.5,0.075,0.5,0.0,6.0,linear
22,83899,45720,1,0.107833,0.177141,0.5,0.075,0.5,0.0,6.0,linear
23,83769,45398,1,0.111472,0.184048,0.5,0.075,0.5,0.0,6.0,linear
24,82933,44648,1,0.114579,0.190645,0.5,0.075,0.5,0.0,6.0,linear
25,83613,44478,1,0.116457,0.194846,0.5,0.075,0.5,0.0,6.0,linear
26,83764,44529,1,0.119678,0.201714,0.5,0.075,0.5,0.0,6.0,linear
27,84736,44623,1,0.123126,0.208323,0.5,0.075,0.5,0.0,6.0,linear
28,84332,44374,1,0.125623,0.213326,0.5,0.075,0.5,0.0,6.0,linear
29,84874,44562,1,0.127443,0.217455,0.5,0.075,0.5,0.0,6.0,linear
30,84367,44203,1,0.129048,0.220639,0.5,0.075,0.5,0.0,6.0,linear
31,82607,43076,1,0.131482,0.224683,0.5,0.075,0.5,0.0,6.0,linear
32,82754,42894,1,0.132823,0.227413,0.5,0.075,0.5,0.0,6.0,linear
33,83192,42889,1,0.13415,0.230946,0.5,0.075,0.5,0.0,6.0,linear
34,84237,43138,1,0.134135,0.231339,0.5,0.075,0.5,0.0,6.0,linear
35,84941,43556,1,0.134693,0.231942,0.5,0.075,0.5,0.0,6.0,linear
36,84822,43533,1,0.133963,0.230473,0.5,0.075,0.5,0.0,6.0,linear
37,84338,43369,1,0.134743,0.232466,0.5,0.075,0.5,0.0,6.0,linear
38,84159,43313,1,0.135362,0.233814,0.5,0.075,0.5,0.0,6.0,linear
39,84728,43626,1,0.136237,0.234908,0.5,0.075,0.5,0.0,6.0,linear
40,83875,42895,1,0.136764,0.236329,0.5,0.075,0.5,0.0,6.0,linear
41,83749,42731,1,0.138419,0.239228,0.5,0.075,0.5,0.0,6.0,linear
42,84185,42822,1,0.138739,0.240149,0.5,0.075,0.5,0.0,6.0,linear
43,84833,42996,1,0.138208,0.239063,0.5,0.075,0.5,0.0,6.0,linear
44,84655,42830,1,0.138484,0.239668,0.5,0.075,0.5,0.0,6.0,linear
45,84642,42998,1,0.139031,0.241068,0.5,0.075,0.5,0.0,6.0,linear
46,84494,42962,1,0.138325,0.239978,0.5,0.075,0.5,0.0,6.0,linear
47,84624,43164,1,0.138241,0.239945,0.5,0.075,0.5,0.0,6.0,linear
48,84846,43263,1,0.138846,0.240929,0.5,0.075,0.5,0.0,6.0,linear
49,84554,43313,1,0.138731,0.240251,0.5,0.075,0.5,0.0,6.0,linear
50,84038,43002,1,0.138561,0.240491,0.5,0.075,0.5,0.0,6.0,linear
51,84082,42667,1,0.139684,0.241819,0.5,0.075,0.5,0.0,6.0,linear
52,84156,42629,1,0.140294,0.243429,0.5,0.075,0.5,0.0,6.0,linear
53,84776,42778,1,0.141433,0.245825,0.5,0.075,0.5,0.0,6.0,linear
54,84846,42917,1,0.141719,0.24596,0.5,0.075,0.5,0.0,6.0,linear
55,84383,42869,1,0.141877,0.246352,0.5,0.075,0.5,0.0,6.0,linear
56,84057,42631,1,0.142124,0.247188,0.5,0.075,0.5,0.0,6.0,linear
57,84460,42766,1,0.142029,0.246725,0.5,0.075,0.5,0.0,6.0,linear
58,84104,42589,1,0.142911,0.248379,0.5,0.075,0.5,0.0,6.0,linear
59,84352,42756,1,0.142898,0.248823,0.5,0.075,0.5,0.0,6.0,linear
60,84802,43002,1,0.140873,0.245082,0.5,0.075,0.5,0.0,6.0,linear
61,84937,43139,1,0.141358,0.24591,0.5,0.075,0.5,0.0,6.0,linear
62,84335,42851,1,0.142148,0.247638,0.5,0.075,0.5,0.0,6.0,linear
63,84410,42508,1,0.142516,0.248135,0.5,0.075,0.5,0.0,6.0,linear
64,84186,42213,1,0.142545,0.248541,0.5,0.075,0.5,0.0,6.0,linear
65,84202,42460,1,0.141635,0.246589,0.5,0.075,0.5,0.0,6.0,linear
66,84613,42611,1,0.140962,0.244615,0.5,0.075,0.5,0.0,6.0,linear
67,84359,42748,1,0.140687,0.244475,0.5,0.075,0.5,0.0,6.0,linear
68,84637,42874,1,0.139756,0.242468,0.5,0.075,0.5,0.0,6.0,linear
69,84690,42944,1,0.139575,0.242717,0.5,0.075,0.5,0.0,6.0,linear
70,85134,43130,1,0.139529,0.242156,0.5,0.075,0.5,0.0,6.0,linear
71,84419,43049,1,0.140027,0.242579,0.5,0.075,0.5,0.0,6.0,linear
72,84695,43369,1,0.137863,0.238487,0.5,0.075,0.5,0.0,6.0,linear
73,84642,43354,1,0.136941,0.236361,0.5,0.075,0.5,0.0,6.0,linear
74,83909,42905,1,0.138012,0.238787,0.5,0.075,0.5,0.0,6.0,linear
75,84483,43071,1,0.13847,0.23965,0.5,0.075,0.5,0.0,6.0,linear
76,84289,42806,1,0.139013,0.240983,0.5,0.075,0.5,0.0,6.0,linear
77,84125,42925,1,0.138988,0.241298,0.5,0.075,0.5,0.0,6.0,linear
78,84235,42922,1,0.139108,0.240663,0.5,0.075,0.5,0.0,6.0,linear
79,84569,43074,1,0.1382,0.239908,0.5,0.075,0.5,0.0,6.0,linear
80,84717,43260,1,0.138638,0.24011,0.5,0.075,0.5,0.0,6.0,linear
81,83575,42660,1,0.139126,0.241395,0.5,0.075,0.5,0.0,6.0,linear
82,83766,42724,1,0.138861,0.241298,0.5,0.075,0.5,0.0,6.0,linear
83,84497,42897,1,0.13888,0.240859,0.5,0.075,0.5,0.0,6.0,linear
84,84806,43061,1,0.14062,0.243413,0.5,0.075,0.5,0.0,6.0,linear
85,84762,43175,1,0.139178,0.241172,0.5,0.075,0.5,0.0,6.0,linear
86,84535,43082,1,0.141603,0.245534,0.5,0.075,0.5,0.0,6.0,linear
87,84493,42981,1,0.140267,0.243688,0.5,0.075,0.5,0.0,6.0,linear
88,84174,42793,1,0.141431,0.2459,0.5,0.075,0.5,0.0,6.0,linear
89,84113,42739,1,0.140725,0.243644,0.5,0.075,0.5,0.0,6.0,linear
90,84210,42885,1,0.142126,0.246428,0.5,0.075,0.5,0.0,6.0,linear
91,84459,42967,1,0.139892,0.242725,0.5,0.075,0.5,0.0,6.0,linear
92,84124,42766,1,0.140285,0.243308,0.5,0.075,0.5,0.0,6.0,linear
93,84180,42860,1,0.141075,0.245095,0.5,0.075,0.5,0.0,6.0,linear
94,84597,43197,1,0.140979,0.245313,0.5,0.075,0.5,0.0,6.0,linear
95,84293,42971,1,0.140574,0.244627,0.5,0.075,0.5,0.0,6.0,linear
96,84985,42945,1,0.13983,0.2425,0.5,0.075,0.5,0.0,6.0,linear
97,84567,43004,1,0.138982,0.241411,0.5,0.075,0.5,0.0,6.0,linear
98,84596,42734,1,0.140669,0.243918,0.5,0.075,0.5,0.0,6.0,linear
99,84084,42619,1,0.140746,0.244404,0.5,0.075,0.5,0.0,6.0,linear
100,84624,42874,1,0.141459,0.244644,0.5,0.075,0.5,0.0,6.0,linear
101,84285,42733,1,0.139257,0.240727,0.5,0.075,0.5,0.0,6.0,linear
102,84278,43021,1,0.140321,0.243802,0.5,0.075,0.5,0.0,6.0,linear
103,84229,42970,1,0.138905,0.240642,0.5,0.075,0.5,0.0,6.0,linear
104,84331,43162,1,0.138242,0.239557,0.5,0.075,0.5,0.0,6.0,linear
105,84812,43224,1,0.138782,0.240768,0.5,0.075,0.5,0.0,6.0,linear
106,84049,42949,1,0.1388,0.240957,0.5,0.075,0.5,0.0,6.0,linear
107,84412,43212,1,0.139227,0.241505,0.5,0.075,0.5,0.0,6.0,linear
108,85105,43335,1,0.139067,0.240762,0.5,0.075,0.5,0.0,6.0,linear
109,84657,43086,1,0.139983,0.242423,0.5,0.075,0.5,0.0,6.0,linear
110,83967,42736,1,0.14062,0.244104,0.5,0.075,0.5,0.0,6.0,linear
111,84405,42863,1,0.140692,0.244078,0.5,0.075,0.5,0.0,6.0,linear
112,84600,42929,1,0.141122,0.245219,0.5,0.075,0.5,0.0,6.0,linear
113,84558,42975,1,0.140896,0.244705,0.5,0.075,0.5,0.0,6.0,linear
114,84438,42861,1,0.141194,0.245519,0.5,0.075,0.5,0.0,6.0,linear
115,84183,42726,1,0.141476,0.245312,0.5,0.075,0.5,0.0,6.0,linear
116,84218,42668,1,0.140123,0.243569,0.5,0.075,0.5,0.0,6.0,linear
117,84512,42813,1,0.139738,0.242907,0.5,0.075,0.5,0.0,6.0,linear
118,84813,43124,1,0.138638,0.241291,0.5,0.075,0.5,0.0,6.0,linear
119,84791,43121,1,0.138882,0.240494,0.5,0.075,0.5,0.0,6.0,linear
120,84768,43102,1,0.139144,0.24113,0.5,0.075,0.5,0.0,6.0,linear
121,84700,42891,1,0.140602,0.243087,0.5,0.075,0.5,0.0,6.0,linear
122,84470,42817,1,0.140341,0.243497,0.5,0.075,0.5,0.0,6.0,linear
123,84833,42838,1,0.140829,0.244293,0.5,0.075,0.5,0.0,6.0,linear
