generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78900,49574,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
2,78496,49350,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
3,79755,50284,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
4,79756,50637,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
5,79012,50463,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
6,77607,49743,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
7,77290,49645,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
8,77801,49867,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
9,78890,50070,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
10,78802,49950,1,0.0,0.0,0.5,0.275,2.3,0.0,6.0,linear
11,91834,49671,1,0.1144,0.1144,0.5,0.275,2.3,0.0,6.0,linear
12,99209,50080,1,0.173236,0.185012,0.5,0.275,2.3,0.0,6.0,linear
13,97812,48675,1,0.194814,0.225115,0.5,0.275,2.3,0.0,6.0,linear
14,94833,45688,1,0.218776,0.273968,0.5,0.275,2.3,0.0,6.0,linear
15,93651,42866,1,0.241585,0.322324,0.5,0.275,2.3,0.0,6.0,linear
16,94293,40738,1,0.261663,0.365435,0.5,0.275,2.3,0.0,6.0,linear
17,94814,38937,1,0.278811,0.403223,0.5,0.275,2.3,0.0,6.0,linear
18,95233,37046,1,0.29288,0.432948,0.5,0.275,2.3,0.0,6.0,linear
19,95453,35791,1,0.303749,0.456897,0.5,0.275,2.3,0.0,6.0,linear
20,95916,34752,1,0.313098,0.476708,0.5,0.275,2.3,0.0,6.0,linear
21,95763,33649,1,0.321903,0.493823,0.5,0.275,2.3,0.0,6.0,linear
22,95210,32668,1,0.329421,0.507921,0.5,0.275,2.3,0.0,6.0,linear
23,94524,31723,1,0.335423,0.520854,0.5,0.275,2.3,0.0,6.0,linear
24,93894,30728,1,0.339455,0.52818,0.5,0.275,2.3,0.0,6.0,linear
25,93635,30151,1,0.344611,0.537929,0.5,0.275,2.3,0.0,6.0,linear
26,93334,29634,1,0.347592,0.545212,0.5,0.275,2.3,0.0,6.0,linear
27,93124,29164,1,0.350373,0.549348,0.5,0.275,2.3,0.0,6.0,linear
28,93013,28598,1,0.354438,0.55572,0.5,0.275,2.3,0.0,6.0,linear
29,92432,28243,1,0.3548,0.55695,0.5,0.275,2.3,0.0,6.0,linear
30,92681,28153,1,0.355716,0.558823,0.5,0.275,2.3,0.0,6.0,linear
31,92073,27892,1,0.35614,0.560432,0.5,0.275,2.3,0.0,6.0,linear
32,92268,27815,1,0.3586,0.56349,0.5,0.275,2.3,0.0,6.0,linear
33,91474,27665,1,0.359256,0.564876,0.5,0.275,2.3,0.0,6.0,linear
34,91101,27318,1,0.361151,0.567893,0.5,0.275,2.3,0.0,6.0,linear
35,91361,27132,1,0.363424,0.571995,0.5,0.275,2.3,0.0,6.0,linear
36,91243,27179,1,0.362629,0.5714,0.5,0.275,2.3,0.0,6.0,linear
37,90799,26868,1,0.364907,0.575001,0.5,0.275,2.3,0.0,6.0,linear
38,90498,26641,1,0.364688,0.574872,0.5,0.275,2.3,0.0,6.0,linear
39,90937,26699,1,0.364727,0.57401,0.5,0.275,2.3,0.0,6.0,linear
40,90841,26600,1,0.365024,0.575155,0.5,0.275,2.3,0.0,6.0,linear
41,90164,26140,1,0.366434,0.577198,0.5,0.275,2.3,0.0,6.0,linear
42,89912,25980,1,0.367885,0.579057,0.5,0.275,2.3,0.0,6.0,linear
43,89937,25991,1,0.367136,0.579161,0.5,0.275,2.3,0.0,6.0,linear
44,90072,26133,1,0.36799,0.579324,0.5,0.275,2.3,0.0,6.0,linear
45,89554,25950,1,0.368831,0.579902,0.5,0.275,2.3,0.0,6.0,linear
46,89282,25820,1,0.368599,0.579891,0.5,0.275,2.3,0.0,6.0,linear
47,89249,25784,1,0.36812,0.579256,0.5,0.275,2.3,0.0,6.0,linear
48,89322,25625,1,0.368999,0.58112,0.5,0.275,2.3,0.0,6.0,linear
49,89264,25589,1,0.370346,0.583159,0.5,0.275,2.3,0.0,6.0,linear
50,88780,25645,1,0.369129,0.581259,0.5,0.275,2.3,0.0,6.0,linear
51,89095,25711,1,0.369809,0.582151,0.5,0.275,2.3,0.0,6.0,linear
52,89048,25760,1,0.369299,0.581421,0.5,0.275,2.3,0.0,6.0,linear
53,88755,25818,1,0.369233,0.582354,0.5,0.275,2.3,0.0,6.0,linear
54,88918,25751,1,0.370991,0.584041,0.5,0.275,2.3,0.0,6.0,linear
55,88876,25732,1,0.372376,0.586416,0.5,0.275,2.3,0.0,6.0,linear
56,88867,25536,1,0.372723,0.586876,0.5,0.275,2.3,0.0,6.0,linear
57,88655,25397,1,0.373484,0.588329,0.5,0.275,2.3,0.0,6.0,linear
58,88623,25267,1,0.373519,0.587576,0.5,0.275,2.3,0.0,6.0,linear
59,88097,25223,1,0.373311,0.588038,0.5,0.275,2.3,0.0,6.0,linear
60,88337,25067,1,0.374835,0.590158,0.5,0.275,2.3,0.0,6.0,linear
61,88387,24945,1,0.376153,0.592358,0.5,0.275,2.3,0.0,6.0,linear
62,88243,24740,1,0.377101,0.593423,0.5,0.275,2.3,0.0,6.0,linear
63,87651,24583,1,0.376281,0.59318,0.5,0.275,2.3,0.0,6.0,linear
64,87512,24605,1,0.375892,0.591513,0.5,0.275,2.3,0.0,6.0,linear
65,87417,24759,1,0.375118,0.590446,0.5,0.275,2.3,0.0,6.0,linear
66,87877,24752,1,0.376147,0.592258,0.5,0.275,2.3,0.0,6.0,linear
67,87966,24721,1,0.375134,0.591484,0.5,0.275,2.3,0.0,6.0,linear
68,88062,24679,1,0.377299,0.594654,0.5,0.275,2.3,0.0,6.0,linear
69,87906,24625,1,0.376397,0.592349,0.5,0.275,2.3,0.0,6.0,linear
70,87729,24667,1,0.376909,0.593367,0.5,0.275,2.3,0.0,6.0,linear
71,87774,24630,1,0.37696,0.592718,0.5,0.275,2.3,0.0,6.0,linear
72,87915,24713,1,0.377717,0.594177,0.5,0.275,2.3,0.0,6.0,linear
73,87055,24399,1,0.376275,0.592848,0.5,0.275,2.3,0.0,6.0,linear
