generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78839,49540,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
2,78153,49270,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
3,79685,50283,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
4,78956,50257,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
5,78778,50080,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
6,78645,50055,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
7,78873,50144,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
8,78795,50168,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
9,78042,49924,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
10,78585,50027,1,0.0,0.0,0.5,0.45,3.05,0.0,6.0,linear
11,96323,49766,1,0.144123,0.144123,0.5,0.45,3.05,0.0,6.0,linear
12,106635,50372,1,0.215001,0.227961,0.5,0.45,3.05,0.0,6.0,linear
13,105059,48773,1,0.240348,0.274026,0.5,0.45,3.05,0.0,6.0,linear
14,101048,44776,1,0.269951,0.328848,0.5,0.45,3.05,0.0,6.0,linear
15,98115,41304,1,0.293534,0.383402,0.5,0.45,3.05,0.0,6.0,linear
16,99989,39119,1,0.315119,0.430865,0.5,0.45,3.05,0.0,6.0,linear
17,100081,36281,1,0.335795,0.475896,0.5,0.45,3.05,0.0,6.0,linear
18,100999,34218,1,0.352409,0.511829,0.5,0.45,3.05,0.0,6.0,linear
19,101209,32427,1,0.363904,0.536294,0.5,0.45,3.05,0.0,6.0,linear
20,100759,31199,1,0.371576,0.553571,0.5,0.45,3.05,0.0,6.0,linear
21,100356,29949,1,0.380383,0.56972,0.5,0.45,3.05,0.0,6.0,linear
22,99443,28571,1,0.389517,0.586282,0.5,0.45,3.05,0.0,6.0,linear
23,98793,27399,1,0.396257,0.599204,0.5,0.45,3.05,0.0,6.0,linear
24,97545,26489,1,0.402535,0.609372,0.5,0.45,3.05,0.0,6.0,linear
25,96033,25586,1,0.408475,0.619569,0.5,0.45,3.05,0.0,6.0,linear
26,94818,24662,1,0.414387,0.629387,0.5,0.45,3.05,0.0,6.0,linear
27,93633,23732,1,0.420317,0.638143,0.5,0.45,3.05,0.0,6.0,linear
28,92530,22927,1,0.424915,0.646103,0.5,0.45,3.05,0.0,6.0,linear
29,91792,22161,1,0.429043,0.651015,0.5,0.45,3.05,0.0,6.0,linear
30,91175,21680,1,0.433878,0.65848,0.5,0.45,3.05,0.0,6.0,linear
31,89900,21004,1,0.438367,0.66521,0.5,0.45,3.05,0.0,6.0,linear
32,88862,20347,1,0.444116,0.672523,0.5,0.45,3.05,0.0,6.0,linear
33,87079,19569,1,0.447145,0.67655,0.5,0.45,3.05,0.0,6.0,linear
34,86330,18947,1,0.45123,0.681382,0.5,0.45,3.05,0.0,6.0,linear
35,85029,18504,1,0.455228,0.686234,0.5,0.45,3.05,0.0,6.0,linear
36,83503,17980,1,0.45841,0.690144,0.5,0.45,3.05,0.0,6.0,linear
37,82265,17656,1,0.460697,0.692712,0.5,0.45,3.05,0.0,6.0,linear
38,81964,17120,1,0.465333,0.699571,0.5,0.45,3.05,0.0,6.0,linear
39,81084,16600,1,0.469561,0.703803,0.5,0.45,3.05,0.0,6.0,linear
40,80219,16146,1,0.473377,0.70795,0.5,0.45,3.05,0.0,6.0,linear
41,79129,15694,1,0.476346,0.710978,0.5,0.45,3.05,0.0,6.0,linear
42,78453,15522,1,0.480038,0.714808,0.5,0.45,3.05,0.0,6.0,linear
43,77269,15040,1,0.484077,0.720432,0.5,0.45,3.05,0.0,6.0,linear
44,76586,14659,1,0.486257,0.720474,0.5,0.45,3.05,0.0,6.0,linear
45,75330,14314,1,0.48954,0.724334,0.5,0.45,3.05,0.0,6.0,linear
46,74243,13881,1,0.493921,0.727688,0.5,0.45,3.05,0.0,6.0,linear
47,73609,13561,1,0.497753,0.732245,0.5,0.45,3.05,0.0,6.0,linear
48,72400,13359,1,0.500604,0.735411,0.5,0.45,3.05,0.0,6.0,linear
49,71492,12884,1,0.504601,0.741265,0.5,0.45,3.05,0.0,6.0,linear
50,70703,12265,1,0.509797,0.746708,0.5,0.45,3.05,0.0,6.0,linear
51,70231,11931,1,0.514827,0.752031,0.5,0.45,3.05,0.0,6.0,linear
52,68761,11499,1,0.520895,0.757207,0.5,0.45,3.05,0.0,6.0,linear
53,67221,11036,1,0.526462,0.762837,0.5,0.45,3.05,0.0,6.0,linear
