generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77779,48897,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
2,77871,48754,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
3,80895,50711,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
4,81862,51390,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
5,78182,49702,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
6,76526,49077,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
7,77159,49535,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
8,79476,50539,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
9,79728,50662,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
10,78440,49852,1,0.0,0.0,0.5,0.075,2.3,0.0,6.0,linear
11,91514,49754,1,0.116346,0.116346,0.5,0.075,2.3,0.0,6.0,linear
12,98540,49628,1,0.173277,0.185708,0.5,0.075,2.3,0.0,6.0,linear
13,98858,48865,1,0.193486,0.224489,0.5,0.075,2.3,0.0,6.0,linear
14,96055,45938,1,0.218605,0.272012,0.5,0.075,2.3,0.0,6.0,linear
15,93146,42679,1,0.241958,0.321943,0.5,0.075,2.3,0.0,6.0,linear
16,93587,40724,1,0.2627,0.367543,0.5,0.075,2.3,0.0,6.0,linear
17,95114,38934,1,0.278645,0.403271,0.5,0.075,2.3,0.0,6.0,linear
18,95647,37152,1,0.291643,0.431771,0.5,0.075,2.3,0.0,6.0,linear
19,96027,35835,1,0.303989,0.457324,0.5,0.075,2.3,0.0,6.0,linear
20,96480,34882,1,0.313329,0.475828,0.5,0.075,2.3,0.0,6.0,linear
21,95620,33750,1,0.321321,0.493109,0.5,0.075,2.3,0.0,6.0,linear
22,95846,32768,1,0.329312,0.507716,0.5,0.075,2.3,0.0,6.0,linear
23,95030,31693,1,0.335134,0.519469,0.5,0.075,2.3,0.0,6.0,linear
24,94512,30784,1,0.339985,0.530433,0.5,0.075,2.3,0.0,6.0,linear
