generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78150,49081,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
2,78289,49168,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
3,81480,51009,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
4,80577,50804,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
5,77171,49440,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
6,77806,49751,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
7,78709,50126,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
8,78587,49723,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
9,78230,49433,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
10,78984,50044,1,0.0,0.0,0.5,0.315,2.65,0.0,6.0,linear
11,95797,50731,1,0.129712,0.129712,0.5,0.315,2.65,0.0,6.0,linear
12,102348,50325,1,0.196116,0.208963,0.5,0.315,2.65,0.0,6.0,linear
13,99944,47943,1,0.218996,0.250719,0.5,0.315,2.65,0.0,6.0,linear
14,96279,44790,1,0.240995,0.298065,0.5,0.315,2.65,0.0,6.0,linear
15,96919,42553,1,0.264018,0.347752,0.5,0.315,2.65,0.0,6.0,linear
16,98102,40707,1,0.284507,0.39242,0.5,0.315,2.65,0.0,6.0,linear
17,97759,38012,1,0.305273,0.436593,0.5,0.315,2.65,0.0,6.0,linear
18,98277,35906,1,0.322935,0.472352,0.5,0.315,2.65,0.0,6.0,linear
19,97880,34344,1,0.333368,0.495012,0.5,0.315,2.65,0.0,6.0,linear
20,97779,33008,1,0.342537,0.514849,0.5,0.315,2.65,0.0,6.0,linear
21,97538,31709,1,0.351058,0.532468,0.5,0.315,2.65,0.0,6.0,linear
22,97237,30516,1,0.357794,0.545513,0.5,0.315,2.65,0.0,6.0,linear
23,96760,29827,1,0.363051,0.556281,0.5,0.315,2.65,0.0,6.0,linear
24,96121,28884,1,0.369907,0.568561,0.5,0.315,2.65,0.0,6.0,linear
25,95613,28130,1,0.37433,0.575359,0.5,0.315,2.65,0.0,6.0,linear
26,94800,27536,1,0.376907,0.579404,0.5,0.315,2.65,0.0,6.0,linear
27,94459,27187,1,0.379981,0.585184,0.5,0.315,2.65,0.0,6.0,linear
28,93528,26574,1,0.381409,0.58847,0.5,0.315,2.65,0.0,6.0,linear
29,93634,26214,1,0.382168,0.589586,0.5,0.315,2.65,0.0,6.0,linear
30,93342,26100,1,0.383736,0.591989,0.5,0.315,2.65,0.0,6.0,linear
31,93407,26143,1,0.385507,0.594652,0.5,0.315,2.65,0.0,6.0,linear
32,92605,25794,1,0.385155,0.59401,0.5,0.315,2.65,0.0,6.0,linear
33,92643,25718,1,0.385442,0.593266,0.5,0.315,2.65,0.0,6.0,linear
34,92592,25752,1,0.384962,0.594179,0.5,0.315,2.65,0.0,6.0,linear
35,92947,25778,1,0.384856,0.591954,0.5,0.315,2.65,0.0,6.0,linear
36,92876,25747,1,0.383576,0.590171,0.5,0.315,2.65,0.0,6.0,linear
37,92745,25842,1,0.382788,0.589239,0.5,0.315,2.65,0.0,6.0,linear
38,92858,26144,1,0.380654,0.585624,0.5,0.315,2.65,0.0,6.0,linear
39,93093,26392,1,0.378389,0.581893,0.5,0.315,2.65,0.0,6.0,linear
40,93561,26507,1,0.377667,0.579966,0.5,0.315,2.65,0.0,6.0,linear
41,93717,26650,1,0.376387,0.57704,0.5,0.315,2.65,0.0,6.0,linear
42,93821,26973,1,0.373355,0.572321,0.5,0.315,2.65,0.0,6.0,linear
43,94287,27312,1,0.37055,0.567374,0.5,0.315,2.65,0.0,6.0,linear
44,94573,27614,1,0.367516,0.562963,0.5,0.315,2.65,0.0,6.0,linear
45,95124,28070,1,0.366186,0.561487,0.5,0.315,2.65,0.0,6.0,linear
46,95546,28205,1,0.365879,0.559403,0.5,0.315,2.65,0.0,6.0,linear
47,95597,28470,1,0.364747,0.556931,0.5,0.315,2.65,0.0,6.0,linear
48,95896,28913,1,0.361905,0.552244,0.5,0.315,2.65,0.0,6.0,linear
49,96358,29229,1,0.360697,0.550899,0.5,0.315,2.65,0.0,6.0,linear
50,96681,29314,1,0.359282,0.547727,0.5,0.315,2.65,0.0,6.0,linear
51,96840,29251,1,0.357934,0.545739,0.5,0.315,2.65,0.0,6.0,linear
52,96978,29533,1,0.35498,0.540112,0.5,0.315,2.65,0.0,6.0,linear
53,97466,30076,1,0.353524,0.536774,0.5,0.315,2.65,0.0,6.0,linear
54,97589,30550,1,0.351372,0.533097,0.5,0.315,2.65,0.0,6.0,linear
55,97809,30762,1,0.350738,0.532094,0.5,0.315,2.65,0.0,6.0,linear
56,97870,30915,1,0.349062,0.529247,0.5,0.315,2.65,0.0,6.0,linear
57,98840,31220,1,0.348674,0.527941,0.5,0.315,2.65,0.0,6.0,linear
58,98885,31329,1,0.347226,0.525799,0.5,0.315,2.65,0.0,6.0,linear
59,98859,31400,1,0.346212,0.523837,0.5,0.315,2.65,0.0,6.0,linear
60,98497,31597,1,0.343326,0.517692,0.5,0.315,2.65,0.0,6.0,linear
61,98403,31793,1,0.34202,0.515441,0.5,0.315,2.65,0.0,6.0,linear
62,99380,32015,1,0.341377,0.513089,0.5,0.315,2.65,0.0,6.0,linear
63,99077,32326,1,0.338904,0.510336,0.5,0.315,2.65,0.0,6.0,linear
64,99627,32470,1,0.338813,0.510479,0.5,0.315,2.65,0.0,6.0,linear
65,99687,32535,1,0.338526,0.508977,0.5,0.315,2.65,0.0,6.0,linear
66,99810,32700,1,0.338457,0.509631,0.5,0.315,2.65,0.0,6.0,linear
67,100097,32903,1,0.337673,0.506927,0.5,0.315,2.65,0.0,6.0,linear
68,99686,32970,1,0.337316,0.507066,0.5,0.315,2.65,0.0,6.0,linear
69,99790,32913,1,0.33687,0.505038,0.5,0.315,2.65,0.0,6.0,linear
70,99495,32901,1,0.3373,0.505563,0.5,0.315,2.65,0.0,6.0,linear
71,99072,32806,1,0.335765,0.504213,0.5,0.315,2.65,0.0,6.0,linear
72,99321,32894,1,0.336087,0.50382,0.5,0.315,2.65,0.0,6.0,linear
73,99716,33072,1,0.334506,0.500885,0.5,0.315,2.65,0.0,6.0,linear
74,99893,33251,1,0.333632,0.500245,0.5,0.315,2.65,0.0,6.0,linear
75,100118,33358,1,0.333936,0.500595,0.5,0.315,2.65,0.0,6.0,linear
76,99830,33380,1,0.333819,0.500084,0.5,0.315,2.65,0.0,6.0,linear
77,99323,33209,1,0.333975,0.499642,0.5,0.315,2.65,0.0,6.0,linear
78,99876,33488,1,0.333801,0.500207,0.5,0.315,2.65,0.0,6.0,linear
79,99999,33266,1,0.332015,0.496243,0.5,0.315,2.65,0.0,6.0,linear
80,100162,33517,1,0.332077,0.49577,0.5,0.315,2.65,0.0,6.0,linear
81,100397,33641,1,0.331659,0.495726,0.5,0.315,2.65,0.0,6.0,linear
82,100385,33764,1,0.331809,0.495955,0.5,0.315,2.65,0.0,6.0,linear
83,100066,33641,1,0.332532,0.496337,0.5,0.315,2.65,0.0,6.0,linear
84,99767,33601,1,0.332516,0.497587,0.5,0.315,2.65,0.0,6.0,linear
85,99783,33352,1,0.331987,0.496516,0.5,0.315,2.65,0.0,6.0,linear
86,100137,33451,1,0.331851,0.496065,0.5,0.315,2.65,0.0,6.0,linear
87,99746,33418,1,0.331067,0.495434,0.5,0.315,2.65,0.0,6.0,linear
88,99689,33477,1,0.329396,0.492567,0.5,0.315,2.65,0.0,6.0,linear
89,100355,33794,1,0.328516,0.490119,0.5,0.315,2.65,0.0,6.0,linear
90,100490,33985,1,0.326827,0.486426,0.5,0.315,2.65,0.0,6.0,linear
91,100540,34360,1,0.325873,0.484909,0.5,0.315,2.65,0.0,6.0,linear
92,100393,34493,1,0.325689,0.485243,0.5,0.315,2.65,0.0,6.0,linear
93,100340,34223,1,0.32821,0.488686,0.5,0.315,2.65,0.0,6.0,linear
