generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78017,49260,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
2,78005,49119,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
3,79408,50102,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
4,79488,50428,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
5,78058,49913,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
6,77992,49656,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
7,77822,49475,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
8,78836,49852,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
9,78585,49866,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
10,78515,49854,1,0.0,0.0,0.5,0.325,3.2,0.0,6.0,linear
11,98767,50449,1,0.152323,0.152323,0.5,0.325,3.2,0.0,6.0,linear
12,108023,50308,1,0.22585,0.239532,0.5,0.325,3.2,0.0,6.0,linear
13,105372,47972,1,0.249404,0.283884,0.5,0.325,3.2,0.0,6.0,linear
14,102027,44626,1,0.276804,0.339032,0.5,0.325,3.2,0.0,6.0,linear
15,100643,41494,1,0.303004,0.395457,0.5,0.325,3.2,0.0,6.0,linear
16,101632,38866,1,0.324494,0.443679,0.5,0.325,3.2,0.0,6.0,linear
17,102367,36593,1,0.344438,0.48727,0.5,0.325,3.2,0.0,6.0,linear
18,102788,34145,1,0.363846,0.528194,0.5,0.325,3.2,0.0,6.0,linear
19,102171,31712,1,0.380097,0.559945,0.5,0.325,3.2,0.0,6.0,linear
20,101115,29837,1,0.392818,0.586213,0.5,0.325,3.2,0.0,6.0,linear
21,100216,28060,1,0.406228,0.610595,0.5,0.325,3.2,0.0,6.0,linear
22,98565,26218,1,0.417845,0.631657,0.5,0.325,3.2,0.0,6.0,linear
23,96280,24354,1,0.430054,0.651297,0.5,0.325,3.2,0.0,6.0,linear
24,93892,22558,1,0.441286,0.669313,0.5,0.325,3.2,0.0,6.0,linear
25,91765,20924,1,0.452615,0.687181,0.5,0.325,3.2,0.0,6.0,linear
26,89209,19197,1,0.464202,0.704224,0.5,0.325,3.2,0.0,6.0,linear
27,86703,17789,1,0.475986,0.720683,0.5,0.325,3.2,0.0,6.0,linear
28,84087,16303,1,0.488028,0.734717,0.5,0.325,3.2,0.0,6.0,linear
29,81331,14776,1,0.500569,0.750774,0.5,0.325,3.2,0.0,6.0,linear
30,78020,13544,1,0.509859,0.760387,0.5,0.325,3.2,0.0,6.0,linear
31,75250,12325,1,0.522651,0.773231,0.5,0.325,3.2,0.0,6.0,linear
32,72042,11159,1,0.535889,0.78545,0.5,0.325,3.2,0.0,6.0,linear
33,69146,10063,1,0.550497,0.798881,0.5,0.325,3.2,0.0,6.0,linear
34,65416,8959,1,0.56469,0.811484,0.5,0.325,3.2,0.0,6.0,linear
35,62463,8038,1,0.580402,0.82405,0.5,0.325,3.2,0.0,6.0,linear
36,59954,7038,1,0.598816,0.838745,0.5,0.325,3.2,0.0,6.0,linear
37,57089,6056,1,0.61746,0.852737,0.5,0.325,3.2,0.0,6.0,linear
38,54192,5191,1,0.636232,0.86484,0.5,0.325,3.2,0.0,6.0,linear
39,51121,4431,1,0.656286,0.879047,0.5,0.325,3.2,0.0,6.0,linear
40,48752,3675,1,0.682044,0.892321,0.5,0.325,3.2,0.0,6.0,linear
41,45663,3007,1,0.706584,0.904705,0.5,0.325,3.2,0.0,6.0,linear
42,43421,2482,1,0.734371,0.917887,0.5,0.325,3.2,0.0,6.0,linear
43,40887,1979,1,0.76253,0.931633,0.5,0.325,3.2,0.0,6.0,linear
44,38990,1520,1,0.791697,0.944397,0.5,0.325,3.2,0.0,6.0,linear
45,37197,1158,1,0.82228,0.956396,0.5,0.325,3.2,0.0,6.0,linear
46,35500,855,1,0.850109,0.965752,0.5,0.325,3.2,0.0,6.0,linear
47,33854,618,1,0.87946,0.974,0.5,0.325,3.2,0.0,6.0,linear
48,32810,438,1,0.907164,0.980433,0.5,0.325,3.2,0.0,6.0,linear
49,31600,285,1,0.931637,0.986464,0.5,0.325,3.2,0.0,6.0,linear
50,30781,196,1,0.949365,0.990802,0.5,0.325,3.2,0.0,6.0,linear
51,30112,141,1,0.964357,0.993946,0.5,0.325,3.2,0.0,6.0,linear
52,29682,88,1,0.974988,0.996351,0.5,0.325,3.2,0.0,6.0,linear
53,29639,55,1,0.982914,0.997996,0.5,0.325,3.2,0.0,6.0,linear
54,29452,24,1,0.988393,0.999158,0.5,0.325,3.2,0.0,6.0,linear
55,29324,10,1,0.993129,0.999626,0.5,0.325,3.2,0.0,6.0,linear
56,29116,7,1,0.995818,0.999691,0.5,0.325,3.2,0.0,6.0,linear
57,28938,3,1,0.997721,0.999827,0.5,0.325,3.2,0.0,6.0,linear
58,28781,1,1,0.998802,0.999896,0.5,0.325,3.2,0.0,6.0,linear
59,29008,1,1,0.999293,0.999897,0.5,0.325,3.2,0.0,6.0,linear
60,28991,1,1,0.999741,0.999966,0.5,0.325,3.2,0.0,6.0,linear
61,28834,0,1,0.999671,1.0,0.5,0.325,3.2,0.0,6.0,linear

