generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77931,48934,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
2,78042,48940,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
3,79256,49782,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
4,79250,49902,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
5,79308,50180,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
6,79780,50656,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
7,78687,50133,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
8,78554,50336,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
9,78508,50131,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
10,78893,50197,1,0.0,0.0,0.5,0.000792,3.85,0.0,6.0,linear
11,100996,49563,1,0.178972,0.178972,0.5,0.000792,3.85,0.0,6.0,linear
12,112684,49449,1,0.260537,0.275466,0.5,0.000792,3.85,0.0,6.0,linear
13,111083,47727,1,0.285137,0.322703,0.5,0.000792,3.85,0.0,6.0,linear
14,108101,44268,1,0.31107,0.376994,0.5,0.000792,3.85,0.0,6.0,linear
15,106759,41000,1,0.338498,0.435324,0.5,0.000792,3.85,0.0,6.0,linear
16,106501,37694,1,0.364305,0.489896,0.5,0.000792,3.85,0.0,6.0,linear
17,106440,34544,1,0.386419,0.536368,0.5,0.000792,3.85,0.0,6.0,linear
18,105877,31445,1,0.404128,0.574275,0.5,0.000792,3.85,0.0,6.0,linear
19,106064,29402,1,0.416745,0.600169,0.5,0.000792,3.85,0.0,6.0,linear
20,104965,27616,1,0.42702,0.620487,0.5,0.000792,3.85,0.0,6.0,linear
21,104091,26123,1,0.436113,0.636784,0.5,0.000792,3.85,0.0,6.0,linear
22,102903,24727,1,0.445138,0.651406,0.5,0.000792,3.85,0.0,6.0,linear
23,101412,23637,1,0.451498,0.662419,0.5,0.000792,3.85,0.0,6.0,linear
24,100022,22532,1,0.457828,0.672962,0.5,0.000792,3.85,0.0,6.0,linear
25,98627,21460,1,0.465917,0.684395,0.5,0.000792,3.85,0.0,6.0,linear
26,97422,20529,1,0.471946,0.691737,0.5,0.000792,3.85,0.0,6.0,linear
