generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78020,49029,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
2,77877,49030,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
3,79870,50264,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
4,80891,50875,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
5,79501,50445,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
6,77547,49606,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
7,77295,49460,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
8,78133,49693,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
9,79270,50123,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
10,79471,50242,1,0.0,0.0,0.5,0.05,1.55,0.0,6.0,linear
11,87650,50090,1,0.079577,0.079577,0.5,0.05,1.55,0.0,6.0,linear
12,92666,50267,1,0.124777,0.133779,0.5,0.05,1.55,0.0,6.0,linear
13,90032,48244,1,0.142107,0.166218,0.5,0.05,1.55,0.0,6.0,linear
14,87441,45703,1,0.160308,0.204921,0.5,0.05,1.55,0.0,6.0,linear
15,88851,44710,1,0.178541,0.242968,0.5,0.05,1.55,0.0,6.0,linear
16,90153,43392,1,0.195039,0.278072,0.5,0.05,1.55,0.0,6.0,linear
17,90733,42391,1,0.210623,0.311208,0.5,0.05,1.55,0.0,6.0,linear
18,90814,40995,1,0.223286,0.336662,0.5,0.05,1.55,0.0,6.0,linear
19,90572,39947,1,0.233445,0.358824,0.5,0.05,1.55,0.0,6.0,linear
20,90865,38969,1,0.241489,0.376257,0.5,0.05,1.55,0.0,6.0,linear
21,90739,37939,1,0.250375,0.393335,0.5,0.05,1.55,0.0,6.0,linear
22,91237,37316,1,0.256263,0.406278,0.5,0.05,1.55,0.0,6.0,linear
23,90927,36635,1,0.263021,0.420301,0.5,0.05,1.55,0.0,6.0,linear
24,91544,36150,1,0.267903,0.42997,0.5,0.05,1.55,0.0,6.0,linear
25,91007,35326,1,0.271927,0.437379,0.5,0.05,1.55,0.0,6.0,linear
26,90568,34953,1,0.274744,0.444409,0.5,0.05,1.55,0.0,6.0,linear
