generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78111,49105,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
2,77917,49002,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
3,79556,50160,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
4,79238,50261,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
5,78867,50208,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
6,78260,50028,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
7,77548,49556,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
8,78574,49917,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
9,79425,50456,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
10,79148,50258,1,0.0,0.0,0.5,0.075,1.1,0.0,6.0,linear
11,84830,49892,1,0.0581464,0.0581464,0.5,0.075,1.1,0.0,6.0,linear
12,88692,50229,1,0.0924725,0.099645,0.5,0.075,1.1,0.0,6.0,linear
13,87494,49176,1,0.104649,0.124459,0.5,0.075,1.1,0.0,6.0,linear
14,86174,47508,1,0.118699,0.152625,0.5,0.075,1.1,0.0,6.0,linear
15,85317,45881,1,0.13338,0.182701,0.5,0.075,1.1,0.0,6.0,linear
16,85983,45024,1,0.147373,0.212332,0.5,0.075,1.1,0.0,6.0,linear
17,87029,44370,1,0.15866,0.236236,0.5,0.075,1.1,0.0,6.0,linear
18,87305,43261,1,0.169853,0.259005,0.5,0.075,1.1,0.0,6.0,linear
19,86951,42289,1,0.178497,0.277466,0.5,0.075,1.1,0.0,6.0,linear
20,87673,41882,1,0.185743,0.292406,0.5,0.075,1.1,0.0,6.0,linear
21,88133,41195,1,0.192955,0.307494,0.5,0.075,1.1,0.0,6.0,linear
22,88032,40631,1,0.198142,0.317868,0.5,0.075,1.1,0.0,6.0,linear
23,87364,39944,1,0.203514,0.329129,0.5,0.075,1.1,0.0,6.0,linear
24,88285,39864,1,0.207113,0.336147,0.5,0.075,1.1,0.0,6.0,linear
25,88142,39494,1,0.21057,0.343343,0.5,0.075,1.1,0.0,6.0,linear
26,88269,39067,1,0.214106,0.350495,0.5,0.075,1.1,0.0,6.0,linear
27,88587,38867,1,0.215684,0.35373,0.5,0.075,1.1,0.0,6.0,linear
28,88042,38480,1,0.218687,0.359898,0.5,0.075,1.1,0.0,6.0,linear
29,87670,38093,1,0.22175,0.366163,0.5,0.075,1.1,0.0,6.0,linear
30,88026,37756,1,0.221378,0.366422,0.5,0.075,1.1,0.0,6.0,linear
31,88354,37833,1,0.222921,0.369309,0.5,0.075,1.1,0.0,6.0,linear
32,88519,38114,1,0.222922,0.368985,0.5,0.075,1.1,0.0,6.0,linear
33,88344,38048,1,0.224682,0.372122,0.5,0.075,1.1,0.0,6.0,linear
34,88249,37770,1,0.225477,0.372909,0.5,0.075,1.1,0.0,6.0,linear
35,87769,37688,1,0.226264,0.375484,0.5,0.075,1.1,0.0,6.0,linear
36,88198,37655,1,0.226769,0.376367,0.5,0.075,1.1,0.0,6.0,linear
37,87673,37231,1,0.227758,0.377895,0.5,0.075,1.1,0.0,6.0,linear
38,88144,37315,1,0.227926,0.378837,0.5,0.075,1.1,0.0,6.0,linear
39,88146,37369,1,0.228216,0.37966,0.5,0.075,1.1,0.0,6.0,linear
40,88549,37616,1,0.227915,0.379772,0.5,0.075,1.1,0.0,6.0,linear
41,88108,37325,1,0.228788,0.380849,0.5,0.075,1.1,0.0,6.0,linear
42,87823,37259,1,0.228814,0.381262,0.5,0.075,1.1,0.0,6.0,linear
43,87808,37254,1,0.228437,0.380097,0.5,0.075,1.1,0.0,6.0,linear
44,87682,37210,1,0.228805,0.38048,0.5,0.075,1.1,0.0,6.0,linear
45,88207,37309,1,0.227627,0.378225,0.5,0.075,1.1,0.0,6.0,linear
46,88386,37264,1,0.226866,0.377464,0.5,0.075,1.1,0.0,6.0,linear
47,88688,37543,1,0.227532,0.378102,0.5,0.075,1.1,0.0,6.0,linear
48,88574,37704,1,0.227656,0.378058,0.5,0.075,1.1,0.0,6.0,linear
49,88371,37656,1,0.228422,0.379765,0.5,0.075,1.1,0.0,6.0,linear
50,88287,37521,1,0.228125,0.379523,0.5,0.075,1.1,0.0,6.0,linear
51,88449,37424,1,0.228371,0.380706,0.5,0.075,1.1,0.0,6.0,linear
52,88774,37523,1,0.229244,0.381402,0.5,0.075,1.1,0.0,6.0,linear
53,88608,37370,1,0.230844,0.383978,0.5,0.075,1.1,0.0,6.0,linear
54,88267,37228,1,0.229113,0.381291,0.5,0.075,1.1,0.0,6.0,linear
55,88302,37413,1,0.229633,0.383297,0.5,0.075,1.1,0.0,6.0,linear
56,88449,37388,1,0.22936,0.382568,0.5,0.075,1.1,0.0,6.0,linear
57,88414,37235,1,0.228088,0.379881,0.5,0.075,1.1,0.0,6.0,linear
58,88234,37326,1,0.228268,0.380111,0.5,0.075,1.1,0.0,6.0,linear
59,88180,37354,1,0.227948,0.378817,0.5,0.075,1.1,0.0,6.0,linear
60,88292,37459,1,0.226405,0.376543,0.5,0.075,1.1,0.0,6.0,linear
61,88406,37453,1,0.227071,0.377558,0.5,0.075,1.1,0.0,6.0,linear
62,88731,37614,1,0.226842,0.376865,0.5,0.075,1.1,0.0,6.0,linear
63,88501,37646,1,0.226792,0.376491,0.5,0.075,1.1,0.0,6.0,linear
64,88103,37524,1,0.226564,0.375794,0.5,0.075,1.1,0.0,6.0,linear
65,88382,37718,1,0.226846,0.376388,0.5,0.075,1.1,0.0,6.0,linear
66,88682,37900,1,0.225315,0.374528,0.5,0.075,1.1,0.0,6.0,linear
67,88458,37814,1,0.224765,0.373377,0.5,0.075,1.1,0.0,6.0,linear
68,88092,37681,1,0.226178,0.375961,0.5,0.075,1.1,0.0,6.0,linear
69,88273,37491,1,0.228262,0.379144,0.5,0.075,1.1,0.0,6.0,linear
70,88231,37421,1,0.227307,0.377932,0.5,0.075,1.1,0.0,6.0,linear
71,88364,37546,1,0.227767,0.378734,0.5,0.075,1.1,0.0,6.0,linear
72,88339,37622,1,0.227785,0.378862,0.5,0.075,1.1,0.0,6.0,linear
73,88524,37590,1,0.227093,0.377093,0.5,0.075,1.1,0.0,6.0,linear
74,88314,37583,1,0.227065,0.377551,0.5,0.075,1.1,0.0,6.0,linear
75,88778,37697,1,0.226965,0.377388,0.5,0.075,1.1,0.0,6.0,linear
76,88937,37634,1,0.228771,0.38087,0.5,0.075,1.1,0.0,6.0,linear
77,88665,37481,1,0.228242,0.379214,0.5,0.075,1.1,0.0,6.0,linear
78,88621,37489,1,0.22712,0.377791,0.5,0.075,1.1,0.0,6.0,linear
79,88492,37367,1,0.226842,0.376016,0.5,0.075,1.1,0.0,6.0,linear
80,88691,37510,1,0.226063,0.375024,0.5,0.075,1.1,0.0,6.0,linear
81,88644,37620,1,0.225529,0.37397,0.5,0.075,1.1,0.0,6.0,linear
82,88646,37812,1,0.22487,0.373578,0.5,0.075,1.1,0.0,6.0,linear
83,88866,37948,1,0.224013,0.371698,0.5,0.075,1.1,0.0,6.0,linear
84,88621,37871,1,0.226077,0.374796,0.5,0.075,1.1,0.0,6.0,linear
85,88443,37627,1,0.226994,0.376679,0.5,0.075,1.1,0.0,6.0,linear
86,88698,37703,1,0.226942,0.376672,0.5,0.075,1.1,0.0,6.0,linear
87,88601,37636,1,0.227417,0.37765,0.5,0.075,1.1,0.0,6.0,linear
88,88683,37370,1,0.228134,0.379887,0.5,0.075,1.1,0.0,6.0,linear
89,88377,37208,1,0.228408,0.380232,0.5,0.075,1.1,0.0,6.0,linear
90,88209,37086,1,0.227473,0.378208,0.5,0.075,1.1,0.0,6.0,linear
91,88831,37447,1,0.227106,0.378086,0.5,0.075,1.1,0.0,6.0,linear
92,89605,37839,1,0.227601,0.378423,0.5,0.075,1.1,0.0,6.0,linear
93,88840,37640,1,0.226086,0.375641,0.5,0.075,1.1,0.0,6.0,linear
94,88464,37709,1,0.227749,0.378142,0.5,0.075,1.1,0.0,6.0,linear
95,88334,37717,1,0.227827,0.378775,0.5,0.075,1.1,0.0,6.0,linear
