generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78172,49299,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
2,78286,49253,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
3,79080,49885,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
4,79536,50278,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
5,79629,50461,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
6,77612,49317,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
7,77120,49116,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
8,79731,50346,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
9,80274,50645,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
10,79012,50243,1,0.0,0.0,0.5,0.075,2.75,0.0,6.0,linear
11,94870,49964,1,0.134656,0.134656,0.5,0.075,2.75,0.0,6.0,linear
12,103431,50281,1,0.200665,0.213214,0.5,0.075,2.75,0.0,6.0,linear
13,102916,49079,1,0.222573,0.254461,0.5,0.075,2.75,0.0,6.0,linear
14,98740,45272,1,0.25033,0.306458,0.5,0.075,2.75,0.0,6.0,linear
15,95356,41478,1,0.27605,0.363427,0.5,0.075,2.75,0.0,6.0,linear
16,96896,39686,1,0.296215,0.409358,0.5,0.075,2.75,0.0,6.0,linear
17,98383,37386,1,0.314061,0.449619,0.5,0.075,2.75,0.0,6.0,linear
18,98883,35253,1,0.328857,0.481313,0.5,0.075,2.75,0.0,6.0,linear
19,98996,33854,1,0.340979,0.50679,0.5,0.075,2.75,0.0,6.0,linear
20,99105,32458,1,0.351003,0.526643,0.5,0.075,2.75,0.0,6.0,linear
21,98749,31456,1,0.358725,0.542615,0.5,0.075,2.75,0.0,6.0,linear
22,97967,30259,1,0.366998,0.558218,0.5,0.075,2.75,0.0,6.0,linear
23,96701,28982,1,0.374914,0.572442,0.5,0.075,2.75,0.0,6.0,linear
24,96249,28043,1,0.38203,0.585917,0.5,0.075,2.75,0.0,6.0,linear
25,95458,27080,1,0.387519,0.594758,0.5,0.075,2.75,0.0,6.0,linear
26,94639,26276,1,0.392149,0.603623,0.5,0.075,2.75,0.0,6.0,linear
27,93748,25432,1,0.396552,0.61114,0.5,0.075,2.75,0.0,6.0,linear
28,92839,24790,1,0.402363,0.62042,0.5,0.075,2.75,0.0,6.0,linear
29,91798,24065,1,0.405121,0.624241,0.5,0.075,2.75,0.0,6.0,linear
30,90687,23467,1,0.40917,0.631572,0.5,0.075,2.75,0.0,6.0,linear
31,89847,22768,1,0.411399,0.634167,0.5,0.075,2.75,0.0,6.0,linear
32,89213,22579,1,0.412234,0.635626,0.5,0.075,2.75,0.0,6.0,linear
33,88642,22119,1,0.414235,0.637484,0.5,0.075,2.75,0.0,6.0,linear
34,88322,22025,1,0.417324,0.642112,0.5,0.075,2.75,0.0,6.0,linear
35,87250,21554,1,0.418468,0.645282,0.5,0.075,2.75,0.0,6.0,linear
36,87378,21372,1,0.421228,0.648955,0.5,0.075,2.75,0.0,6.0,linear
37,86882,21061,1,0.424143,0.652767,0.5,0.075,2.75,0.0,6.0,linear
38,86395,20860,1,0.424803,0.653921,0.5,0.075,2.75,0.0,6.0,linear
39,85706,20580,1,0.425318,0.655237,0.5,0.075,2.75,0.0,6.0,linear
40,85339,20358,1,0.42749,0.658579,0.5,0.075,2.75,0.0,6.0,linear
41,84740,20138,1,0.429311,0.661888,0.5,0.075,2.75,0.0,6.0,linear
42,84529,19652,1,0.432942,0.666516,0.5,0.075,2.75,0.0,6.0,linear
43,83900,19442,1,0.434576,0.668751,0.5,0.075,2.75,0.0,6.0,linear
44,83679,19129,1,0.43706,0.671365,0.5,0.075,2.75,0.0,6.0,linear
45,82629,18733,1,0.437253,0.671278,0.5,0.075,2.75,0.0,6.0,linear
46,82383,18556,1,0.438982,0.672766,0.5,0.075,2.75,0.0,6.0,linear
47,81783,18233,1,0.441633,0.676714,0.5,0.075,2.75,0.0,6.0,linear
48,81605,18063,1,0.443468,0.679237,0.5,0.075,2.75,0.0,6.0,linear
49,80864,17815,1,0.445428,0.681916,0.5,0.075,2.75,0.0,6.0,linear
50,80397,17662,1,0.446562,0.682746,0.5,0.075,2.75,0.0,6.0,linear
51,80138,17608,1,0.447885,0.685223,0.5,0.075,2.75,0.0,6.0,linear
52,80021,17301,1,0.448566,0.686148,0.5,0.075,2.75,0.0,6.0,linear
53,79697,17212,1,0.449524,0.68677,0.5,0.075,2.75,0.0,6.0,linear
54,79762,17199,1,0.45115,0.68844,0.5,0.075,2.75,0.0,6.0,linear
55,79203,17021,1,0.451914,0.689528,0.5,0.075,2.75,0.0,6.0,linear
56,78559,16727,1,0.454018,0.692328,0.5,0.075,2.75,0.0,6.0,linear
57,77804,16425,1,0.456289,0.69434,0.5,0.075,2.75,0.0,6.0,linear
58,77427,16373,1,0.457538,0.694842,0.5,0.075,2.75,0.0,6.0,linear
59,76707,16081,1,0.458084,0.696756,0.5,0.075,2.75,0.0,6.0,linear
60,76751,15881,1,0.460894,0.6986,0.5,0.075,2.75,0.0,6.0,linear
61,76417,15650,1,0.461205,0.700098,0.5,0.075,2.75,0.0,6.0,linear
62,75965,15525,1,0.462256,0.700971,0.5,0.075,2.75,0.0,6.0,linear
63,75545,15261,1,0.464471,0.703364,0.5,0.075,2.75,0.0,6.0,linear
64,75285,15304,1,0.464104,0.702724,0.5,0.075,2.75,0.0,6.0,linear
65,74948,15121,1,0.465638,0.705168,0.5,0.075,2.75,0.0,6.0,linear
66,74811,15181,1,0.466278,0.705134,0.5,0.075,2.75,0.0,6.0,linear
67,74544,15089,1,0.467114,0.706491,0.5,0.075,2.75,0.0,6.0,linear
68,74173,15001,1,0.468722,0.709907,0.5,0.075,2.75,0.0,6.0,linear
69,74000,14734,1,0.470441,0.711882,0.5,0.075,2.75,0.0,6.0,linear
70,74023,14621,1,0.471289,0.712547,0.5,0.075,2.75,0.0,6.0,linear
71,73555,14524,1,0.471911,0.713358,0.5,0.075,2.75,0.0,6.0,linear
72,73193,14441,1,0.4737,0.715534,0.5,0.075,2.75,0.0,6.0,linear
73,73095,14346,1,0.475089,0.716632,0.5,0.075,2.75,0.0,6.0,linear
74,72862,14255,1,0.475646,0.71705,0.5,0.075,2.75,0.0,6.0,linear
75,72518,14047,1,0.477027,0.71952,0.5,0.075,2.75,0.0,6.0,linear
76,72169,13939,1,0.477602,0.71953,0.5,0.075,2.75,0.0,6.0,linear
77,71954,13793,1,0.480562,0.723524,0.5,0.075,2.75,0.0,6.0,linear
78,71517,13545,1,0.482219,0.724399,0.5,0.075,2.75,0.0,6.0,linear
79,70812,13390,1,0.482255,0.724702,0.5,0.075,2.75,0.0,6.0,linear
80,70151,13142,1,0.485132,0.728512,0.5,0.075,2.75,0.0,6.0,linear
81,69764,12909,1,0.486752,0.728881,0.5,0.075,2.75,0.0,6.0,linear
82,69348,12721,1,0.490467,0.733153,0.5,0.075,2.75,0.0,6.0,linear
83,68828,12529,1,0.491529,0.735546,0.5,0.075,2.75,0.0,6.0,linear
84,68009,12272,1,0.493953,0.736952,0.5,0.075,2.75,0.0,6.0,linear
85,67416,12020,1,0.49711,0.738649,0.5,0.075,2.75,0.0,6.0,linear
86,66765,11908,1,0.49943,0.741981,0.5,0.075,2.75,0.0,6.0,linear
87,66068,11592,1,0.501269,0.742043,0.5,0.075,2.75,0.0,6.0,linear
88,65659,11438,1,0.506403,0.748595,0.5,0.075,2.75,0.0,6.0,linear
89,64811,11099,1,0.508218,0.750225,0.5,0.075,2.75,0.0,6.0,linear
90,64128,10970,1,0.509991,0.752671,0.5,0.075,2.75,0.0,6.0,linear
91,63743,10681,1,0.512965,0.753823,0.5,0.075,2.75,0.0,6.0,linear
92,63310,10487,1,0.514673,0.755315,0.5,0.075,2.75,0.0,6.0,linear
93,62675,10352,1,0.518833,0.75906,0.5,0.075,2.75,0.0,6.0,linear
94,61603,9884,1,0.521222,0.762871,0.5,0.075,2.75,0.0,6.0,linear
95,61499,9804,1,0.525247,0.765863,0.5,0.075,2.75,0.0,6.0,linear
96,60627,9594,1,0.526221,0.766593,0.5,0.075,2.75,0.0,6.0,linear
97,59977,9449,1,0.529086,0.767583,0.5,0.075,2.75,0.0,6.0,linear
98,59527,9305,1,0.53187,0.770187,0.5,0.075,2.75,0.0,6.0,linear
99,58847,9075,1,0.534445,0.773994,0.5,0.075,2.75,0.0,6.0,linear
100,58842,8972,1,0.53853,0.776231,0.5,0.075,2.75,0.0,6.0,linear
101,57935,8620,1,0.542694,0.782521,0.5,0.075,2.75,0.0,6.0,linear
102,56847,8249,1,0.547245,0.789034,0.5,0.075,2.75,0.0,6.0,linear
103,56428,7782,1,0.554869,0.794915,0.5,0.075,2.75,0.0,6.0,linear
104,55243,7468,1,0.561805,0.799942,0.5,0.075,2.75,0.0,6.0,linear
105,53828,7058,1,0.569584,0.805606,0.5,0.075,2.75,0.0,6.0,linear
106,52535,6696,1,0.5776,0.811454,0.5,0.075,2.75,0.0,6.0,linear
107,51633,6359,1,0.58417,0.814879,0.5,0.075,2.75,0.0,6.0,linear
108,50412,6083,1,0.5872,0.817975,0.5,0.075,2.75,0.0,6.0,linear
109,49442,5831,1,0.595465,0.824615,0.5,0.075,2.75,0.0,6.0,linear
110,48328,5532,1,0.604527,0.830313,0.5,0.075,2.75,0.0,6.0,linear
111,47410,5230,1,0.611458,0.835754,0.5,0.075,2.75,0.0,6.0,linear
112,46761,4948,1,0.622169,0.84056,0.5,0.075,2.75,0.0,6.0,linear
113,45345,4634,1,0.629988,0.849199,0.5,0.075,2.75,0.0,6.0,linear
114,44347,4280,1,0.641086,0.857737,0.5,0.075,2.75,0.0,6.0,linear
115,42984,3834,1,0.654774,0.868081,0.5,0.075,2.75,0.0,6.0,linear
116,41987,3443,1,0.669708,0.876174,0.5,0.075,2.75,0.0,6.0,linear
117,40466,3094,1,0.685641,0.883054,0.5,0.075,2.75,0.0,6.0,linear
118,38638,2754,1,0.701235,0.889931,0.5,0.075,2.75,0.0,6.0,linear
119,37651,2526,1,0.71469,0.896379,0.5,0.075,2.75,0.0,6.0,linear
120,36632,2280,1,0.730604,0.903751,0.5,0.075,2.75,0.0,6.0,linear
121,35250,2034,1,0.746083,0.911312,0.5,0.075,2.75,0.0,6.0,linear
122,34189,1759,1,0.763403,0.921912,0.5,0.075,2.75,0.0,6.0,linear
123,33349,1574,1,0.78212,0.930011,0.5,0.075,2.75,0.0,6.0,linear
124,32572,1313,1,0.80135,0.939252,0.5,0.075,2.75,0.0,6.0,linear
125,31286,1051,1,0.82044,0.947212,0.5,0.075,2.75,0.0,6.0,linear
126,30439,886,1,0.844382,0.956995,0.5,0.075,2.75,0.0,6.0,linear
127,29655,666,1,0.867425,0.967213,0.5,0.075,2.75,0.0,6.0,linear
128,28658,487,1,0.889619,0.974079,0.5,0.075,2.75,0.0,6.0,linear
129,27744,375,1,0.909831,0.979951,0.5,0.075,2.75,0.0,6.0,linear
130,27191,288,1,0.927838,0.983898,0.5,0.075,2.75,0.0,6.0,linear
131,26657,205,1,0.942764,0.98856,0.5,0.075,2.75,0.0,6.0,linear
132,26177,142,1,0.959037,0.992121,0.5,0.075,2.75,0.0,6.0,linear
133,25874,93,1,0.969844,0.995331,0.5,0.075,2.75,0.0,6.0,linear
134,25595,58,1,0.979567,0.996951,0.5,0.075,2.75,0.0,6.0,linear
135,25321,31,1,0.987194,0.998353,0.5,0.075,2.75,0.0,6.0,linear
136,24991,17,1,0.992324,0.999043,0.5,0.075,2.75,0.0,6.0,linear
137,25010,12,1,0.995035,0.999083,0.5,0.075,2.75,0.0,6.0,linear
138,24972,9,1,0.996404,0.999361,0.5,0.075,2.75,0.0,6.0,linear
139,24894,5,1,0.997773,0.999639,0.5,0.075,2.75,0.0,6.0,linear
140,24985,4,1,0.9987,0.99972,0.5,0.075,2.75,0.0,6.0,linear
141,25203,3,1,0.999029,0.999881,0.5,0.075,2.75,0.0,6.0,linear
142,24912,1,1,0.999198,0.99996,0.5,0.075,2.75,0.0,6.0,linear
143,24717,1,1,0.999555,0.99996,0.5,0.075,2.75,0.0,6.0,linear
144,24785,0,1,0.999637,1.0,0.5,0.075,2.75,0.0,6.0,linear

