generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78010,48677,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
2,77956,48858,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
3,80440,50581,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
4,80600,51002,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
5,77953,49578,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
6,77228,49390,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
7,78253,49857,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
8,79431,50345,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
9,78421,49925,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
10,78293,49919,1,0.0,0.0,0.5,0.225,3.5,0.0,6.0,linear
11,99835,50303,1,0.163524,0.163524,0.5,0.225,3.5,0.0,6.0,linear
12,110822,50370,1,0.243629,0.257706,0.5,0.225,3.5,0.0,6.0,linear
13,107425,47975,1,0.268683,0.304317,0.5,0.225,3.5,0.0,6.0,linear
14,103574,43916,1,0.295618,0.358364,0.5,0.225,3.5,0.0,6.0,linear
15,102546,40893,1,0.320199,0.414845,0.5,0.225,3.5,0.0,6.0,linear
16,103954,38057,1,0.343719,0.467462,0.5,0.225,3.5,0.0,6.0,linear
17,104425,35182,1,0.364128,0.512695,0.5,0.225,3.5,0.0,6.0,linear
18,104500,32646,1,0.383265,0.551037,0.5,0.225,3.5,0.0,6.0,linear
19,104255,30793,1,0.397115,0.579664,0.5,0.225,3.5,0.0,6.0,linear
20,103988,28876,1,0.408779,0.601071,0.5,0.225,3.5,0.0,6.0,linear
21,102283,27305,1,0.41928,0.621598,0.5,0.225,3.5,0.0,6.0,linear
22,100697,25541,1,0.428443,0.637027,0.5,0.225,3.5,0.0,6.0,linear
23,98867,24102,1,0.439418,0.655616,0.5,0.225,3.5,0.0,6.0,linear
24,96817,22444,1,0.450872,0.673222,0.5,0.225,3.5,0.0,6.0,linear
25,94672,20982,1,0.45991,0.687022,0.5,0.225,3.5,0.0,6.0,linear
26,92572,19622,1,0.469388,0.700463,0.5,0.225,3.5,0.0,6.0,linear
27,90179,18543,1,0.477734,0.711566,0.5,0.225,3.5,0.0,6.0,linear
28,88288,17450,1,0.485115,0.718414,0.5,0.225,3.5,0.0,6.0,linear
29,86273,16580,1,0.494415,0.731634,0.5,0.225,3.5,0.0,6.0,linear
30,84222,15315,1,0.503708,0.744028,0.5,0.225,3.5,0.0,6.0,linear
31,81862,14295,1,0.511791,0.752036,0.5,0.225,3.5,0.0,6.0,linear
32,79899,13320,1,0.522489,0.762576,0.5,0.225,3.5,0.0,6.0,linear
33,77441,12350,1,0.5332,0.773536,0.5,0.225,3.5,0.0,6.0,linear
34,74486,11205,1,0.542966,0.782871,0.5,0.225,3.5,0.0,6.0,linear
35,72490,10438,1,0.553218,0.792514,0.5,0.225,3.5,0.0,6.0,linear
36,70423,9615,1,0.569269,0.805876,0.5,0.225,3.5,0.0,6.0,linear
37,67730,8738,1,0.580532,0.813953,0.5,0.225,3.5,0.0,6.0,linear
38,64735,7985,1,0.593314,0.825818,0.5,0.225,3.5,0.0,6.0,linear
39,62236,7117,1,0.605,0.833974,0.5,0.225,3.5,0.0,6.0,linear
40,60332,6530,1,0.621793,0.844396,0.5,0.225,3.5,0.0,6.0,linear
41,57594,5786,1,0.636367,0.856158,0.5,0.225,3.5,0.0,6.0,linear
42,55562,5103,1,0.652374,0.866582,0.5,0.225,3.5,0.0,6.0,linear
43,53732,4471,1,0.669619,0.877371,0.5,0.225,3.5,0.0,6.0,linear
44,51433,3927,1,0.687398,0.886115,0.5,0.225,3.5,0.0,6.0,linear
45,48929,3405,1,0.707689,0.900359,0.5,0.225,3.5,0.0,6.0,linear
46,47002,2840,1,0.73221,0.914008,0.5,0.225,3.5,0.0,6.0,linear
47,45097,2288,1,0.759988,0.925549,0.5,0.225,3.5,0.0,6.0,linear
48,43023,1834,1,0.783667,0.937947,0.5,0.225,3.5,0.0,6.0,linear
49,41222,1495,1,0.806901,0.945464,0.5,0.225,3.5,0.0,6.0,linear
50,39591,1147,1,0.834273,0.956617,0.5,0.225,3.5,0.0,6.0,linear
51,38144,842,1,0.860711,0.966482,0.5,0.225,3.5,0.0,6.0,linear
52,36655,634,1,0.88563,0.974397,0.5,0.225,3.5,0.0,6.0,linear
53,35369,483,1,0.910835,0.980604,0.5,0.225,3.5,0.0,6.0,linear
54,34445,341,1,0.930857,0.985546,0.5,0.225,3.5,0.0,6.0,linear
55,33902,242,1,0.947564,0.990147,0.5,0.225,3.5,0.0,6.0,linear
56,33064,154,1,0.961607,0.993714,0.5,0.225,3.5,0.0,6.0,linear
57,32714,107,1,0.972842,0.995817,0.5,0.225,3.5,0.0,6.0,linear
58,32217,73,1,0.981045,0.997145,0.5,0.225,3.5,0.0,6.0,linear
59,32031,35,1,0.987664,0.99845,0.5,0.225,3.5,0.0,6.0,linear
60,31853,19,1,0.992585,0.999124,0.5,0.225,3.5,0.0,6.0,linear
61,31796,6,1,0.995841,0.999717,0.5,0.225,3.5,0.0,6.0,linear
62,31788,3,1,0.998302,0.999874,0.5,0.225,3.5,0.0,6.0,linear
63,31769,1,1,0.999182,0.999969,0.5,0.225,3.5,0.0,6.0,linear
64,31723,1,1,0.99948,0.999968,0.5,0.225,3.5,0.0,6.0,linear
65,31496,0,1,0.999651,1.0,0.5,0.225,3.5,0.0,6.0,linear

