generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78094,49276,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
2,77908,49274,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
3,79768,50388,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
4,79914,50616,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
5,78683,50038,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
6,77375,49467,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
7,77940,49463,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
8,78812,49907,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
9,78342,49653,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
10,79059,50155,1,0.0,0.0,0.5,0.35,0.5,0.0,6.0,linear
11,82460,50424,1,0.0280122,0.0280122,0.5,0.35,0.5,0.0,6.0,linear
12,83181,49991,1,0.0447839,0.0484028,0.5,0.35,0.5,0.0,6.0,linear
13,81710,48945,1,0.0513246,0.0620022,0.5,0.35,0.5,0.0,6.0,linear
14,81693,48456,1,0.0594069,0.0781858,0.5,0.35,0.5,0.0,6.0,linear
15,81924,47984,1,0.0687203,0.0973417,0.5,0.35,0.5,0.0,6.0,linear
16,83128,48003,1,0.0754191,0.111395,0.5,0.35,0.5,0.0,6.0,linear
17,83513,47335,1,0.0813653,0.123503,0.5,0.35,0.5,0.0,6.0,linear
18,83153,46849,1,0.0890856,0.139078,0.5,0.35,0.5,0.0,6.0,linear
19,83397,46514,1,0.0940735,0.149137,0.5,0.35,0.5,0.0,6.0,linear
20,83453,46112,1,0.0994205,0.160383,0.5,0.35,0.5,0.0,6.0,linear
21,84299,45918,1,0.103809,0.169853,0.5,0.35,0.5,0.0,6.0,linear
22,85650,46454,1,0.106514,0.175222,0.5,0.35,0.5,0.0,6.0,linear
23,85291,46064,1,0.110591,0.18343,0.5,0.35,0.5,0.0,6.0,linear
24,84754,45556,1,0.114191,0.190871,0.5,0.35,0.5,0.0,6.0,linear
25,84930,45375,1,0.117186,0.197157,0.5,0.35,0.5,0.0,6.0,linear
26,84650,44982,1,0.119243,0.201458,0.5,0.35,0.5,0.0,6.0,linear
27,85135,44919,1,0.122024,0.207039,0.5,0.35,0.5,0.0,6.0,linear
28,85154,44844,1,0.125302,0.213771,0.5,0.35,0.5,0.0,6.0,linear
29,85192,44534,1,0.128912,0.220575,0.5,0.35,0.5,0.0,6.0,linear
30,85131,44486,1,0.131671,0.226001,0.5,0.35,0.5,0.0,6.0,linear
31,85338,44191,1,0.133114,0.229585,0.5,0.35,0.5,0.0,6.0,linear
32,85531,43985,1,0.135188,0.233477,0.5,0.35,0.5,0.0,6.0,linear
33,85640,44137,1,0.136912,0.237043,0.5,0.35,0.5,0.0,6.0,linear
34,85900,44122,1,0.137936,0.239678,0.5,0.35,0.5,0.0,6.0,linear
35,85744,43742,1,0.140351,0.243935,0.5,0.35,0.5,0.0,6.0,linear
36,85764,43439,1,0.141514,0.246079,0.5,0.35,0.5,0.0,6.0,linear
37,85757,43458,1,0.142399,0.248157,0.5,0.35,0.5,0.0,6.0,linear
38,85628,43244,1,0.143132,0.250294,0.5,0.35,0.5,0.0,6.0,linear
39,86185,43389,1,0.144796,0.253279,0.5,0.35,0.5,0.0,6.0,linear
40,85510,43109,1,0.145275,0.25453,0.5,0.35,0.5,0.0,6.0,linear
41,85936,43197,1,0.146186,0.256047,0.5,0.35,0.5,0.0,6.0,linear
42,86181,43179,1,0.147371,0.258611,0.5,0.35,0.5,0.0,6.0,linear
43,86655,43205,1,0.149354,0.262142,0.5,0.35,0.5,0.0,6.0,linear
44,85952,42765,1,0.150072,0.263551,0.5,0.35,0.5,0.0,6.0,linear
45,85838,42850,1,0.151417,0.266198,0.5,0.35,0.5,0.0,6.0,linear
46,85891,42744,1,0.151334,0.266459,0.5,0.35,0.5,0.0,6.0,linear
47,85652,42662,1,0.152112,0.267502,0.5,0.35,0.5,0.0,6.0,linear
48,85657,42531,1,0.152278,0.267943,0.5,0.35,0.5,0.0,6.0,linear
49,85174,42251,1,0.153356,0.270505,0.5,0.35,0.5,0.0,6.0,linear
50,85590,42304,1,0.153413,0.271139,0.5,0.35,0.5,0.0,6.0,linear
51,86325,42488,1,0.154355,0.272191,0.5,0.35,0.5,0.0,6.0,linear
52,86398,42753,1,0.155159,0.273902,0.5,0.35,0.5,0.0,6.0,linear
53,86726,42809,1,0.155672,0.274939,0.5,0.35,0.5,0.0,6.0,linear
