generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78372,49486,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
2,78201,49276,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
3,79521,50142,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
4,79389,50246,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
5,78843,50175,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
6,78295,50005,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
7,76837,49376,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
8,78030,49766,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
9,79080,50072,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
10,79104,50055,1,0.0,0.0,0.5,0.275,0.5,0.0,6.0,linear
11,82492,50461,1,0.0274447,0.0274447,0.5,0.275,0.5,0.0,6.0,linear
12,83616,50367,1,0.0450593,0.0491028,0.5,0.275,0.5,0.0,6.0,linear
13,82429,49326,1,0.052014,0.0629004,0.5,0.275,0.5,0.0,6.0,linear
14,81489,48457,1,0.0585104,0.0770325,0.5,0.275,0.5,0.0,6.0,linear
15,81895,48048,1,0.0652534,0.0924416,0.5,0.275,0.5,0.0,6.0,linear
16,82838,47787,1,0.0734892,0.107477,0.5,0.275,0.5,0.0,6.0,linear
17,83406,47382,1,0.0807829,0.122342,0.5,0.275,0.5,0.0,6.0,linear
18,84113,47339,1,0.0854027,0.132052,0.5,0.275,0.5,0.0,6.0,linear
19,83592,46851,1,0.0911773,0.143782,0.5,0.275,0.5,0.0,6.0,linear
20,83470,46580,1,0.0951247,0.152442,0.5,0.275,0.5,0.0,6.0,linear
21,83886,46412,1,0.100403,0.162555,0.5,0.275,0.5,0.0,6.0,linear
22,84255,46180,1,0.105003,0.171826,0.5,0.275,0.5,0.0,6.0,linear
23,83591,45398,1,0.109648,0.181018,0.5,0.275,0.5,0.0,6.0,linear
24,83643,44948,1,0.112719,0.187553,0.5,0.275,0.5,0.0,6.0,linear
25,84086,44882,1,0.116693,0.195863,0.5,0.275,0.5,0.0,6.0,linear
26,84570,44903,1,0.117383,0.197849,0.5,0.275,0.5,0.0,6.0,linear
27,85262,45138,1,0.12047,0.203913,0.5,0.275,0.5,0.0,6.0,linear
28,85360,44799,1,0.124293,0.210721,0.5,0.275,0.5,0.0,6.0,linear
29,84749,44422,1,0.125961,0.214665,0.5,0.275,0.5,0.0,6.0,linear
30,85099,44386,1,0.127786,0.218564,0.5,0.275,0.5,0.0,6.0,linear
