generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78224,49116,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
2,78066,49104,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
3,80476,50555,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
4,81136,51085,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
5,77949,49758,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
6,76826,49061,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
7,78776,49823,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
8,80140,50457,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
9,79810,50401,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
10,77625,49660,1,0.0,0.0,0.5,0.35,2.75,0.0,6.0,linear
11,93699,49515,1,0.134606,0.134606,0.5,0.35,2.75,0.0,6.0,linear
12,103212,49879,1,0.200035,0.213275,0.5,0.35,2.75,0.0,6.0,linear
13,102061,48185,1,0.224334,0.257078,0.5,0.35,2.75,0.0,6.0,linear
14,98020,44578,1,0.251172,0.310781,0.5,0.35,2.75,0.0,6.0,linear
15,96761,41958,1,0.274877,0.362541,0.5,0.35,2.75,0.0,6.0,linear
16,97574,39666,1,0.295991,0.40996,0.5,0.35,2.75,0.0,6.0,linear
17,98699,37492,1,0.314038,0.449197,0.5,0.35,2.75,0.0,6.0,linear
18,98564,35276,1,0.329991,0.483397,0.5,0.35,2.75,0.0,6.0,linear
19,98821,33610,1,0.342452,0.5088,0.5,0.35,2.75,0.0,6.0,linear
20,98865,32451,1,0.352242,0.528947,0.5,0.35,2.75,0.0,6.0,linear
21,98551,31240,1,0.361283,0.547214,0.5,0.35,2.75,0.0,6.0,linear
22,97643,29909,1,0.367695,0.559836,0.5,0.35,2.75,0.0,6.0,linear
23,97096,28880,1,0.374595,0.572229,0.5,0.35,2.75,0.0,6.0,linear
24,95922,27854,1,0.380271,0.583498,0.5,0.35,2.75,0.0,6.0,linear
25,95288,26957,1,0.3848,0.591145,0.5,0.35,2.75,0.0,6.0,linear
26,94519,26346,1,0.389627,0.59899,0.5,0.35,2.75,0.0,6.0,linear
27,93832,25727,1,0.393636,0.605503,0.5,0.35,2.75,0.0,6.0,linear
28,93058,25223,1,0.395397,0.609383,0.5,0.35,2.75,0.0,6.0,linear
29,92245,24761,1,0.397874,0.613103,0.5,0.35,2.75,0.0,6.0,linear
30,91647,24266,1,0.401155,0.61671,0.5,0.35,2.75,0.0,6.0,linear
31,91208,23979,1,0.403443,0.620716,0.5,0.35,2.75,0.0,6.0,linear
32,90830,23637,1,0.405183,0.623171,0.5,0.35,2.75,0.0,6.0,linear
33,90036,23258,1,0.407531,0.626308,0.5,0.35,2.75,0.0,6.0,linear
34,89727,22947,1,0.409455,0.629738,0.5,0.35,2.75,0.0,6.0,linear
35,89041,22580,1,0.410912,0.631593,0.5,0.35,2.75,0.0,6.0,linear
36,88565,22407,1,0.413782,0.635253,0.5,0.35,2.75,0.0,6.0,linear
37,88157,22157,1,0.41667,0.639578,0.5,0.35,2.75,0.0,6.0,linear
38,87349,21816,1,0.417624,0.642851,0.5,0.35,2.75,0.0,6.0,linear
39,87152,21523,1,0.421021,0.647171,0.5,0.35,2.75,0.0,6.0,linear
40,86673,21250,1,0.422951,0.651291,0.5,0.35,2.75,0.0,6.0,linear
41,86137,20718,1,0.424428,0.653436,0.5,0.35,2.75,0.0,6.0,linear
42,85661,20520,1,0.425802,0.653751,0.5,0.35,2.75,0.0,6.0,linear
43,84796,20277,1,0.42724,0.656144,0.5,0.35,2.75,0.0,6.0,linear
44,83677,19931,1,0.428286,0.658421,0.5,0.35,2.75,0.0,6.0,linear
45,83692,19540,1,0.432713,0.662912,0.5,0.35,2.75,0.0,6.0,linear
46,83540,19283,1,0.436246,0.667782,0.5,0.35,2.75,0.0,6.0,linear
47,82777,19131,1,0.437925,0.670445,0.5,0.35,2.75,0.0,6.0,linear
48,81687,18656,1,0.439086,0.672159,0.5,0.35,2.75,0.0,6.0,linear
49,81915,18657,1,0.441089,0.673411,0.5,0.35,2.75,0.0,6.0,linear
50,81362,18344,1,0.441684,0.673379,0.5,0.35,2.75,0.0,6.0,linear
51,80872,18193,1,0.441759,0.673114,0.5,0.35,2.75,0.0,6.0,linear
52,80430,18098,1,0.442749,0.674138,0.5,0.35,2.75,0.0,6.0,linear
53,80360,18021,1,0.444455,0.675571,0.5,0.35,2.75,0.0,6.0,linear
54,79589,17786,1,0.445005,0.676369,0.5,0.35,2.75,0.0,6.0,linear
55,79481,17615,1,0.446704,0.679407,0.5,0.35,2.75,0.0,6.0,linear
56,78940,17481,1,0.446979,0.680673,0.5,0.35,2.75,0.0,6.0,linear
57,78525,17325,1,0.447721,0.680887,0.5,0.35,2.75,0.0,6.0,linear
58,78438,17089,1,0.451252,0.684884,0.5,0.35,2.75,0.0,6.0,linear
59,77969,16761,1,0.451393,0.686178,0.5,0.35,2.75,0.0,6.0,linear
