generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77511,48750,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
2,77652,48881,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
3,80796,50471,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
4,80392,50657,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
5,77942,49724,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
6,77776,49613,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
7,78620,49863,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
8,78463,49513,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
9,78279,49607,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
10,79309,50248,1,0.0,0.0,0.5,0.000199,2.8,0.0,6.0,linear
11,96659,50606,1,0.135475,0.135475,0.5,0.000199,2.8,0.0,6.0,linear
12,104042,50066,1,0.205629,0.218398,0.5,0.000199,2.8,0.0,6.0,linear
13,100834,47871,1,0.226932,0.260984,0.5,0.000199,2.8,0.0,6.0,linear
14,98823,45001,1,0.252201,0.311267,0.5,0.000199,2.8,0.0,6.0,linear
15,97617,42053,1,0.276303,0.363403,0.5,0.000199,2.8,0.0,6.0,linear
16,98592,39654,1,0.298938,0.412068,0.5,0.000199,2.8,0.0,6.0,linear
17,98688,37176,1,0.317295,0.451859,0.5,0.000199,2.8,0.0,6.0,linear
18,98670,35137,1,0.332929,0.485878,0.5,0.000199,2.8,0.0,6.0,linear
19,99144,33624,1,0.344629,0.511349,0.5,0.000199,2.8,0.0,6.0,linear
20,99332,32271,1,0.354238,0.530756,0.5,0.000199,2.8,0.0,6.0,linear
21,98414,30860,1,0.362985,0.547563,0.5,0.000199,2.8,0.0,6.0,linear
22,97939,29811,1,0.369289,0.560615,0.5,0.000199,2.8,0.0,6.0,linear
23,97399,29084,1,0.375902,0.572876,0.5,0.000199,2.8,0.0,6.0,linear
24,96807,27887,1,0.382896,0.585141,0.5,0.000199,2.8,0.0,6.0,linear
25,96155,27158,1,0.38724,0.59277,0.5,0.000199,2.8,0.0,6.0,linear
26,95369,26575,1,0.391174,0.599906,0.5,0.000199,2.8,0.0,6.0,linear
27,94663,25944,1,0.393516,0.603488,0.5,0.000199,2.8,0.0,6.0,linear
28,93811,25426,1,0.39604,0.608397,0.5,0.000199,2.8,0.0,6.0,linear
29,93155,24737,1,0.399109,0.612992,0.5,0.000199,2.8,0.0,6.0,linear
30,92532,24452,1,0.401654,0.616612,0.5,0.000199,2.8,0.0,6.0,linear
31,92374,24249,1,0.405909,0.62348,0.5,0.000199,2.8,0.0,6.0,linear
32,91136,23552,1,0.408654,0.62829,0.5,0.000199,2.8,0.0,6.0,linear
33,90842,23154,1,0.410962,0.631837,0.5,0.000199,2.8,0.0,6.0,linear
34,90272,22814,1,0.411079,0.630989,0.5,0.000199,2.8,0.0,6.0,linear
35,89909,22721,1,0.413086,0.634248,0.5,0.000199,2.8,0.0,6.0,linear
36,89511,22433,1,0.414971,0.637384,0.5,0.000199,2.8,0.0,6.0,linear
37,89429,22407,1,0.416867,0.640708,0.5,0.000199,2.8,0.0,6.0,linear
38,88899,22036,1,0.417008,0.641627,0.5,0.000199,2.8,0.0,6.0,linear
39,88346,21862,1,0.418495,0.644111,0.5,0.000199,2.8,0.0,6.0,linear
40,88040,21534,1,0.420844,0.646952,0.5,0.000199,2.8,0.0,6.0,linear
41,87500,21154,1,0.42216,0.648611,0.5,0.000199,2.8,0.0,6.0,linear
42,87484,21202,1,0.424439,0.651822,0.5,0.000199,2.8,0.0,6.0,linear
43,86885,20809,1,0.425317,0.653817,0.5,0.000199,2.8,0.0,6.0,linear
44,86650,20637,1,0.426137,0.653717,0.5,0.000199,2.8,0.0,6.0,linear
45,86609,20535,1,0.427658,0.656596,0.5,0.000199,2.8,0.0,6.0,linear
46,86047,20338,1,0.4272,0.655769,0.5,0.000199,2.8,0.0,6.0,linear
47,85914,20308,1,0.427554,0.654838,0.5,0.000199,2.8,0.0,6.0,linear
48,85493,20226,1,0.427084,0.65457,0.5,0.000199,2.8,0.0,6.0,linear
49,85625,20254,1,0.429003,0.65624,0.5,0.000199,2.8,0.0,6.0,linear
50,85706,20232,1,0.430049,0.658719,0.5,0.000199,2.8,0.0,6.0,linear
51,85110,20086,1,0.429487,0.658145,0.5,0.000199,2.8,0.0,6.0,linear
52,85351,20074,1,0.429848,0.658773,0.5,0.000199,2.8,0.0,6.0,linear
53,85743,19992,1,0.42953,0.657049,0.5,0.000199,2.8,0.0,6.0,linear
54,85733,20065,1,0.428658,0.656328,0.5,0.000199,2.8,0.0,6.0,linear
55,85024,20116,1,0.428811,0.65636,0.5,0.000199,2.8,0.0,6.0,linear
56,85067,20087,1,0.428187,0.655783,0.5,0.000199,2.8,0.0,6.0,linear
57,84972,20012,1,0.428398,0.655428,0.5,0.000199,2.8,0.0,6.0,linear
58,84942,20079,1,0.428036,0.655243,0.5,0.000199,2.8,0.0,6.0,linear
59,84819,20078,1,0.429049,0.656844,0.5,0.000199,2.8,0.0,6.0,linear
60,85240,20003,1,0.429362,0.656528,0.5,0.000199,2.8,0.0,6.0,linear
61,85215,19976,1,0.429166,0.656531,0.5,0.000199,2.8,0.0,6.0,linear
62,84950,19901,1,0.428896,0.65527,0.5,0.000199,2.8,0.0,6.0,linear
63,84857,20107,1,0.427688,0.653241,0.5,0.000199,2.8,0.0,6.0,linear
64,85007,20118,1,0.428698,0.655086,0.5,0.000199,2.8,0.0,6.0,linear
65,85158,20106,1,0.430014,0.657569,0.5,0.000199,2.8,0.0,6.0,linear
66,85172,19887,1,0.430881,0.658818,0.5,0.000199,2.8,0.0,6.0,linear
67,85250,20090,1,0.432032,0.661178,0.5,0.000199,2.8,0.0,6.0,linear
68,84492,19801,1,0.430951,0.659371,0.5,0.000199,2.8,0.0,6.0,linear
69,84559,19811,1,0.430783,0.658901,0.5,0.000199,2.8,0.0,6.0,linear
70,84935,19818,1,0.430988,0.658388,0.5,0.000199,2.8,0.0,6.0,linear
71,84653,19716,1,0.431193,0.658556,0.5,0.000199,2.8,0.0,6.0,linear
72,84558,19696,1,0.430418,0.658591,0.5,0.000199,2.8,0.0,6.0,linear
73,84782,19639,1,0.431301,0.659212,0.5,0.000199,2.8,0.0,6.0,linear
74,84536,19615,1,0.430349,0.659043,0.5,0.000199,2.8,0.0,6.0,linear
75,84902,19813,1,0.432131,0.660661,0.5,0.000199,2.8,0.0,6.0,linear
76,84700,19727,1,0.432803,0.662549,0.5,0.000199,2.8,0.0,6.0,linear
77,84669,19726,1,0.432399,0.661106,0.5,0.000199,2.8,0.0,6.0,linear
78,84356,19575,1,0.43317,0.661459,0.5,0.000199,2.8,0.0,6.0,linear
79,84578,19634,1,0.43302,0.660958,0.5,0.000199,2.8,0.0,6.0,linear
80,84436,19692,1,0.431655,0.660259,0.5,0.000199,2.8,0.0,6.0,linear
81,84346,19600,1,0.43064,0.65787,0.5,0.000199,2.8,0.0,6.0,linear
82,84828,19857,1,0.430804,0.657063,0.5,0.000199,2.8,0.0,6.0,linear
83,84384,19806,1,0.430802,0.65902,0.5,0.000199,2.8,0.0,6.0,linear
84,84682,19775,1,0.429958,0.65825,0.5,0.000199,2.8,0.0,6.0,linear
85,84518,19782,1,0.431218,0.66005,0.5,0.000199,2.8,0.0,6.0,linear
86,84761,19743,1,0.432598,0.661267,0.5,0.000199,2.8,0.0,6.0,linear
87,84921,19859,1,0.431697,0.660485,0.5,0.000199,2.8,0.0,6.0,linear
88,84415,19883,1,0.431064,0.660465,0.5,0.000199,2.8,0.0,6.0,linear
89,84777,19896,1,0.429976,0.658078,0.5,0.000199,2.8,0.0,6.0,linear
90,84992,19846,1,0.430422,0.65846,0.5,0.000199,2.8,0.0,6.0,linear
91,85413,20130,1,0.430533,0.658592,0.5,0.000199,2.8,0.0,6.0,linear
92,85357,19954,1,0.431617,0.661735,0.5,0.000199,2.8,0.0,6.0,linear
