generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78206,49238,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
2,78127,49158,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
3,80227,50658,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
4,79840,50874,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
5,77698,49732,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
6,76570,49175,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
7,78435,49928,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
8,79818,50486,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
9,79718,50497,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
10,79231,50506,1,0.0,0.0,0.5,0.125,2.15,0.0,6.0,linear
11,91478,50095,1,0.109223,0.109223,0.5,0.125,2.15,0.0,6.0,linear
12,96945,49508,1,0.166484,0.178044,0.5,0.125,2.15,0.0,6.0,linear
13,95379,47738,1,0.185768,0.21575,0.5,0.125,2.15,0.0,6.0,linear
14,93962,45665,1,0.207271,0.261824,0.5,0.125,2.15,0.0,6.0,linear
15,94167,43546,1,0.230575,0.310441,0.5,0.125,2.15,0.0,6.0,linear
16,94394,41482,1,0.250316,0.351317,0.5,0.125,2.15,0.0,6.0,linear
17,94107,39319,1,0.267351,0.388926,0.5,0.125,2.15,0.0,6.0,linear
18,94841,37864,1,0.282033,0.420169,0.5,0.125,2.15,0.0,6.0,linear
19,95340,36446,1,0.293451,0.444012,0.5,0.125,2.15,0.0,6.0,linear
20,95084,35327,1,0.302912,0.464988,0.5,0.125,2.15,0.0,6.0,linear
21,95126,34268,1,0.312745,0.483919,0.5,0.125,2.15,0.0,6.0,linear
22,94318,33091,1,0.320332,0.499233,0.5,0.125,2.15,0.0,6.0,linear
23,93769,31896,1,0.328058,0.514803,0.5,0.125,2.15,0.0,6.0,linear
24,93365,30950,1,0.333302,0.52407,0.5,0.125,2.15,0.0,6.0,linear
25,93127,30270,1,0.338553,0.534144,0.5,0.125,2.15,0.0,6.0,linear
26,92574,29490,1,0.343206,0.542748,0.5,0.125,2.15,0.0,6.0,linear
27,91826,28796,1,0.346786,0.549324,0.5,0.125,2.15,0.0,6.0,linear
28,90809,28180,1,0.349385,0.553982,0.5,0.125,2.15,0.0,6.0,linear
29,90049,27647,1,0.351985,0.559507,0.5,0.125,2.15,0.0,6.0,linear
30,89871,27372,1,0.355349,0.565641,0.5,0.125,2.15,0.0,6.0,linear
31,89484,26871,1,0.359145,0.572974,0.5,0.125,2.15,0.0,6.0,linear
32,89247,26463,1,0.361935,0.576838,0.5,0.125,2.15,0.0,6.0,linear
33,88394,25965,1,0.363599,0.580795,0.5,0.125,2.15,0.0,6.0,linear
34,87843,25512,1,0.365916,0.583744,0.5,0.125,2.15,0.0,6.0,linear
35,86788,25280,1,0.367776,0.587486,0.5,0.125,2.15,0.0,6.0,linear
36,87097,25090,1,0.368691,0.588367,0.5,0.125,2.15,0.0,6.0,linear
37,87037,24883,1,0.370127,0.589713,0.5,0.125,2.15,0.0,6.0,linear
38,86678,24725,1,0.370828,0.591653,0.5,0.125,2.15,0.0,6.0,linear
39,86422,24478,1,0.373337,0.595887,0.5,0.125,2.15,0.0,6.0,linear
40,85830,24222,1,0.375564,0.599259,0.5,0.125,2.15,0.0,6.0,linear
41,85409,23880,1,0.376002,0.600581,0.5,0.125,2.15,0.0,6.0,linear
42,85266,23756,1,0.376865,0.601137,0.5,0.125,2.15,0.0,6.0,linear
43,85091,23657,1,0.378018,0.603357,0.5,0.125,2.15,0.0,6.0,linear
44,84816,23530,1,0.37962,0.605312,0.5,0.125,2.15,0.0,6.0,linear
45,84553,23366,1,0.379801,0.605816,0.5,0.125,2.15,0.0,6.0,linear
46,84613,23162,1,0.380032,0.605326,0.5,0.125,2.15,0.0,6.0,linear
47,84909,23354,1,0.381416,0.607904,0.5,0.125,2.15,0.0,6.0,linear
48,84292,23005,1,0.382396,0.609792,0.5,0.125,2.15,0.0,6.0,linear
49,83777,22787,1,0.384242,0.612943,0.5,0.125,2.15,0.0,6.0,linear
50,83320,22528,1,0.385298,0.615024,0.5,0.125,2.15,0.0,6.0,linear
51,83393,22482,1,0.387046,0.616753,0.5,0.125,2.15,0.0,6.0,linear
52,82928,22325,1,0.38573,0.615298,0.5,0.125,2.15,0.0,6.0,linear
53,82901,22244,1,0.386295,0.614998,0.5,0.125,2.15,0.0,6.0,linear
54,82417,22295,1,0.386259,0.615464,0.5,0.125,2.15,0.0,6.0,linear
55,82484,22327,1,0.387089,0.616646,0.5,0.125,2.15,0.0,6.0,linear
56,82817,22295,1,0.388367,0.61938,0.5,0.125,2.15,0.0,6.0,linear
57,82457,21978,1,0.38883,0.619956,0.5,0.125,2.15,0.0,6.0,linear
58,82592,22040,1,0.389233,0.621757,0.5,0.125,2.15,0.0,6.0,linear
59,82431,21925,1,0.390187,0.622952,0.5,0.125,2.15,0.0,6.0,linear
60,82215,21778,1,0.390314,0.622037,0.5,0.125,2.15,0.0,6.0,linear
61,81354,21689,1,0.389439,0.620555,0.5,0.125,2.15,0.0,6.0,linear
62,81448,21661,1,0.389215,0.620773,0.5,0.125,2.15,0.0,6.0,linear
63,81903,21568,1,0.389381,0.620063,0.5,0.125,2.15,0.0,6.0,linear
64,81714,21473,1,0.390119,0.620987,0.5,0.125,2.15,0.0,6.0,linear
65,82025,21741,1,0.389832,0.620367,0.5,0.125,2.15,0.0,6.0,linear
66,81641,21682,1,0.38943,0.62141,0.5,0.125,2.15,0.0,6.0,linear
67,81701,21722,1,0.387558,0.617928,0.5,0.125,2.15,0.0,6.0,linear
68,82392,21878,1,0.388303,0.618663,0.5,0.125,2.15,0.0,6.0,linear
69,82390,21826,1,0.388724,0.619644,0.5,0.125,2.15,0.0,6.0,linear
70,81933,21813,1,0.389081,0.620199,0.5,0.125,2.15,0.0,6.0,linear
71,81710,21750,1,0.389235,0.620237,0.5,0.125,2.15,0.0,6.0,linear
72,82113,21935,1,0.388086,0.618456,0.5,0.125,2.15,0.0,6.0,linear
73,82104,21895,1,0.390335,0.623002,0.5,0.125,2.15,0.0,6.0,linear
74,81992,21732,1,0.390392,0.622819,0.5,0.125,2.15,0.0,6.0,linear
75,81656,21729,1,0.389325,0.620961,0.5,0.125,2.15,0.0,6.0,linear
76,81910,21681,1,0.38912,0.620481,0.5,0.125,2.15,0.0,6.0,linear
77,81968,21683,1,0.389905,0.621444,0.5,0.125,2.15,0.0,6.0,linear
