generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78301,49220,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
2,78419,49287,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
3,79150,49630,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
4,79709,50375,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
5,79708,50523,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
6,79488,50567,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
7,78109,49951,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
8,77546,49638,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
9,78886,50282,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
10,78860,49956,1,0.0,0.0,0.5,0.175,1.55,0.0,6.0,linear
11,88121,50128,1,0.0786859,0.0786859,0.5,0.175,1.55,0.0,6.0,linear
12,92362,50042,1,0.12315,0.132176,0.5,0.175,1.55,0.0,6.0,linear
13,91098,48733,1,0.14183,0.165667,0.5,0.175,1.55,0.0,6.0,linear
14,88807,46429,1,0.160481,0.202964,0.5,0.175,1.55,0.0,6.0,linear
15,88038,44500,1,0.179853,0.24495,0.5,0.175,1.55,0.0,6.0,linear
16,89336,43216,1,0.197868,0.28313,0.5,0.175,1.55,0.0,6.0,linear
17,90523,42028,1,0.210677,0.310713,0.5,0.175,1.55,0.0,6.0,linear
18,90752,40701,1,0.222576,0.338147,0.5,0.175,1.55,0.0,6.0,linear
19,91632,39905,1,0.233905,0.360333,0.5,0.175,1.55,0.0,6.0,linear
20,91179,38818,1,0.241723,0.378649,0.5,0.175,1.55,0.0,6.0,linear
21,91594,37945,1,0.251483,0.396934,0.5,0.175,1.55,0.0,6.0,linear
22,91323,36991,1,0.257933,0.410242,0.5,0.175,1.55,0.0,6.0,linear
23,91112,36150,1,0.265074,0.425187,0.5,0.175,1.55,0.0,6.0,linear
24,91126,35540,1,0.270469,0.435498,0.5,0.175,1.55,0.0,6.0,linear
25,90544,34979,1,0.276085,0.446838,0.5,0.175,1.55,0.0,6.0,linear
26,90553,34284,1,0.28063,0.455554,0.5,0.175,1.55,0.0,6.0,linear
