generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78319,49269,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
2,77935,48792,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
3,79709,49924,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
4,80752,51065,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
5,79953,51011,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
6,76767,49723,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
7,77104,49786,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
8,78751,50349,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
9,79054,50132,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
10,78365,49759,1,0.0,0.0,0.5,0.5,2.15,0.0,6.0,linear
11,91349,50033,1,0.106661,0.106661,0.5,0.5,2.15,0.0,6.0,linear
12,99388,51034,1,0.163882,0.174587,0.5,0.5,2.15,0.0,6.0,linear
13,96600,48855,1,0.185603,0.214108,0.5,0.5,2.15,0.0,6.0,linear
14,92298,45205,1,0.208909,0.261903,0.5,0.5,2.15,0.0,6.0,linear
15,92055,43221,1,0.231122,0.308693,0.5,0.5,2.15,0.0,6.0,linear
16,93023,41018,1,0.250102,0.35118,0.5,0.5,2.15,0.0,6.0,linear
17,94289,39144,1,0.267203,0.388469,0.5,0.5,2.15,0.0,6.0,linear
18,94815,37538,1,0.28187,0.420377,0.5,0.5,2.15,0.0,6.0,linear
19,95057,36153,1,0.294404,0.445533,0.5,0.5,2.15,0.0,6.0,linear
20,94801,35141,1,0.304177,0.46526,0.5,0.5,2.15,0.0,6.0,linear
21,94782,34287,1,0.310537,0.479243,0.5,0.5,2.15,0.0,6.0,linear
22,94296,33153,1,0.317135,0.49229,0.5,0.5,2.15,0.0,6.0,linear
23,93555,32129,1,0.322942,0.504122,0.5,0.5,2.15,0.0,6.0,linear
24,93419,31580,1,0.329699,0.51695,0.5,0.5,2.15,0.0,6.0,linear
25,93223,30883,1,0.334225,0.52586,0.5,0.5,2.15,0.0,6.0,linear
26,92812,30285,1,0.33682,0.53203,0.5,0.5,2.15,0.0,6.0,linear
27,92473,29711,1,0.341234,0.539236,0.5,0.5,2.15,0.0,6.0,linear
28,91815,29067,1,0.343602,0.544935,0.5,0.5,2.15,0.0,6.0,linear
29,91135,28528,1,0.347035,0.55119,0.5,0.5,2.15,0.0,6.0,linear
30,91109,28112,1,0.350795,0.555715,0.5,0.5,2.15,0.0,6.0,linear
31,90705,27811,1,0.351809,0.557335,0.5,0.5,2.15,0.0,6.0,linear
32,90393,27677,1,0.353135,0.560568,0.5,0.5,2.15,0.0,6.0,linear
33,89951,27591,1,0.356046,0.565907,0.5,0.5,2.15,0.0,6.0,linear
34,89334,27090,1,0.357458,0.56912,0.5,0.5,2.15,0.0,6.0,linear
35,89258,26931,1,0.358946,0.570531,0.5,0.5,2.15,0.0,6.0,linear
36,88292,26347,1,0.361206,0.575732,0.5,0.5,2.15,0.0,6.0,linear
37,87827,25986,1,0.363968,0.579596,0.5,0.5,2.15,0.0,6.0,linear
38,87442,25611,1,0.366066,0.582893,0.5,0.5,2.15,0.0,6.0,linear
39,86934,25202,1,0.365941,0.582109,0.5,0.5,2.15,0.0,6.0,linear
40,86705,25171,1,0.366297,0.582763,0.5,0.5,2.15,0.0,6.0,linear
41,87046,25070,1,0.367664,0.584636,0.5,0.5,2.15,0.0,6.0,linear
42,86898,24961,1,0.368324,0.585185,0.5,0.5,2.15,0.0,6.0,linear
43,86495,24919,1,0.370008,0.588177,0.5,0.5,2.15,0.0,6.0,linear
44,86276,24808,1,0.37036,0.588721,0.5,0.5,2.15,0.0,6.0,linear
45,85704,24623,1,0.370185,0.58987,0.5,0.5,2.15,0.0,6.0,linear
46,85967,24569,1,0.37133,0.589568,0.5,0.5,2.15,0.0,6.0,linear
47,85333,24398,1,0.372907,0.593244,0.5,0.5,2.15,0.0,6.0,linear
48,85357,24221,1,0.373429,0.593685,0.5,0.5,2.15,0.0,6.0,linear
49,84668,23996,1,0.373764,0.595119,0.5,0.5,2.15,0.0,6.0,linear
50,84638,23941,1,0.374483,0.596275,0.5,0.5,2.15,0.0,6.0,linear
51,84581,23794,1,0.373404,0.593817,0.5,0.5,2.15,0.0,6.0,linear
52,84989,23870,1,0.376078,0.597396,0.5,0.5,2.15,0.0,6.0,linear
53,84686,23598,1,0.376677,0.59845,0.5,0.5,2.15,0.0,6.0,linear
54,84308,23356,1,0.37723,0.599357,0.5,0.5,2.15,0.0,6.0,linear
55,83899,23296,1,0.377253,0.599053,0.5,0.5,2.15,0.0,6.0,linear
56,83416,23060,1,0.377406,0.59936,0.5,0.5,2.15,0.0,6.0,linear
