generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78608,49517,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
2,78434,49188,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
3,78045,49344,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
4,80128,50620,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
5,79423,50309,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
6,77618,49654,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
7,79162,50492,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
8,79492,50502,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
9,78517,50011,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
10,77432,49291,1,0.0,0.0,0.5,0.0005,4.45,0.0,6.0,linear
11,104859,49681,1,0.200136,0.200136,0.5,0.0005,4.45,0.0,6.0,linear
12,119038,49876,1,0.287198,0.302706,0.5,0.0005,4.45,0.0,6.0,linear
13,116956,47740,1,0.313526,0.35152,0.5,0.0005,4.45,0.0,6.0,linear
14,112790,43747,1,0.343332,0.411305,0.5,0.0005,4.45,0.0,6.0,linear
15,111587,40381,1,0.372614,0.47367,0.5,0.0005,4.45,0.0,6.0,linear
16,110838,36758,1,0.396118,0.525941,0.5,0.0005,4.45,0.0,6.0,linear
17,110676,33212,1,0.417641,0.573301,0.5,0.0005,4.45,0.0,6.0,linear
18,110952,30262,1,0.435515,0.609944,0.5,0.0005,4.45,0.0,6.0,linear
19,110232,27920,1,0.44801,0.635697,0.5,0.0005,4.45,0.0,6.0,linear
20,109626,26212,1,0.460389,0.658848,0.5,0.0005,4.45,0.0,6.0,linear
21,108316,24320,1,0.472644,0.678568,0.5,0.0005,4.45,0.0,6.0,linear
22,106128,22574,1,0.481537,0.692032,0.5,0.0005,4.45,0.0,6.0,linear
23,104252,21183,1,0.490064,0.703439,0.5,0.0005,4.45,0.0,6.0,linear
24,102215,19980,1,0.497761,0.712933,0.5,0.0005,4.45,0.0,6.0,linear
25,100194,18944,1,0.506066,0.725544,0.5,0.0005,4.45,0.0,6.0,linear
26,98320,17731,1,0.51434,0.735184,0.5,0.0005,4.45,0.0,6.0,linear
27,96778,16924,1,0.522886,0.744817,0.5,0.0005,4.45,0.0,6.0,linear
28,94370,16020,1,0.529501,0.753529,0.5,0.0005,4.45,0.0,6.0,linear
29,92830,15130,1,0.535946,0.760081,0.5,0.0005,4.45,0.0,6.0,linear
30,90881,14396,1,0.542527,0.765836,0.5,0.0005,4.45,0.0,6.0,linear
31,89181,13705,1,0.549318,0.772587,0.5,0.0005,4.45,0.0,6.0,linear
32,87559,13089,1,0.558355,0.780901,0.5,0.0005,4.45,0.0,6.0,linear
33,85376,12230,1,0.562894,0.784186,0.5,0.0005,4.45,0.0,6.0,linear
34,84240,11849,1,0.57074,0.78983,0.5,0.0005,4.45,0.0,6.0,linear
35,82414,11341,1,0.577003,0.796287,0.5,0.0005,4.45,0.0,6.0,linear
36,80989,10697,1,0.585714,0.803214,0.5,0.0005,4.45,0.0,6.0,linear
37,79510,9988,1,0.592777,0.81023,0.5,0.0005,4.45,0.0,6.0,linear
38,78178,9426,1,0.601133,0.816897,0.5,0.0005,4.45,0.0,6.0,linear
39,76347,8842,1,0.609522,0.823965,0.5,0.0005,4.45,0.0,6.0,linear
40,74528,8239,1,0.621321,0.833235,0.5,0.0005,4.45,0.0,6.0,linear
41,72655,7560,1,0.632355,0.840516,0.5,0.0005,4.45,0.0,6.0,linear
