generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78133,49179,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
2,78287,49231,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
3,80087,50394,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
4,80653,50835,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
5,78309,49978,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
6,77394,49549,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
7,78198,49824,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
8,78446,49626,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
9,78877,49867,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
10,79492,50399,1,0.0,0.0,0.5,0.0126,4.3,0.0,6.0,linear
11,104398,49974,1,0.195212,0.195212,0.5,0.0126,4.3,0.0,6.0,linear
12,117218,50297,1,0.279456,0.294186,0.5,0.0126,4.3,0.0,6.0,linear
13,115390,48070,1,0.309969,0.346705,0.5,0.0126,4.3,0.0,6.0,linear
14,110293,43400,1,0.339832,0.407976,0.5,0.0126,4.3,0.0,6.0,linear
15,108781,39535,1,0.366225,0.46744,0.5,0.0126,4.3,0.0,6.0,linear
16,109586,36409,1,0.3911,0.523177,0.5,0.0126,4.3,0.0,6.0,linear
17,110484,33400,1,0.412498,0.570309,0.5,0.0126,4.3,0.0,6.0,linear
18,109539,30282,1,0.430273,0.606593,0.5,0.0126,4.3,0.0,6.0,linear
19,109512,28032,1,0.445645,0.635839,0.5,0.0126,4.3,0.0,6.0,linear
20,108061,25961,1,0.455158,0.653954,0.5,0.0126,4.3,0.0,6.0,linear
21,107013,24374,1,0.46513,0.67079,0.5,0.0126,4.3,0.0,6.0,linear
22,105174,22953,1,0.47366,0.685012,0.5,0.0126,4.3,0.0,6.0,linear
23,103356,21612,1,0.481639,0.696341,0.5,0.0126,4.3,0.0,6.0,linear
24,101715,20443,1,0.491441,0.708572,0.5,0.0126,4.3,0.0,6.0,linear
25,99443,19392,1,0.497043,0.715952,0.5,0.0126,4.3,0.0,6.0,linear
26,97435,18325,1,0.504926,0.727002,0.5,0.0126,4.3,0.0,6.0,linear
27,95585,17393,1,0.509975,0.732267,0.5,0.0126,4.3,0.0,6.0,linear
28,94611,16598,1,0.517271,0.740134,0.5,0.0126,4.3,0.0,6.0,linear
29,92971,15876,1,0.523312,0.746907,0.5,0.0126,4.3,0.0,6.0,linear
30,91054,15295,1,0.530403,0.755169,0.5,0.0126,4.3,0.0,6.0,linear
31,89628,14455,1,0.536534,0.761754,0.5,0.0126,4.3,0.0,6.0,linear
32,88169,13957,1,0.54233,0.768342,0.5,0.0126,4.3,0.0,6.0,linear
33,86461,13200,1,0.548358,0.774074,0.5,0.0126,4.3,0.0,6.0,linear
34,85343,12737,1,0.555977,0.779219,0.5,0.0126,4.3,0.0,6.0,linear
35,83374,12076,1,0.561592,0.783814,0.5,0.0126,4.3,0.0,6.0,linear
36,81824,11472,1,0.568401,0.790453,0.5,0.0126,4.3,0.0,6.0,linear
37,80207,10918,1,0.574996,0.796792,0.5,0.0126,4.3,0.0,6.0,linear
38,79021,10385,1,0.583001,0.803422,0.5,0.0126,4.3,0.0,6.0,linear
39,77630,9898,1,0.590197,0.809716,0.5,0.0126,4.3,0.0,6.0,linear
40,76439,9407,1,0.597238,0.813344,0.5,0.0126,4.3,0.0,6.0,linear
41,74582,8985,1,0.60317,0.817076,0.5,0.0126,4.3,0.0,6.0,linear
42,73346,8621,1,0.610225,0.823141,0.5,0.0126,4.3,0.0,6.0,linear
43,71705,8020,1,0.619311,0.8305,0.5,0.0126,4.3,0.0,6.0,linear
44,70369,7502,1,0.629945,0.838866,0.5,0.0126,4.3,0.0,6.0,linear
45,69018,6942,1,0.639739,0.84628,0.5,0.0126,4.3,0.0,6.0,linear
46,67052,6473,1,0.648315,0.85335,0.5,0.0126,4.3,0.0,6.0,linear
47,65330,6015,1,0.658973,0.860958,0.5,0.0126,4.3,0.0,6.0,linear
48,63592,5488,1,0.671242,0.869442,0.5,0.0126,4.3,0.0,6.0,linear
49,62390,5022,1,0.68635,0.87918,0.5,0.0126,4.3,0.0,6.0,linear
50,60439,4437,1,0.702,0.887339,0.5,0.0126,4.3,0.0,6.0,linear
51,58678,4042,1,0.716379,0.893459,0.5,0.0126,4.3,0.0,6.0,linear
52,56994,3576,1,0.73308,0.902537,0.5,0.0126,4.3,0.0,6.0,linear
53,55063,3189,1,0.748128,0.910518,0.5,0.0126,4.3,0.0,6.0,linear
54,53471,2726,1,0.770511,0.922137,0.5,0.0126,4.3,0.0,6.0,linear
55,51573,2284,1,0.787752,0.930903,0.5,0.0126,4.3,0.0,6.0,linear
56,50085,1920,1,0.80835,0.939347,0.5,0.0126,4.3,0.0,6.0,linear
57,48357,1575,1,0.829854,0.949126,0.5,0.0126,4.3,0.0,6.0,linear
58,46883,1259,1,0.849571,0.956982,0.5,0.0126,4.3,0.0,6.0,linear
59,45523,1027,1,0.871265,0.964744,0.5,0.0126,4.3,0.0,6.0,linear
