generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78570,49227,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
2,77982,49049,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
3,79520,49603,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
4,80781,50715,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
5,79717,50302,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
6,78710,50220,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
7,78369,50110,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
8,77109,49383,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
9,78286,49786,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
10,78957,50033,1,0.0,0.0,0.5,0.5,0.5,0.0,6.0,linear
11,82434,50250,1,0.0273376,0.0273376,0.5,0.5,0.5,0.0,6.0,linear
12,82529,49639,1,0.044121,0.0479605,0.5,0.5,0.5,0.0,6.0,linear
13,81425,48867,1,0.0512225,0.0619081,0.5,0.5,0.5,0.0,6.0,linear
14,81899,48644,1,0.0584198,0.0770049,0.5,0.5,0.5,0.0,6.0,linear
15,82144,47995,1,0.066823,0.0938591,0.5,0.5,0.5,0.0,6.0,linear
16,83391,48007,1,0.0734348,0.107677,0.5,0.5,0.5,0.0,6.0,linear
17,82079,47037,1,0.0804896,0.121588,0.5,0.5,0.5,0.0,6.0,linear
18,81646,46435,1,0.0859776,0.132798,0.5,0.5,0.5,0.0,6.0,linear
19,82464,46189,1,0.0918284,0.144236,0.5,0.5,0.5,0.0,6.0,linear
20,82683,45693,1,0.0968367,0.154346,0.5,0.5,0.5,0.0,6.0,linear
21,83139,45716,1,0.100669,0.16302,0.5,0.5,0.5,0.0,6.0,linear
22,83687,45537,1,0.10472,0.171306,0.5,0.5,0.5,0.0,6.0,linear
23,83534,45236,1,0.108787,0.178592,0.5,0.5,0.5,0.0,6.0,linear
24,83104,45147,1,0.110265,0.182831,0.5,0.5,0.5,0.0,6.0,linear
25,83363,44826,1,0.114242,0.189933,0.5,0.5,0.5,0.0,6.0,linear
26,83578,44669,1,0.116289,0.194916,0.5,0.5,0.5,0.0,6.0,linear
27,84261,44706,1,0.11866,0.199679,0.5,0.5,0.5,0.0,6.0,linear
28,84193,44456,1,0.120709,0.203368,0.5,0.5,0.5,0.0,6.0,linear
29,83574,44105,1,0.122713,0.207607,0.5,0.5,0.5,0.0,6.0,linear
30,83812,44071,1,0.124775,0.2115,0.5,0.5,0.5,0.0,6.0,linear
