generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77991,49082,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
2,77871,48962,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
3,79355,49818,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
4,80642,50771,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
5,79702,50381,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
6,77767,49662,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
7,77220,49508,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
8,78280,49990,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
9,79432,50325,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
10,78934,50267,1,0.0,0.0,0.5,0.475,1.25,0.0,6.0,linear
11,86278,50031,1,0.0667918,0.0667918,0.5,0.475,1.25,0.0,6.0,linear
12,88949,49524,1,0.103579,0.111747,0.5,0.475,1.25,0.0,6.0,linear
13,87986,48604,1,0.115415,0.137164,0.5,0.475,1.25,0.0,6.0,linear
14,87542,47318,1,0.13214,0.170057,0.5,0.475,1.25,0.0,6.0,linear
15,87259,46060,1,0.149354,0.204266,0.5,0.475,1.25,0.0,6.0,linear
16,87572,45014,1,0.163638,0.235722,0.5,0.475,1.25,0.0,6.0,linear
17,88659,44056,1,0.178901,0.267041,0.5,0.475,1.25,0.0,6.0,linear
18,88565,42439,1,0.191725,0.293378,0.5,0.475,1.25,0.0,6.0,linear
19,88591,41256,1,0.203072,0.317565,0.5,0.475,1.25,0.0,6.0,linear
20,89605,40653,1,0.21239,0.337199,0.5,0.475,1.25,0.0,6.0,linear
21,90048,39803,1,0.220865,0.355354,0.5,0.475,1.25,0.0,6.0,linear
22,91012,39364,1,0.227808,0.369354,0.5,0.475,1.25,0.0,6.0,linear
23,90532,38677,1,0.235602,0.386109,0.5,0.475,1.25,0.0,6.0,linear
24,90749,38072,1,0.23998,0.394671,0.5,0.475,1.25,0.0,6.0,linear
25,90224,37428,1,0.248273,0.411464,0.5,0.475,1.25,0.0,6.0,linear
26,90252,36653,1,0.254718,0.423006,0.5,0.475,1.25,0.0,6.0,linear
27,89319,35936,1,0.259852,0.434298,0.5,0.475,1.25,0.0,6.0,linear
28,88551,35010,1,0.265628,0.445273,0.5,0.475,1.25,0.0,6.0,linear
29,88260,34452,1,0.270244,0.455512,0.5,0.475,1.25,0.0,6.0,linear
