generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78349,49203,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
2,78401,49165,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
3,79786,50245,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
4,81593,51288,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
5,79517,50316,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
6,76686,49022,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
7,77999,49649,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
8,79255,49875,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
9,79292,49893,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
10,78748,49854,1,0.0,0.0,0.5,0.005,3.25,0.0,6.0,linear
11,97527,49500,1,0.154822,0.154822,0.5,0.005,3.25,0.0,6.0,linear
12,107625,49783,1,0.226234,0.240382,0.5,0.005,3.25,0.0,6.0,linear
13,107128,48533,1,0.251248,0.284597,0.5,0.005,3.25,0.0,6.0,linear
14,102227,44432,1,0.279977,0.342353,0.5,0.005,3.25,0.0,6.0,linear
15,101515,41559,1,0.303932,0.395056,0.5,0.005,3.25,0.0,6.0,linear
16,101580,38801,1,0.325969,0.444974,0.5,0.005,3.25,0.0,6.0,linear
17,102177,36022,1,0.34787,0.489489,0.5,0.005,3.25,0.0,6.0,linear
18,101737,33558,1,0.36471,0.525159,0.5,0.005,3.25,0.0,6.0,linear
19,101587,31681,1,0.377249,0.551796,0.5,0.005,3.25,0.0,6.0,linear
20,101734,30367,1,0.388266,0.573984,0.5,0.005,3.25,0.0,6.0,linear
21,100801,28960,1,0.397107,0.591664,0.5,0.005,3.25,0.0,6.0,linear
22,99980,27773,1,0.403357,0.602326,0.5,0.005,3.25,0.0,6.0,linear
23,99119,26790,1,0.411119,0.616614,0.5,0.005,3.25,0.0,6.0,linear
24,97736,25631,1,0.416378,0.625963,0.5,0.005,3.25,0.0,6.0,linear
25,96814,24788,1,0.422103,0.634619,0.5,0.005,3.25,0.0,6.0,linear
26,95977,23678,1,0.427614,0.643938,0.5,0.005,3.25,0.0,6.0,linear
27,95364,23001,1,0.431266,0.647972,0.5,0.005,3.25,0.0,6.0,linear
28,94244,22489,1,0.432631,0.650953,0.5,0.005,3.25,0.0,6.0,linear
29,93474,22097,1,0.436184,0.655479,0.5,0.005,3.25,0.0,6.0,linear
30,92490,21584,1,0.43798,0.65832,0.5,0.005,3.25,0.0,6.0,linear
31,91616,21154,1,0.441134,0.661781,0.5,0.005,3.25,0.0,6.0,linear
32,91066,20849,1,0.444736,0.666857,0.5,0.005,3.25,0.0,6.0,linear
33,90232,20393,1,0.446693,0.671285,0.5,0.005,3.25,0.0,6.0,linear
34,89865,20033,1,0.448795,0.673667,0.5,0.005,3.25,0.0,6.0,linear
35,89289,19779,1,0.451349,0.677149,0.5,0.005,3.25,0.0,6.0,linear
36,88868,19542,1,0.454223,0.679315,0.5,0.005,3.25,0.0,6.0,linear
37,88042,19235,1,0.455653,0.680848,0.5,0.005,3.25,0.0,6.0,linear
38,87499,19080,1,0.4586,0.685209,0.5,0.005,3.25,0.0,6.0,linear
39,87364,18780,1,0.460665,0.687874,0.5,0.005,3.25,0.0,6.0,linear
40,87003,18458,1,0.46124,0.689959,0.5,0.005,3.25,0.0,6.0,linear
41,86414,18286,1,0.463189,0.692069,0.5,0.005,3.25,0.0,6.0,linear
42,85770,17968,1,0.465187,0.695415,0.5,0.005,3.25,0.0,6.0,linear
43,85309,17520,1,0.467434,0.69749,0.5,0.005,3.25,0.0,6.0,linear
44,84619,17213,1,0.469775,0.699394,0.5,0.005,3.25,0.0,6.0,linear
45,84183,17021,1,0.470906,0.700781,0.5,0.005,3.25,0.0,6.0,linear
46,83410,16637,1,0.473828,0.705417,0.5,0.005,3.25,0.0,6.0,linear
47,82745,16339,1,0.475067,0.704488,0.5,0.005,3.25,0.0,6.0,linear
48,82337,16432,1,0.477469,0.706926,0.5,0.005,3.25,0.0,6.0,linear
