generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78479,49270,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
2,78327,49295,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
3,80254,50388,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
4,80504,50847,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
5,78799,50315,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
6,76520,49131,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
7,77184,49324,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
8,78730,49927,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
9,79742,50351,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
10,77407,49435,1,0.0,0.0,0.5,0.5,3.85,0.0,6.0,linear
11,101463,49913,1,0.177939,0.177939,0.5,0.5,3.85,0.0,6.0,linear
12,112833,49743,1,0.258819,0.274344,0.5,0.5,3.85,0.0,6.0,linear
13,111567,47996,1,0.283326,0.319854,0.5,0.5,3.85,0.0,6.0,linear
14,107783,44171,1,0.312366,0.377573,0.5,0.5,3.85,0.0,6.0,linear
15,105892,40640,1,0.340313,0.436841,0.5,0.5,3.85,0.0,6.0,linear
16,106121,37808,1,0.364005,0.489567,0.5,0.5,3.85,0.0,6.0,linear
17,106255,34681,1,0.383842,0.533619,0.5,0.5,3.85,0.0,6.0,linear
18,106441,32078,1,0.400373,0.567328,0.5,0.5,3.85,0.0,6.0,linear
19,105995,29845,1,0.413028,0.594044,0.5,0.5,3.85,0.0,6.0,linear
20,105767,28187,1,0.423312,0.613132,0.5,0.5,3.85,0.0,6.0,linear
21,104787,26760,1,0.433147,0.632456,0.5,0.5,3.85,0.0,6.0,linear
22,103833,25478,1,0.441806,0.646512,0.5,0.5,3.85,0.0,6.0,linear
23,102120,24159,1,0.449902,0.659753,0.5,0.5,3.85,0.0,6.0,linear
24,100834,23002,1,0.457192,0.67078,0.5,0.5,3.85,0.0,6.0,linear
25,99245,21768,1,0.463028,0.678895,0.5,0.5,3.85,0.0,6.0,linear
26,98197,21170,1,0.467578,0.685438,0.5,0.5,3.85,0.0,6.0,linear
27,96996,20469,1,0.47201,0.69132,0.5,0.5,3.85,0.0,6.0,linear
28,95638,19876,1,0.4757,0.695052,0.5,0.5,3.85,0.0,6.0,linear
29,94667,19479,1,0.477914,0.699081,0.5,0.5,3.85,0.0,6.0,linear
30,93565,19000,1,0.480454,0.700922,0.5,0.5,3.85,0.0,6.0,linear
31,92827,18727,1,0.482474,0.701666,0.5,0.5,3.85,0.0,6.0,linear
