generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78275,49150,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
2,78067,49118,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
3,79498,50097,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
4,80503,50849,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
5,80009,50781,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
6,77003,49535,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
7,76114,49038,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
8,78076,49723,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
9,79923,50371,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
10,80776,50901,1,0.0,0.0,0.5,0.1,2.0,0.0,6.0,linear
11,89090,49432,1,0.102805,0.102805,0.5,0.1,2.0,0.0,6.0,linear
12,94281,49086,1,0.154446,0.165249,0.5,0.1,2.0,0.0,6.0,linear
13,95718,48854,1,0.173341,0.201422,0.5,0.1,2.0,0.0,6.0,linear
14,93725,46323,1,0.19482,0.243919,0.5,0.1,2.0,0.0,6.0,linear
15,92268,44016,1,0.216784,0.28989,0.5,0.1,2.0,0.0,6.0,linear
16,92037,41938,1,0.236756,0.332976,0.5,0.1,2.0,0.0,6.0,linear
17,93306,40468,1,0.252944,0.36863,0.5,0.1,2.0,0.0,6.0,linear
18,93406,38548,1,0.266806,0.397725,0.5,0.1,2.0,0.0,6.0,linear
19,93810,37254,1,0.278204,0.421461,0.5,0.1,2.0,0.0,6.0,linear
20,93952,36158,1,0.287191,0.44103,0.5,0.1,2.0,0.0,6.0,linear
21,94015,35061,1,0.296616,0.459143,0.5,0.1,2.0,0.0,6.0,linear
22,93859,34306,1,0.303425,0.473464,0.5,0.1,2.0,0.0,6.0,linear
23,93357,33418,1,0.309689,0.48568,0.5,0.1,2.0,0.0,6.0,linear
24,92840,32566,1,0.315787,0.497536,0.5,0.1,2.0,0.0,6.0,linear
25,92834,31862,1,0.318851,0.505233,0.5,0.1,2.0,0.0,6.0,linear
26,92539,31284,1,0.32233,0.512233,0.5,0.1,2.0,0.0,6.0,linear
27,92031,30577,1,0.32588,0.518484,0.5,0.1,2.0,0.0,6.0,linear
28,91458,30362,1,0.329216,0.525551,0.5,0.1,2.0,0.0,6.0,linear
29,91117,29774,1,0.332536,0.530885,0.5,0.1,2.0,0.0,6.0,linear
30,90641,29600,1,0.334441,0.534914,0.5,0.1,2.0,0.0,6.0,linear
31,90310,29296,1,0.336253,0.537855,0.5,0.1,2.0,0.0,6.0,linear
32,90568,29237,1,0.338719,0.541753,0.5,0.1,2.0,0.0,6.0,linear
33,90403,28922,1,0.340687,0.54583,0.5,0.1,2.0,0.0,6.0,linear
34,89687,28343,1,0.341755,0.547959,0.5,0.1,2.0,0.0,6.0,linear
35,89414,27992,1,0.343851,0.551198,0.5,0.1,2.0,0.0,6.0,linear
36,88583,27621,1,0.344107,0.552336,0.5,0.1,2.0,0.0,6.0,linear
37,88807,27581,1,0.345425,0.554653,0.5,0.1,2.0,0.0,6.0,linear
38,88466,27260,1,0.34763,0.557435,0.5,0.1,2.0,0.0,6.0,linear
39,88589,27180,1,0.349155,0.560449,0.5,0.1,2.0,0.0,6.0,linear
40,87875,26860,1,0.349328,0.561462,0.5,0.1,2.0,0.0,6.0,linear
41,87971,26919,1,0.349656,0.560642,0.5,0.1,2.0,0.0,6.0,linear
42,87441,26741,1,0.350076,0.56243,0.5,0.1,2.0,0.0,6.0,linear
43,87764,26751,1,0.35225,0.566425,0.5,0.1,2.0,0.0,6.0,linear
44,87260,26383,1,0.353136,0.56829,0.5,0.1,2.0,0.0,6.0,linear
45,87448,26302,1,0.35414,0.569478,0.5,0.1,2.0,0.0,6.0,linear
46,87245,26161,1,0.353842,0.568739,0.5,0.1,2.0,0.0,6.0,linear
47,87094,25994,1,0.354792,0.571067,0.5,0.1,2.0,0.0,6.0,linear
48,86969,26015,1,0.356358,0.573364,0.5,0.1,2.0,0.0,6.0,linear
49,86708,25905,1,0.356844,0.573681,0.5,0.1,2.0,0.0,6.0,linear
50,86809,26007,1,0.356897,0.573316,0.5,0.1,2.0,0.0,6.0,linear
51,86728,25853,1,0.357022,0.574484,0.5,0.1,2.0,0.0,6.0,linear
52,86599,25701,1,0.357462,0.576102,0.5,0.1,2.0,0.0,6.0,linear
53,86531,25762,1,0.358014,0.577015,0.5,0.1,2.0,0.0,6.0,linear
54,86602,25752,1,0.359101,0.578477,0.5,0.1,2.0,0.0,6.0,linear
55,86494,25502,1,0.360458,0.579779,0.5,0.1,2.0,0.0,6.0,linear
56,86249,25407,1,0.361008,0.581507,0.5,0.1,2.0,0.0,6.0,linear
57,85991,25334,1,0.360751,0.581336,0.5,0.1,2.0,0.0,6.0,linear
58,86133,25348,1,0.361149,0.580608,0.5,0.1,2.0,0.0,6.0,linear
59,85780,25152,1,0.361224,0.581132,0.5,0.1,2.0,0.0,6.0,linear
60,85551,25010,1,0.360983,0.581716,0.5,0.1,2.0,0.0,6.0,linear
61,85663,24828,1,0.362251,0.583424,0.5,0.1,2.0,0.0,6.0,linear
62,85257,24623,1,0.362881,0.582726,0.5,0.1,2.0,0.0,6.0,linear
63,84758,24610,1,0.362003,0.580997,0.5,0.1,2.0,0.0,6.0,linear
64,84869,24828,1,0.360223,0.578252,0.5,0.1,2.0,0.0,6.0,linear
65,85438,25018,1,0.359346,0.577984,0.5,0.1,2.0,0.0,6.0,linear
66,85635,25070,1,0.359729,0.578538,0.5,0.1,2.0,0.0,6.0,linear
67,85809,25152,1,0.360527,0.580012,0.5,0.1,2.0,0.0,6.0,linear
68,85450,25083,1,0.360577,0.580876,0.5,0.1,2.0,0.0,6.0,linear
69,85502,24897,1,0.359878,0.579134,0.5,0.1,2.0,0.0,6.0,linear
70,85997,25120,1,0.360426,0.580663,0.5,0.1,2.0,0.0,6.0,linear
71,85940,25143,1,0.360685,0.580247,0.5,0.1,2.0,0.0,6.0,linear
72,86079,25294,1,0.360644,0.579831,0.5,0.1,2.0,0.0,6.0,linear
73,85674,25200,1,0.360554,0.580583,0.5,0.1,2.0,0.0,6.0,linear
74,85302,24999,1,0.360116,0.579775,0.5,0.1,2.0,0.0,6.0,linear
75,85640,25191,1,0.360552,0.580165,0.5,0.1,2.0,0.0,6.0,linear
76,85733,25233,1,0.359482,0.578204,0.5,0.1,2.0,0.0,6.0,linear
77,86205,25375,1,0.359058,0.578202,0.5,0.1,2.0,0.0,6.0,linear
78,86317,25440,1,0.358664,0.576836,0.5,0.1,2.0,0.0,6.0,linear
79,86339,25696,1,0.357773,0.575407,0.5,0.1,2.0,0.0,6.0,linear
80,85494,25502,1,0.356448,0.573413,0.5,0.1,2.0,0.0,6.0,linear
81,86268,25601,1,0.357017,0.574688,0.5,0.1,2.0,0.0,6.0,linear
