generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78450,49715,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
2,78228,49527,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
3,79554,50301,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
4,80342,50767,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
5,78714,50109,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
6,77839,50050,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
7,78270,50182,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
8,78715,50353,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
9,78268,49892,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
10,78701,50162,1,0.0,0.0,0.5,0.375,3.5,0.0,6.0,linear
11,100293,50548,1,0.161549,0.161549,0.5,0.375,3.5,0.0,6.0,linear
12,110807,50512,1,0.241675,0.254579,0.5,0.375,3.5,0.0,6.0,linear
13,107295,47763,1,0.268988,0.304958,0.5,0.375,3.5,0.0,6.0,linear
14,103815,44328,1,0.294213,0.357613,0.5,0.375,3.5,0.0,6.0,linear
15,102981,41242,1,0.320448,0.415889,0.5,0.375,3.5,0.0,6.0,linear
16,104189,38471,1,0.345071,0.469497,0.5,0.375,3.5,0.0,6.0,linear
17,104249,35409,1,0.367442,0.518201,0.5,0.375,3.5,0.0,6.0,linear
18,104179,32662,1,0.385892,0.557044,0.5,0.375,3.5,0.0,6.0,linear
19,104156,30642,1,0.401967,0.58987,0.5,0.375,3.5,0.0,6.0,linear
20,103205,28154,1,0.417005,0.616779,0.5,0.375,3.5,0.0,6.0,linear
21,100855,26051,1,0.430793,0.642653,0.5,0.375,3.5,0.0,6.0,linear
22,98521,23731,1,0.445742,0.667808,0.5,0.375,3.5,0.0,6.0,linear
23,96154,21882,1,0.459445,0.689209,0.5,0.375,3.5,0.0,6.0,linear
24,93348,19967,1,0.473475,0.708792,0.5,0.375,3.5,0.0,6.0,linear
25,90191,18047,1,0.487177,0.728146,0.5,0.375,3.5,0.0,6.0,linear
26,87358,16297,1,0.501401,0.746968,0.5,0.375,3.5,0.0,6.0,linear
27,84175,14574,1,0.516013,0.764513,0.5,0.375,3.5,0.0,6.0,linear
28,80381,13016,1,0.531047,0.780447,0.5,0.375,3.5,0.0,6.0,linear
29,76703,11559,1,0.545545,0.792122,0.5,0.375,3.5,0.0,6.0,linear
30,72811,10177,1,0.559177,0.80602,0.5,0.375,3.5,0.0,6.0,linear
31,69522,9011,1,0.57738,0.821687,0.5,0.375,3.5,0.0,6.0,linear
32,65776,7819,1,0.596407,0.837567,0.5,0.375,3.5,0.0,6.0,linear
33,62366,6738,1,0.617252,0.851944,0.5,0.375,3.5,0.0,6.0,linear
34,59138,5771,1,0.637769,0.866693,0.5,0.375,3.5,0.0,6.0,linear
35,55877,4895,1,0.660331,0.881917,0.5,0.375,3.5,0.0,6.0,linear
36,52904,3942,1,0.685076,0.898573,0.5,0.375,3.5,0.0,6.0,linear
37,50051,3152,1,0.713815,0.914757,0.5,0.375,3.5,0.0,6.0,linear
38,46851,2432,1,0.745257,0.929944,0.5,0.375,3.5,0.0,6.0,linear
39,43899,1827,1,0.777714,0.941196,0.5,0.375,3.5,0.0,6.0,linear
40,41592,1375,1,0.807844,0.951735,0.5,0.375,3.5,0.0,6.0,linear
41,39692,1044,1,0.840889,0.961188,0.5,0.375,3.5,0.0,6.0,linear
42,37862,769,1,0.868055,0.970094,0.5,0.375,3.5,0.0,6.0,linear
43,36403,579,1,0.894402,0.976425,0.5,0.375,3.5,0.0,6.0,linear
44,35255,417,1,0.916918,0.983349,0.5,0.375,3.5,0.0,6.0,linear
45,34089,293,1,0.938414,0.988319,0.5,0.375,3.5,0.0,6.0,linear
46,33448,192,1,0.955758,0.992925,0.5,0.375,3.5,0.0,6.0,linear
47,32836,116,1,0.967096,0.995533,0.5,0.375,3.5,0.0,6.0,linear
48,32696,76,1,0.978591,0.997309,0.5,0.375,3.5,0.0,6.0,linear
49,32114,41,1,0.985824,0.998487,0.5,0.375,3.5,0.0,6.0,linear
50,32100,22,1,0.991564,0.999225,0.5,0.375,3.5,0.0,6.0,linear
51,31664,9,1,0.995508,0.999653,0.5,0.375,3.5,0.0,6.0,linear
52,31717,1,1,0.997339,0.999937,0.5,0.375,3.5,0.0,6.0,linear
53,31625,0,1,0.998862,0.999968,0.5,0.375,3.5,0.0,6.0,linear

