generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77878,48934,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
2,77861,48992,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
3,80252,50304,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
4,80271,50525,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
5,78548,49940,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
6,77889,49723,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
7,77966,49720,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
8,78486,49726,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
9,78655,49673,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
10,77920,49339,1,0.0,0.0,0.5,0.0,2.3,0.0,6.0,linear
11,92726,49890,1,0.11429,0.11429,0.5,0.0,2.3,0.0,6.0,linear
12,99975,50035,1,0.17261,0.184386,0.5,0.0,2.3,0.0,6.0,linear
13,99273,49219,1,0.192181,0.22132,0.5,0.0,2.3,0.0,6.0,linear
14,95300,45990,1,0.217484,0.269325,0.5,0.0,2.3,0.0,6.0,linear
15,93529,43114,1,0.239341,0.318111,0.5,0.0,2.3,0.0,6.0,linear
16,94604,41247,1,0.260277,0.362874,0.5,0.0,2.3,0.0,6.0,linear
17,95323,39059,1,0.278735,0.401442,0.5,0.0,2.3,0.0,6.0,linear
18,94951,37037,1,0.292613,0.43148,0.5,0.0,2.3,0.0,6.0,linear
19,95462,35682,1,0.303486,0.455444,0.5,0.0,2.3,0.0,6.0,linear
20,95985,34820,1,0.312082,0.473341,0.5,0.0,2.3,0.0,6.0,linear
21,96129,33941,1,0.319821,0.489541,0.5,0.0,2.3,0.0,6.0,linear
22,95812,32995,1,0.326337,0.502134,0.5,0.0,2.3,0.0,6.0,linear
