generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77798,48914,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
2,77731,48791,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
3,80497,50409,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
4,80932,50620,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
5,78844,49843,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
6,77998,49755,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
7,77940,49691,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
8,78664,49984,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
9,78846,49934,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
10,78395,49885,1,0.0,0.0,0.5,0.15,1.1,0.0,6.0,linear
11,84939,49905,1,0.0582787,0.0582787,0.5,0.15,1.1,0.0,6.0,linear
12,89423,50367,1,0.0918415,0.0991384,0.5,0.15,1.1,0.0,6.0,linear
13,88737,49532,1,0.105924,0.125605,0.5,0.15,1.1,0.0,6.0,linear
14,85231,47123,1,0.120969,0.156081,0.5,0.15,1.1,0.0,6.0,linear
15,85030,45681,1,0.136216,0.187513,0.5,0.15,1.1,0.0,6.0,linear
16,85956,44905,1,0.148624,0.215334,0.5,0.15,1.1,0.0,6.0,linear
17,86996,43833,1,0.160178,0.238961,0.5,0.15,1.1,0.0,6.0,linear
18,86741,42742,1,0.171121,0.261827,0.5,0.15,1.1,0.0,6.0,linear
19,87316,42061,1,0.17824,0.277413,0.5,0.15,1.1,0.0,6.0,linear
20,88418,41911,1,0.185681,0.29207,0.5,0.15,1.1,0.0,6.0,linear
21,88386,41272,1,0.192848,0.307575,0.5,0.15,1.1,0.0,6.0,linear
22,88067,40719,1,0.198045,0.31707,0.5,0.15,1.1,0.0,6.0,linear
23,87753,40315,1,0.201843,0.325548,0.5,0.15,1.1,0.0,6.0,linear
24,88243,39903,1,0.206393,0.335357,0.5,0.15,1.1,0.0,6.0,linear
25,87899,39428,1,0.209866,0.342046,0.5,0.15,1.1,0.0,6.0,linear
26,88143,38974,1,0.213063,0.348124,0.5,0.15,1.1,0.0,6.0,linear
27,87889,38695,1,0.215594,0.354171,0.5,0.15,1.1,0.0,6.0,linear
28,88443,38574,1,0.215744,0.354883,0.5,0.15,1.1,0.0,6.0,linear
29,88725,38686,1,0.21765,0.358169,0.5,0.15,1.1,0.0,6.0,linear
30,88746,38579,1,0.220198,0.362869,0.5,0.15,1.1,0.0,6.0,linear
31,88068,38234,1,0.222809,0.368166,0.5,0.15,1.1,0.0,6.0,linear
32,87965,37870,1,0.223135,0.36837,0.5,0.15,1.1,0.0,6.0,linear
33,87893,37758,1,0.22552,0.373107,0.5,0.15,1.1,0.0,6.0,linear
34,88111,37661,1,0.225356,0.373213,0.5,0.15,1.1,0.0,6.0,linear
35,87994,37546,1,0.225985,0.375812,0.5,0.15,1.1,0.0,6.0,linear
36,88134,37289,1,0.226457,0.376664,0.5,0.15,1.1,0.0,6.0,linear
37,88057,37240,1,0.227943,0.379022,0.5,0.15,1.1,0.0,6.0,linear
38,88333,37158,1,0.227041,0.377661,0.5,0.15,1.1,0.0,6.0,linear
39,88307,37206,1,0.228725,0.380061,0.5,0.15,1.1,0.0,6.0,linear
40,88296,37075,1,0.229567,0.381738,0.5,0.15,1.1,0.0,6.0,linear
41,88609,37471,1,0.228915,0.381422,0.5,0.15,1.1,0.0,6.0,linear
42,88468,37351,1,0.228068,0.380107,0.5,0.15,1.1,0.0,6.0,linear
43,88277,37234,1,0.229059,0.38201,0.5,0.15,1.1,0.0,6.0,linear
44,88688,37240,1,0.227924,0.379593,0.5,0.15,1.1,0.0,6.0,linear
45,89114,37634,1,0.229128,0.381386,0.5,0.15,1.1,0.0,6.0,linear
46,88579,37539,1,0.229814,0.382324,0.5,0.15,1.1,0.0,6.0,linear
47,88302,37390,1,0.229202,0.381844,0.5,0.15,1.1,0.0,6.0,linear
48,88773,37726,1,0.227946,0.37983,0.5,0.15,1.1,0.0,6.0,linear
49,88671,37627,1,0.228385,0.380029,0.5,0.15,1.1,0.0,6.0,linear
50,88586,37639,1,0.228386,0.380636,0.5,0.15,1.1,0.0,6.0,linear
51,88790,37445,1,0.229326,0.381581,0.5,0.15,1.1,0.0,6.0,linear
52,88496,37125,1,0.229332,0.381967,0.5,0.15,1.1,0.0,6.0,linear
53,88609,37327,1,0.228169,0.380928,0.5,0.15,1.1,0.0,6.0,linear
54,88950,37721,1,0.227957,0.380443,0.5,0.15,1.1,0.0,6.0,linear
55,89173,37809,1,0.227777,0.379263,0.5,0.15,1.1,0.0,6.0,linear
56,88417,37435,1,0.228697,0.380247,0.5,0.15,1.1,0.0,6.0,linear
57,88265,37304,1,0.229276,0.381101,0.5,0.15,1.1,0.0,6.0,linear
58,88475,37379,1,0.228251,0.379959,0.5,0.15,1.1,0.0,6.0,linear
59,89152,37732,1,0.227832,0.37906,0.5,0.15,1.1,0.0,6.0,linear
60,88422,37535,1,0.22692,0.377002,0.5,0.15,1.1,0.0,6.0,linear
61,88225,37621,1,0.226357,0.376893,0.5,0.15,1.1,0.0,6.0,linear
62,88894,37784,1,0.226313,0.376781,0.5,0.15,1.1,0.0,6.0,linear
63,88975,37588,1,0.225206,0.375127,0.5,0.15,1.1,0.0,6.0,linear
64,89579,38102,1,0.22486,0.373299,0.5,0.15,1.1,0.0,6.0,linear
65,89666,38326,1,0.224701,0.373281,0.5,0.15,1.1,0.0,6.0,linear
66,89039,37980,1,0.224751,0.372685,0.5,0.15,1.1,0.0,6.0,linear
67,88523,37812,1,0.22515,0.374682,0.5,0.15,1.1,0.0,6.0,linear
68,88632,37718,1,0.226129,0.376759,0.5,0.15,1.1,0.0,6.0,linear
69,88877,37654,1,0.22689,0.376916,0.5,0.15,1.1,0.0,6.0,linear
70,89049,37735,1,0.227518,0.378287,0.5,0.15,1.1,0.0,6.0,linear
71,89041,37820,1,0.226791,0.37706,0.5,0.15,1.1,0.0,6.0,linear
72,88883,37585,1,0.226924,0.378125,0.5,0.15,1.1,0.0,6.0,linear
73,89133,37717,1,0.227409,0.378324,0.5,0.15,1.1,0.0,6.0,linear
74,88243,37358,1,0.227482,0.379125,0.5,0.15,1.1,0.0,6.0,linear
75,88845,37669,1,0.227384,0.37828,0.5,0.15,1.1,0.0,6.0,linear
76,89240,37939,1,0.225889,0.375907,0.5,0.15,1.1,0.0,6.0,linear
77,89204,37798,1,0.227372,0.37839,0.5,0.15,1.1,0.0,6.0,linear
78,88856,37581,1,0.227708,0.378719,0.5,0.15,1.1,0.0,6.0,linear
79,88222,37464,1,0.228334,0.380325,0.5,0.15,1.1,0.0,6.0,linear
80,88150,37342,1,0.227705,0.378948,0.5,0.15,1.1,0.0,6.0,linear
81,88645,37679,1,0.226655,0.376931,0.5,0.15,1.1,0.0,6.0,linear
82,88854,37649,1,0.226645,0.377564,0.5,0.15,1.1,0.0,6.0,linear
83,89393,37648,1,0.226893,0.378243,0.5,0.15,1.1,0.0,6.0,linear
84,89040,37677,1,0.227623,0.379188,0.5,0.15,1.1,0.0,6.0,linear
85,88976,37654,1,0.228209,0.380352,0.5,0.15,1.1,0.0,6.0,linear
86,88750,37561,1,0.227306,0.37783,0.5,0.15,1.1,0.0,6.0,linear
87,88908,37759,1,0.227583,0.378513,0.5,0.15,1.1,0.0,6.0,linear
88,88852,37994,1,0.22822,0.379364,0.5,0.15,1.1,0.0,6.0,linear
89,89006,37807,1,0.227196,0.377988,0.5,0.15,1.1,0.0,6.0,linear
90,89197,37969,1,0.226525,0.376853,0.5,0.15,1.1,0.0,6.0,linear
91,88925,37810,1,0.225215,0.375177,0.5,0.15,1.1,0.0,6.0,linear
92,89403,37911,1,0.226317,0.376245,0.5,0.15,1.1,0.0,6.0,linear
93,88537,37573,1,0.225747,0.375948,0.5,0.15,1.1,0.0,6.0,linear
94,88809,37818,1,0.226702,0.377283,0.5,0.15,1.1,0.0,6.0,linear
95,88745,37769,1,0.22738,0.378056,0.5,0.15,1.1,0.0,6.0,linear
96,88682,37678,1,0.228664,0.380105,0.5,0.15,1.1,0.0,6.0,linear
97,88116,37415,1,0.227509,0.378674,0.5,0.15,1.1,0.0,6.0,linear
98,88498,37491,1,0.227809,0.378979,0.5,0.15,1.1,0.0,6.0,linear
99,88149,37366,1,0.227924,0.379771,0.5,0.15,1.1,0.0,6.0,linear
100,88899,37598,1,0.228362,0.380753,0.5,0.15,1.1,0.0,6.0,linear
101,89189,37649,1,0.22938,0.382865,0.5,0.15,1.1,0.0,6.0,linear
102,88887,37583,1,0.228141,0.379728,0.5,0.15,1.1,0.0,6.0,linear
103,88491,37612,1,0.226675,0.377326,0.5,0.15,1.1,0.0,6.0,linear
104,89364,38031,1,0.224798,0.3734,0.5,0.15,1.1,0.0,6.0,linear
105,89641,38344,1,0.226508,0.375772,0.5,0.15,1.1,0.0,6.0,linear
106,89249,38024,1,0.225595,0.374154,0.5,0.15,1.1,0.0,6.0,linear
107,88929,38043,1,0.22664,0.376587,0.5,0.15,1.1,0.0,6.0,linear
108,88045,37769,1,0.226117,0.376153,0.5,0.15,1.1,0.0,6.0,linear
109,88203,37843,1,0.225831,0.375767,0.5,0.15,1.1,0.0,6.0,linear
110,88492,37684,1,0.227122,0.378054,0.5,0.15,1.1,0.0,6.0,linear
111,88629,37656,1,0.227849,0.379867,0.5,0.15,1.1,0.0,6.0,linear
112,88169,37354,1,0.227931,0.379538,0.5,0.15,1.1,0.0,6.0,linear
113,88810,37585,1,0.22816,0.379854,0.5,0.15,1.1,0.0,6.0,linear
114,88709,37665,1,0.2287,0.381123,0.5,0.15,1.1,0.0,6.0,linear
115,88298,37564,1,0.228246,0.380429,0.5,0.15,1.1,0.0,6.0,linear
116,88335,37425,1,0.228075,0.379359,0.5,0.15,1.1,0.0,6.0,linear
117,88394,37528,1,0.227577,0.379373,0.5,0.15,1.1,0.0,6.0,linear
118,88969,37788,1,0.226606,0.377451,0.5,0.15,1.1,0.0,6.0,linear
119,88881,37769,1,0.227014,0.377547,0.5,0.15,1.1,0.0,6.0,linear
120,88865,37853,1,0.226541,0.376405,0.5,0.15,1.1,0.0,6.0,linear
121,88456,37950,1,0.226052,0.376328,0.5,0.15,1.1,0.0,6.0,linear
122,88730,38084,1,0.226131,0.376326,0.5,0.15,1.1,0.0,6.0,linear
123,88809,37941,1,0.226567,0.377086,0.5,0.15,1.1,0.0,6.0,linear
124,88802,37844,1,0.226313,0.376621,0.5,0.15,1.1,0.0,6.0,linear
125,88992,37747,1,0.228437,0.379883,0.5,0.15,1.1,0.0,6.0,linear
126,88654,37691,1,0.227786,0.378582,0.5,0.15,1.1,0.0,6.0,linear
127,88621,37642,1,0.228323,0.379751,0.5,0.15,1.1,0.0,6.0,linear
128,88838,37686,1,0.228597,0.380803,0.5,0.15,1.1,0.0,6.0,linear
129,89079,37713,1,0.228206,0.379418,0.5,0.15,1.1,0.0,6.0,linear
130,88573,37470,1,0.22745,0.378234,0.5,0.15,1.1,0.0,6.0,linear
131,89179,38060,1,0.227195,0.378131,0.5,0.15,1.1,0.0,6.0,linear
132,88905,37711,1,0.226967,0.377146,0.5,0.15,1.1,0.0,6.0,linear
133,88361,37468,1,0.227238,0.377883,0.5,0.15,1.1,0.0,6.0,linear
134,88268,37492,1,0.226766,0.377251,0.5,0.15,1.1,0.0,6.0,linear
135,88614,37646,1,0.226789,0.377285,0.5,0.15,1.1,0.0,6.0,linear
136,89265,37786,1,0.22781,0.379304,0.5,0.15,1.1,0.0,6.0,linear
137,88603,37515,1,0.228883,0.38097,0.5,0.15,1.1,0.0,6.0,linear
138,88317,37450,1,0.229334,0.381563,0.5,0.15,1.1,0.0,6.0,linear
139,88047,37556,1,0.227966,0.379563,0.5,0.15,1.1,0.0,6.0,linear
140,88972,37697,1,0.228746,0.380134,0.5,0.15,1.1,0.0,6.0,linear
141,88946,37755,1,0.228818,0.38037,0.5,0.15,1.1,0.0,6.0,linear
142,88353,37488,1,0.228875,0.380743,0.5,0.15,1.1,0.0,6.0,linear
143,88531,37573,1,0.229501,0.381785,0.5,0.15,1.1,0.0,6.0,linear
144,88343,37460,1,0.227628,0.379073,0.5,0.15,1.1,0.0,6.0,linear
145,88870,37448,1,0.229741,0.382116,0.5,0.15,1.1,0.0,6.0,linear
146,89125,37729,1,0.229102,0.381536,0.5,0.15,1.1,0.0,6.0,linear
147,88683,37403,1,0.228519,0.380099,0.5,0.15,1.1,0.0,6.0,linear
148,88891,37844,1,0.228731,0.381722,0.5,0.15,1.1,0.0,6.0,linear
149,88946,37776,1,0.22882,0.380774,0.5,0.15,1.1,0.0,6.0,linear
150,88379,37658,1,0.228174,0.380262,0.5,0.15,1.1,0.0,6.0,linear
151,88654,37623,1,0.228434,0.380817,0.5,0.15,1.1,0.0,6.0,linear
152,88326,37511,1,0.228567,0.380579,0.5,0.15,1.1,0.0,6.0,linear
153,88483,37371,1,0.229324,0.381342,0.5,0.15,1.1,0.0,6.0,linear
154,88712,37581,1,0.229074,0.381664,0.5,0.15,1.1,0.0,6.0,linear
155,89419,37840,1,0.228037,0.380111,0.5,0.15,1.1,0.0,6.0,linear
156,89270,37890,1,0.227333,0.378509,0.5,0.15,1.1,0.0,6.0,linear
157,88814,37782,1,0.226565,0.377379,0.5,0.15,1.1,0.0,6.0,linear
158,88719,37559,1,0.227605,0.378969,0.5,0.15,1.1,0.0,6.0,linear
159,88344,37207,1,0.22718,0.377853,0.5,0.15,1.1,0.0,6.0,linear
160,88434,37371,1,0.227031,0.377714,0.5,0.15,1.1,0.0,6.0,linear
161,88508,37623,1,0.226796,0.377097,0.5,0.15,1.1,0.0,6.0,linear
162,89220,37863,1,0.22592,0.375959,0.5,0.15,1.1,0.0,6.0,linear
163,89507,38125,1,0.226054,0.376052,0.5,0.15,1.1,0.0,6.0,linear
164,89592,38159,1,0.227144,0.37804,0.5,0.15,1.1,0.0,6.0,linear
165,89240,38014,1,0.226974,0.377203,0.5,0.15,1.1,0.0,6.0,linear
166,88205,37544,1,0.227265,0.378681,0.5,0.15,1.1,0.0,6.0,linear
167,88314,37451,1,0.227848,0.37981,0.5,0.15,1.1,0.0,6.0,linear
168,88530,37492,1,0.22878,0.381086,0.5,0.15,1.1,0.0,6.0,linear
169,88791,37350,1,0.2278,0.378983,0.5,0.15,1.1,0.0,6.0,linear
170,89282,37628,1,0.228036,0.378803,0.5,0.15,1.1,0.0,6.0,linear
