generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78189,48888,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
2,78345,49015,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
3,79811,50158,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
4,79682,50478,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
5,79208,50469,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
6,78484,50421,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
7,78674,50452,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
8,78715,50303,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
9,77412,49463,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
10,77609,49552,1,0.0,0.0,0.5,0.5,2.75,0.0,6.0,linear
11,95874,50353,1,0.133526,0.133526,0.5,0.5,2.75,0.0,6.0,linear
12,104300,50220,1,0.199894,0.212775,0.5,0.5,2.75,0.0,6.0,linear
13,102654,48742,1,0.221514,0.253975,0.5,0.5,2.75,0.0,6.0,linear
14,98513,45210,1,0.248545,0.306554,0.5,0.5,2.75,0.0,6.0,linear
15,96850,42406,1,0.271811,0.3584,0.5,0.5,2.75,0.0,6.0,linear
16,97838,39871,1,0.29603,0.409589,0.5,0.5,2.75,0.0,6.0,linear
17,98051,37230,1,0.316896,0.455932,0.5,0.5,2.75,0.0,6.0,linear
18,99091,35161,1,0.333524,0.49209,0.5,0.5,2.75,0.0,6.0,linear
19,99323,33362,1,0.350347,0.525692,0.5,0.5,2.75,0.0,6.0,linear
20,98834,31843,1,0.364251,0.553975,0.5,0.5,2.75,0.0,6.0,linear
21,97173,29548,1,0.3781,0.579588,0.5,0.5,2.75,0.0,6.0,linear
22,95468,27576,1,0.389858,0.602064,0.5,0.5,2.75,0.0,6.0,linear
23,93956,25895,1,0.403887,0.624655,0.5,0.5,2.75,0.0,6.0,linear
24,91686,23996,1,0.417219,0.64803,0.5,0.5,2.75,0.0,6.0,linear
25,89052,21886,1,0.431805,0.671835,0.5,0.5,2.75,0.0,6.0,linear
26,85887,19790,1,0.445137,0.692557,0.5,0.5,2.75,0.0,6.0,linear
27,82713,17843,1,0.458977,0.711873,0.5,0.5,2.75,0.0,6.0,linear
28,79573,16025,1,0.474111,0.7315,0.5,0.5,2.75,0.0,6.0,linear
29,76124,14317,1,0.489733,0.750904,0.5,0.5,2.75,0.0,6.0,linear
30,72405,12765,1,0.502881,0.76471,0.5,0.5,2.75,0.0,6.0,linear
31,68447,11372,1,0.518696,0.78267,0.5,0.5,2.75,0.0,6.0,linear
32,64910,9818,1,0.536174,0.799107,0.5,0.5,2.75,0.0,6.0,linear
33,60775,8304,1,0.55702,0.81887,0.5,0.5,2.75,0.0,6.0,linear
34,56769,7070,1,0.579195,0.837659,0.5,0.5,2.75,0.0,6.0,linear
35,52718,5792,1,0.603659,0.857997,0.5,0.5,2.75,0.0,6.0,linear
36,49320,4655,1,0.630095,0.876283,0.5,0.5,2.75,0.0,6.0,linear
37,45422,3705,1,0.65745,0.89468,0.5,0.5,2.75,0.0,6.0,linear
38,42099,2861,1,0.689111,0.910411,0.5,0.5,2.75,0.0,6.0,linear
39,38864,2158,1,0.727003,0.926614,0.5,0.5,2.75,0.0,6.0,linear
40,35941,1570,1,0.763938,0.942258,0.5,0.5,2.75,0.0,6.0,linear
41,33590,1120,1,0.804725,0.955376,0.5,0.5,2.75,0.0,6.0,linear
42,31362,761,1,0.840762,0.967168,0.5,0.5,2.75,0.0,6.0,linear
43,29824,520,1,0.87573,0.976894,0.5,0.5,2.75,0.0,6.0,linear
44,28334,307,1,0.905799,0.984289,0.5,0.5,2.75,0.0,6.0,linear
45,27066,188,1,0.93404,0.990198,0.5,0.5,2.75,0.0,6.0,linear
46,26278,110,1,0.956766,0.994612,0.5,0.5,2.75,0.0,6.0,linear
47,25746,51,1,0.972784,0.997399,0.5,0.5,2.75,0.0,6.0,linear
48,25344,20,1,0.984818,0.999215,0.5,0.5,2.75,0.0,6.0,linear
49,25093,10,1,0.991306,0.999603,0.5,0.5,2.75,0.0,6.0,linear
50,25050,3,1,0.995675,0.99988,0.5,0.5,2.75,0.0,6.0,linear
51,24948,0,1,0.998236,1.0,0.5,0.5,2.75,0.0,6.0,linear

