generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78153,49268,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
2,78117,49107,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
3,79414,49975,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
4,80142,50572,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
5,79717,50591,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
6,78552,50219,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
7,77524,49834,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
8,78757,50197,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
9,78449,49790,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
10,77300,49053,1,0.0,0.0,0.5,0.4,1.25,0.0,6.0,linear
11,86638,50011,1,0.063861,0.063861,0.5,0.4,1.25,0.0,6.0,linear
12,91546,50980,1,0.10206,0.110229,0.5,0.4,1.25,0.0,6.0,linear
13,89399,49508,1,0.117906,0.138659,0.5,0.4,1.25,0.0,6.0,linear
14,85688,47006,1,0.133823,0.170237,0.5,0.4,1.25,0.0,6.0,linear
15,85013,45322,1,0.150393,0.205886,0.5,0.4,1.25,0.0,6.0,linear
16,87506,44893,1,0.163461,0.233986,0.5,0.4,1.25,0.0,6.0,linear
17,87509,43505,1,0.176415,0.261248,0.5,0.4,1.25,0.0,6.0,linear
18,87594,42126,1,0.188704,0.286421,0.5,0.4,1.25,0.0,6.0,linear
19,87837,41348,1,0.197835,0.306811,0.5,0.4,1.25,0.0,6.0,linear
20,89139,40908,1,0.206326,0.323713,0.5,0.4,1.25,0.0,6.0,linear
21,89239,40169,1,0.211966,0.335151,0.5,0.4,1.25,0.0,6.0,linear
22,89457,39596,1,0.217782,0.348041,0.5,0.4,1.25,0.0,6.0,linear
23,89195,39010,1,0.222746,0.358095,0.5,0.4,1.25,0.0,6.0,linear
24,89247,38530,1,0.226644,0.367143,0.5,0.4,1.25,0.0,6.0,linear
25,89532,38217,1,0.229916,0.37324,0.5,0.4,1.25,0.0,6.0,linear
26,89295,37878,1,0.234125,0.381077,0.5,0.4,1.25,0.0,6.0,linear
27,89432,37608,1,0.235627,0.383841,0.5,0.4,1.25,0.0,6.0,linear
28,89313,37474,1,0.237268,0.388296,0.5,0.4,1.25,0.0,6.0,linear
29,89448,37391,1,0.238968,0.391574,0.5,0.4,1.25,0.0,6.0,linear
30,89505,37110,1,0.241438,0.39651,0.5,0.4,1.25,0.0,6.0,linear
31,89727,37001,1,0.243211,0.399773,0.5,0.4,1.25,0.0,6.0,linear
32,89019,36517,1,0.243904,0.401761,0.5,0.4,1.25,0.0,6.0,linear
33,88832,36283,1,0.245629,0.405002,0.5,0.4,1.25,0.0,6.0,linear
34,89210,36279,1,0.246801,0.40677,0.5,0.4,1.25,0.0,6.0,linear
35,89114,36159,1,0.248225,0.41089,0.5,0.4,1.25,0.0,6.0,linear
36,89458,36206,1,0.247774,0.410032,0.5,0.4,1.25,0.0,6.0,linear
37,89741,36363,1,0.249218,0.412609,0.5,0.4,1.25,0.0,6.0,linear
38,89850,36273,1,0.248107,0.410367,0.5,0.4,1.25,0.0,6.0,linear
39,89597,36201,1,0.249008,0.412585,0.5,0.4,1.25,0.0,6.0,linear
40,89312,36160,1,0.251557,0.416533,0.5,0.4,1.25,0.0,6.0,linear
41,89192,35791,1,0.251938,0.417827,0.5,0.4,1.25,0.0,6.0,linear
42,89479,35768,1,0.252662,0.419084,0.5,0.4,1.25,0.0,6.0,linear
43,89665,35743,1,0.253501,0.421653,0.5,0.4,1.25,0.0,6.0,linear
44,89712,35591,1,0.253501,0.421642,0.5,0.4,1.25,0.0,6.0,linear
45,89240,35643,1,0.252753,0.419952,0.5,0.4,1.25,0.0,6.0,linear
46,89392,35759,1,0.253605,0.421884,0.5,0.4,1.25,0.0,6.0,linear
47,89340,35595,1,0.252992,0.421679,0.5,0.4,1.25,0.0,6.0,linear
48,89309,35510,1,0.252606,0.419983,0.5,0.4,1.25,0.0,6.0,linear
49,89479,35604,1,0.252311,0.418953,0.5,0.4,1.25,0.0,6.0,linear
50,89218,35639,1,0.252252,0.419313,0.5,0.4,1.25,0.0,6.0,linear
51,89365,35702,1,0.253183,0.420381,0.5,0.4,1.25,0.0,6.0,linear
52,89626,35641,1,0.253344,0.419677,0.5,0.4,1.25,0.0,6.0,linear
53,89645,35763,1,0.253144,0.420638,0.5,0.4,1.25,0.0,6.0,linear
54,89220,35616,1,0.252872,0.418737,0.5,0.4,1.25,0.0,6.0,linear
55,89082,35620,1,0.252897,0.420237,0.5,0.4,1.25,0.0,6.0,linear
56,89319,35668,1,0.252538,0.419913,0.5,0.4,1.25,0.0,6.0,linear
57,89009,35548,1,0.253348,0.421163,0.5,0.4,1.25,0.0,6.0,linear
58,89466,35719,1,0.253806,0.421997,0.5,0.4,1.25,0.0,6.0,linear
59,89278,35626,1,0.252443,0.420264,0.5,0.4,1.25,0.0,6.0,linear
60,89417,35483,1,0.253714,0.422444,0.5,0.4,1.25,0.0,6.0,linear
61,89267,35483,1,0.252808,0.419008,0.5,0.4,1.25,0.0,6.0,linear
62,88898,35460,1,0.251845,0.418203,0.5,0.4,1.25,0.0,6.0,linear
63,89628,35582,1,0.251822,0.417576,0.5,0.4,1.25,0.0,6.0,linear
64,89096,35472,1,0.251751,0.41787,0.5,0.4,1.25,0.0,6.0,linear
65,89409,35753,1,0.251483,0.418057,0.5,0.4,1.25,0.0,6.0,linear
66,89468,35940,1,0.251269,0.417323,0.5,0.4,1.25,0.0,6.0,linear
67,90099,36187,1,0.249943,0.415091,0.5,0.4,1.25,0.0,6.0,linear
68,89910,36116,1,0.250131,0.415001,0.5,0.4,1.25,0.0,6.0,linear
69,89991,36180,1,0.250138,0.414889,0.5,0.4,1.25,0.0,6.0,linear
70,89785,36225,1,0.249149,0.413434,0.5,0.4,1.25,0.0,6.0,linear
