generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78580,49477,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
2,78432,49581,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
3,80056,50393,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
4,79933,50666,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
5,78679,50112,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
6,77294,49577,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
7,78191,49852,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
8,78829,50110,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
9,79029,50103,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
10,79737,50615,1,0.0,0.0,0.5,0.1,1.25,0.0,6.0,linear
11,86461,50283,1,0.0654067,0.0654067,0.5,0.1,1.25,0.0,6.0,linear
12,89397,49910,1,0.104382,0.112443,0.5,0.1,1.25,0.0,6.0,linear
13,88145,48545,1,0.118285,0.140508,0.5,0.1,1.25,0.0,6.0,linear
14,87403,47098,1,0.133167,0.171396,0.5,0.1,1.25,0.0,6.0,linear
15,87187,45842,1,0.149445,0.205427,0.5,0.1,1.25,0.0,6.0,linear
16,87298,44604,1,0.165259,0.237495,0.5,0.1,1.25,0.0,6.0,linear
17,87172,43324,1,0.179209,0.266861,0.5,0.1,1.25,0.0,6.0,linear
18,87781,42177,1,0.190253,0.290041,0.5,0.1,1.25,0.0,6.0,linear
19,88243,41282,1,0.19941,0.309714,0.5,0.1,1.25,0.0,6.0,linear
20,89036,40651,1,0.207134,0.326239,0.5,0.1,1.25,0.0,6.0,linear
21,88834,39988,1,0.214739,0.341543,0.5,0.1,1.25,0.0,6.0,linear
22,89591,39635,1,0.219609,0.351533,0.5,0.1,1.25,0.0,6.0,linear
23,89571,39074,1,0.224657,0.360923,0.5,0.1,1.25,0.0,6.0,linear
24,89271,38657,1,0.227793,0.368664,0.5,0.1,1.25,0.0,6.0,linear
