generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78257,49379,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
2,78456,49464,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
3,79618,50494,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
4,79575,50827,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
5,77940,50095,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
6,77539,49722,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
7,78035,49704,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
8,79015,50043,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
9,79313,50265,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
10,79055,50315,1,0.0,0.0,0.5,0.0126,5.05,0.0,6.0,linear
11,108911,50236,1,0.221869,0.221869,0.5,0.0126,5.05,0.0,6.0,linear
12,123218,49761,1,0.314621,0.331242,0.5,0.0126,5.05,0.0,6.0,linear
13,121514,47836,1,0.341114,0.380961,0.5,0.0126,5.05,0.0,6.0,linear
14,117839,43701,1,0.370897,0.439753,0.5,0.0126,5.05,0.0,6.0,linear
15,115872,39650,1,0.400416,0.502829,0.5,0.0126,5.05,0.0,6.0,linear
16,115553,35690,1,0.425829,0.55801,0.5,0.0126,5.05,0.0,6.0,linear
17,115306,31980,1,0.447092,0.604905,0.5,0.0126,5.05,0.0,6.0,linear
18,114957,28908,1,0.465104,0.641808,0.5,0.0126,5.05,0.0,6.0,linear
19,114246,26424,1,0.479676,0.669078,0.5,0.0126,5.05,0.0,6.0,linear
20,113424,24409,1,0.491714,0.690609,0.5,0.0126,5.05,0.0,6.0,linear
21,111511,22578,1,0.501499,0.706159,0.5,0.0126,5.05,0.0,6.0,linear
