generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78537,49558,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
2,78674,49646,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
3,79702,50377,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
4,79675,50360,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
5,78321,49639,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
6,77837,49518,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
7,78819,50071,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
8,78938,50077,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
9,77896,49539,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
10,78699,50147,1,0.0,0.0,0.5,0.0005,4.6,0.0,6.0,linear
11,106285,50355,1,0.204428,0.204428,0.5,0.0005,4.6,0.0,6.0,linear
12,120238,50362,1,0.295503,0.31013,0.5,0.0005,4.6,0.0,6.0,linear
13,117058,47606,1,0.323215,0.360796,0.5,0.0005,4.6,0.0,6.0,linear
14,112924,43327,1,0.353529,0.421885,0.5,0.0005,4.6,0.0,6.0,linear
15,111111,39352,1,0.378599,0.48081,0.5,0.0005,4.6,0.0,6.0,linear
16,112221,36128,1,0.403211,0.5338,0.5,0.0005,4.6,0.0,6.0,linear
17,112373,32802,1,0.425795,0.583117,0.5,0.0005,4.6,0.0,6.0,linear
18,111743,29678,1,0.443886,0.619405,0.5,0.0005,4.6,0.0,6.0,linear
19,110937,27350,1,0.458075,0.647614,0.5,0.0005,4.6,0.0,6.0,linear
20,109989,25479,1,0.470976,0.669921,0.5,0.0005,4.6,0.0,6.0,linear
21,108205,23535,1,0.48161,0.689305,0.5,0.0005,4.6,0.0,6.0,linear
22,106004,21776,1,0.49043,0.702558,0.5,0.0005,4.6,0.0,6.0,linear
23,104390,20398,1,0.498701,0.712906,0.5,0.0005,4.6,0.0,6.0,linear
24,102238,19347,1,0.506863,0.722684,0.5,0.0005,4.6,0.0,6.0,linear
25,100163,18274,1,0.515206,0.733002,0.5,0.0005,4.6,0.0,6.0,linear
26,98141,17191,1,0.521677,0.741146,0.5,0.0005,4.6,0.0,6.0,linear
27,96992,16431,1,0.528,0.74667,0.5,0.0005,4.6,0.0,6.0,linear
28,95479,15752,1,0.535748,0.755431,0.5,0.0005,4.6,0.0,6.0,linear
29,94000,14973,1,0.543284,0.763281,0.5,0.0005,4.6,0.0,6.0,linear
30,91565,14066,1,0.549928,0.770469,0.5,0.0005,4.6,0.0,6.0,linear
31,90503,13643,1,0.557171,0.777931,0.5,0.0005,4.6,0.0,6.0,linear
32,88356,12850,1,0.565274,0.786046,0.5,0.0005,4.6,0.0,6.0,linear
33,86647,12044,1,0.572608,0.792558,0.5,0.0005,4.6,0.0,6.0,linear
34,84909,11402,1,0.580812,0.799944,0.5,0.0005,4.6,0.0,6.0,linear
35,83122,10569,1,0.58952,0.807029,0.5,0.0005,4.6,0.0,6.0,linear
36,81282,10030,1,0.598408,0.813129,0.5,0.0005,4.6,0.0,6.0,linear
37,79218,9412,1,0.607613,0.822564,0.5,0.0005,4.6,0.0,6.0,linear
38,77362,8701,1,0.617454,0.828729,0.5,0.0005,4.6,0.0,6.0,linear
39,75301,8166,1,0.627339,0.835384,0.5,0.0005,4.6,0.0,6.0,linear
40,73678,7636,1,0.637641,0.843128,0.5,0.0005,4.6,0.0,6.0,linear
41,71770,7072,1,0.647718,0.849386,0.5,0.0005,4.6,0.0,6.0,linear
42,70197,6577,1,0.65871,0.856995,0.5,0.0005,4.6,0.0,6.0,linear
