generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78486,49244,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
2,78075,48967,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
3,80056,50210,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
4,79239,50167,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
5,78342,49773,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
6,78047,49692,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
7,79027,50000,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
8,79993,50640,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
9,79334,50518,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
10,78350,49996,1,0.0,0.0,0.5,0.075,0.65,0.0,6.0,linear
11,81495,49747,1,0.0346357,0.0346357,0.5,0.075,0.65,0.0,6.0,linear
12,84849,50626,1,0.056527,0.0615393,0.5,0.075,0.65,0.0,6.0,linear
13,84515,50051,1,0.0653231,0.0783518,0.5,0.075,0.65,0.0,6.0,linear
14,81989,47946,1,0.0760463,0.0994828,0.5,0.075,0.65,0.0,6.0,linear
15,81391,46947,1,0.0859825,0.120396,0.5,0.075,0.65,0.0,6.0,linear
16,83592,47061,1,0.0956642,0.140025,0.5,0.075,0.65,0.0,6.0,linear
17,84014,46253,1,0.103805,0.155945,0.5,0.075,0.65,0.0,6.0,linear
18,83244,45351,1,0.110096,0.169692,0.5,0.075,0.65,0.0,6.0,linear
19,83806,45291,1,0.116165,0.182291,0.5,0.075,0.65,0.0,6.0,linear
20,84635,45194,1,0.12098,0.192774,0.5,0.075,0.65,0.0,6.0,linear
21,84268,44491,1,0.126784,0.204581,0.5,0.075,0.65,0.0,6.0,linear
22,83597,43679,1,0.132296,0.215254,0.5,0.075,0.65,0.0,6.0,linear
23,84179,43489,1,0.135947,0.223562,0.5,0.075,0.65,0.0,6.0,linear
24,84945,43311,1,0.140014,0.231523,0.5,0.075,0.65,0.0,6.0,linear
25,84635,42797,1,0.14277,0.236453,0.5,0.075,0.65,0.0,6.0,linear
26,85012,42799,1,0.145859,0.243315,0.5,0.075,0.65,0.0,6.0,linear
27,85241,42828,1,0.147001,0.246365,0.5,0.075,0.65,0.0,6.0,linear
28,85575,42926,1,0.149055,0.25007,0.5,0.075,0.65,0.0,6.0,linear
29,85231,42792,1,0.150543,0.253128,0.5,0.075,0.65,0.0,6.0,linear
30,84899,42650,1,0.151709,0.25517,0.5,0.075,0.65,0.0,6.0,linear
31,85417,42785,1,0.153303,0.258335,0.5,0.075,0.65,0.0,6.0,linear
32,84724,42326,1,0.155376,0.262561,0.5,0.075,0.65,0.0,6.0,linear
33,84545,41981,1,0.157402,0.266414,0.5,0.075,0.65,0.0,6.0,linear
34,84041,41558,1,0.158232,0.268162,0.5,0.075,0.65,0.0,6.0,linear
35,84012,41299,1,0.159164,0.269857,0.5,0.075,0.65,0.0,6.0,linear
36,84630,41471,1,0.159199,0.270614,0.5,0.075,0.65,0.0,6.0,linear
37,85670,41922,1,0.158369,0.26955,0.5,0.075,0.65,0.0,6.0,linear
38,85834,42116,1,0.159619,0.272008,0.5,0.075,0.65,0.0,6.0,linear
39,85632,42089,1,0.160057,0.272379,0.5,0.075,0.65,0.0,6.0,linear
40,85893,42208,1,0.160231,0.273383,0.5,0.075,0.65,0.0,6.0,linear
41,86098,42225,1,0.16074,0.273514,0.5,0.075,0.65,0.0,6.0,linear
42,84954,41861,1,0.161857,0.27615,0.5,0.075,0.65,0.0,6.0,linear
