generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77751,48907,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
2,78112,49066,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
3,79662,50206,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
4,80275,50761,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
5,78914,50261,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
6,77675,49761,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
7,78080,49693,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
8,79311,50064,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
9,78907,49850,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
10,78419,49698,1,0.0,0.0,0.5,0.0005,2.65,0.0,6.0,linear
11,93973,49670,1,0.129233,0.129233,0.5,0.0005,2.65,0.0,6.0,linear
12,102290,49830,1,0.193881,0.206954,0.5,0.0005,2.65,0.0,6.0,linear
13,101541,48407,1,0.215978,0.248651,0.5,0.0005,2.65,0.0,6.0,linear
14,98492,45433,1,0.240361,0.296873,0.5,0.0005,2.65,0.0,6.0,linear
15,96630,42450,1,0.26512,0.349897,0.5,0.0005,2.65,0.0,6.0,linear
16,97877,40559,1,0.285272,0.393218,0.5,0.0005,2.65,0.0,6.0,linear
17,98130,38268,1,0.303617,0.433577,0.5,0.0005,2.65,0.0,6.0,linear
18,97858,35902,1,0.320447,0.468098,0.5,0.0005,2.65,0.0,6.0,linear
19,97733,34098,1,0.332283,0.493232,0.5,0.0005,2.65,0.0,6.0,linear
20,98013,33022,1,0.341348,0.51364,0.5,0.0005,2.65,0.0,6.0,linear
21,98020,31940,1,0.349579,0.5299,0.5,0.0005,2.65,0.0,6.0,linear
22,97655,31093,1,0.356046,0.542406,0.5,0.0005,2.65,0.0,6.0,linear
23,97207,30267,1,0.362043,0.553735,0.5,0.0005,2.65,0.0,6.0,linear
24,96946,29389,1,0.367949,0.565058,0.5,0.0005,2.65,0.0,6.0,linear
25,95927,28665,1,0.373277,0.574906,0.5,0.0005,2.65,0.0,6.0,linear
26,95047,27794,1,0.377006,0.581906,0.5,0.0005,2.65,0.0,6.0,linear
27,94729,27160,1,0.381507,0.589698,0.5,0.0005,2.65,0.0,6.0,linear
28,93720,26523,1,0.384629,0.595427,0.5,0.0005,2.65,0.0,6.0,linear
29,92849,25941,1,0.388969,0.602782,0.5,0.0005,2.65,0.0,6.0,linear
30,92303,25241,1,0.393179,0.609495,0.5,0.0005,2.65,0.0,6.0,linear
31,91628,24701,1,0.394635,0.611872,0.5,0.0005,2.65,0.0,6.0,linear
32,91694,24427,1,0.397782,0.616556,0.5,0.0005,2.65,0.0,6.0,linear
33,91001,23911,1,0.398902,0.61845,0.5,0.0005,2.65,0.0,6.0,linear
34,90449,23739,1,0.400484,0.620676,0.5,0.0005,2.65,0.0,6.0,linear
35,90171,23468,1,0.402503,0.623152,0.5,0.0005,2.65,0.0,6.0,linear
36,89573,23116,1,0.40379,0.624555,0.5,0.0005,2.65,0.0,6.0,linear
37,88864,23028,1,0.403671,0.624258,0.5,0.0005,2.65,0.0,6.0,linear
38,88756,23056,1,0.403603,0.624224,0.5,0.0005,2.65,0.0,6.0,linear
