generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78180,49254,1,0.0,0.0,0.0,5.5,6.0,linear
2,78212,49235,1,0.0,0.0,0.0,5.5,6.0,linear
3,80468,50390,1,0.0,0.0,0.0,5.5,6.0,linear
4,80937,50850,1,0.0,0.0,0.0,5.5,6.0,linear
5,78944,50269,1,0.0,0.0,0.0,5.5,6.0,linear
6,78153,50104,1,0.0,0.0,0.0,5.5,6.0,linear
7,78101,50036,1,0.0,0.0,0.0,5.5,6.0,linear
8,78154,49900,1,0.0,0.0,0.0,5.5,6.0,linear
9,77493,49436,1,0.0,0.0,0.0,5.5,6.0,linear
10,78050,49614,1,0.0,0.0,0.0,5.5,6.0,linear
11,112465,50407,1,0.234593,0.234593,0.0,5.5,6.0,linear
12,128882,50278,1,0.332557,0.347362,0.0,5.5,6.0,linear
13,124767,47248,1,0.361448,0.400026,0.0,5.5,6.0,linear
14,120772,42959,1,0.391373,0.461618,0.0,5.5,6.0,linear
15,119398,38789,1,0.418874,0.520611,0.0,5.5,6.0,linear
16,119075,35088,1,0.439608,0.570593,0.0,5.5,6.0,linear
17,119762,31797,1,0.457866,0.61058,0.0,5.5,6.0,linear
18,119552,28943,1,0.472835,0.640297,0.0,5.5,6.0,linear
19,119219,27268,1,0.481055,0.65623,0.0,5.5,6.0,linear
20,119015,26136,1,0.486269,0.665332,0.0,5.5,6.0,linear
21,118237,25262,1,0.489293,0.671128,0.0,5.5,6.0,linear
22,117116,24605,1,0.492174,0.675765,0.0,5.5,6.0,linear
23,116458,23985,1,0.497078,0.682113,0.0,5.5,6.0,linear
24,115776,23483,1,0.500123,0.685888,0.0,5.5,6.0,linear
25,115350,23240,1,0.50063,0.686157,0.0,5.5,6.0,linear
26,114903,22943,1,0.502907,0.688563,0.0,5.5,6.0,linear
27,114284,22801,1,0.504434,0.690016,0.0,5.5,6.0,linear
28,114117,22686,1,0.5048,0.689898,0.0,5.5,6.0,linear
29,113715,22669,1,0.50483,0.69053,0.0,5.5,6.0,linear
30,114136,22514,1,0.506183,0.692095,0.0,5.5,6.0,linear
31,113527,22214,1,0.506926,0.693479,0.0,5.5,6.0,linear
32,113575,22208,1,0.508253,0.695004,0.0,5.5,6.0,linear
33,113294,21974,1,0.508204,0.695492,0.0,5.5,6.0,linear
