generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78732,49534,1,0.0,0.0,0.0,4.5,6.0,linear
2,78421,49404,1,0.0,0.0,0.0,4.5,6.0,linear
3,79582,50126,1,0.0,0.0,0.0,4.5,6.0,linear
4,79669,50465,1,0.0,0.0,0.0,4.5,6.0,linear
5,78605,50123,1,0.0,0.0,0.0,4.5,6.0,linear
6,78247,49973,1,0.0,0.0,0.0,4.5,6.0,linear
7,77963,49637,1,0.0,0.0,0.0,4.5,6.0,linear
8,79174,50168,1,0.0,0.0,0.0,4.5,6.0,linear
9,79194,49910,1,0.0,0.0,0.0,4.5,6.0,linear
10,79052,50102,1,0.0,0.0,0.0,4.5,6.0,linear
11,106458,50617,1,0.199469,0.199469,0.0,4.5,6.0,linear
12,120007,50550,1,0.289178,0.301478,0.0,4.5,6.0,linear
13,115924,47659,1,0.314068,0.346614,0.0,4.5,6.0,linear
14,112489,43966,1,0.336982,0.397089,0.0,4.5,6.0,linear
15,112906,41457,1,0.359538,0.446972,0.0,4.5,6.0,linear
16,112913,38546,1,0.378768,0.490408,0.0,4.5,6.0,linear
17,112887,35634,1,0.394303,0.524753,0.0,4.5,6.0,linear
18,113578,33722,1,0.405793,0.550518,0.0,4.5,6.0,linear
19,114782,32665,1,0.412064,0.565317,0.0,4.5,6.0,linear
20,115002,32056,1,0.415257,0.573474,0.0,4.5,6.0,linear
21,114742,31417,1,0.417659,0.578409,0.0,4.5,6.0,linear
22,114148,30898,1,0.420876,0.583726,0.0,4.5,6.0,linear
23,114036,30704,1,0.420784,0.58341,0.0,4.5,6.0,linear
24,114366,30554,1,0.422012,0.58568,0.0,4.5,6.0,linear
25,114253,30379,1,0.42187,0.585979,0.0,4.5,6.0,linear
26,114163,30315,1,0.422388,0.587126,0.0,4.5,6.0,linear
27,114184,30391,1,0.422952,0.587778,0.0,4.5,6.0,linear
28,114055,30312,1,0.424123,0.589581,0.0,4.5,6.0,linear
29,114091,30238,1,0.422803,0.588224,0.0,4.5,6.0,linear
30,114173,30377,1,0.422658,0.588012,0.0,4.5,6.0,linear
31,114487,30202,1,0.422209,0.58745,0.0,4.5,6.0,linear
32,114729,30366,1,0.423462,0.588147,0.0,4.5,6.0,linear
33,114834,30276,1,0.422047,0.586268,0.0,4.5,6.0,linear
34,114357,30233,1,0.422069,0.585756,0.0,4.5,6.0,linear
35,114035,30313,1,0.42065,0.58515,0.0,4.5,6.0,linear
36,113977,30434,1,0.421117,0.584511,0.0,4.5,6.0,linear
37,114474,30487,1,0.421404,0.585162,0.0,4.5,6.0,linear
38,114447,30664,1,0.419675,0.583431,0.0,4.5,6.0,linear
39,114495,30678,1,0.420346,0.583485,0.0,4.5,6.0,linear
40,114942,30888,1,0.420583,0.584182,0.0,4.5,6.0,linear
41,114307,30602,1,0.420368,0.584931,0.0,4.5,6.0,linear
42,114537,30425,1,0.420494,0.584322,0.0,4.5,6.0,linear
43,114657,30572,1,0.421086,0.584749,0.0,4.5,6.0,linear
44,114746,30572,1,0.422682,0.586539,0.0,4.5,6.0,linear
45,114477,30568,1,0.422175,0.586424,0.0,4.5,6.0,linear
46,114352,30464,1,0.422967,0.588858,0.0,4.5,6.0,linear
47,113965,30248,1,0.423298,0.589365,0.0,4.5,6.0,linear
48,114089,30065,1,0.424654,0.589476,0.0,4.5,6.0,linear
49,114002,30005,1,0.423157,0.587513,0.0,4.5,6.0,linear
50,114194,30277,1,0.421838,0.58697,0.0,4.5,6.0,linear
51,114659,30412,1,0.42212,0.586982,0.0,4.5,6.0,linear
52,114587,30340,1,0.421013,0.585984,0.0,4.5,6.0,linear
53,114627,30402,1,0.422713,0.587726,0.0,4.5,6.0,linear
54,114297,30295,1,0.421952,0.586189,0.0,4.5,6.0,linear
55,114187,30300,1,0.420701,0.584342,0.0,4.5,6.0,linear
56,114164,30404,1,0.421745,0.585773,0.0,4.5,6.0,linear
57,114334,30210,1,0.421252,0.585227,0.0,4.5,6.0,linear
58,114515,30462,1,0.420984,0.584822,0.0,4.5,6.0,linear
59,114578,30531,1,0.420353,0.583618,0.0,4.5,6.0,linear
60,114639,30897,1,0.420328,0.583616,0.0,4.5,6.0,linear
61,114628,30609,1,0.42077,0.584113,0.0,4.5,6.0,linear
62,114729,30628,1,0.420068,0.58302,0.0,4.5,6.0,linear
63,114796,30618,1,0.420449,0.583736,0.0,4.5,6.0,linear
64,114928,30744,1,0.420361,0.583874,0.0,4.5,6.0,linear
65,114976,30791,1,0.421493,0.585331,0.0,4.5,6.0,linear
66,114573,30513,1,0.421742,0.584821,0.0,4.5,6.0,linear
67,114371,30531,1,0.420624,0.58505,0.0,4.5,6.0,linear
68,114416,30458,1,0.420772,0.584296,0.0,4.5,6.0,linear
69,114440,30546,1,0.421824,0.586428,0.0,4.5,6.0,linear
70,113879,30368,1,0.421277,0.586444,0.0,4.5,6.0,linear
71,114543,30554,1,0.421415,0.585383,0.0,4.5,6.0,linear
72,114872,30629,1,0.421578,0.58542,0.0,4.5,6.0,linear
73,114999,30772,1,0.420474,0.583345,0.0,4.5,6.0,linear
74,114555,30655,1,0.419857,0.583574,0.0,4.5,6.0,linear
75,114350,30509,1,0.420231,0.583491,0.0,4.5,6.0,linear
76,114303,30500,1,0.419615,0.582525,0.0,4.5,6.0,linear
77,114847,30702,1,0.420012,0.582258,0.0,4.5,6.0,linear
78,114806,30683,1,0.420892,0.583971,0.0,4.5,6.0,linear
79,114582,30810,1,0.420518,0.582722,0.0,4.5,6.0,linear
80,114542,30858,1,0.420235,0.583633,0.0,4.5,6.0,linear
81,114236,30789,1,0.420683,0.584236,0.0,4.5,6.0,linear
82,114359,30810,1,0.419856,0.583468,0.0,4.5,6.0,linear
83,114874,30780,1,0.420401,0.583828,0.0,4.5,6.0,linear
84,114577,30674,1,0.420953,0.584867,0.0,4.5,6.0,linear
85,114158,30528,1,0.420988,0.585444,0.0,4.5,6.0,linear
86,114440,30472,1,0.419968,0.583209,0.0,4.5,6.0,linear
87,114916,30810,1,0.4184,0.580409,0.0,4.5,6.0,linear
88,115144,31060,1,0.418325,0.580541,0.0,4.5,6.0,linear
89,114698,31105,1,0.419757,0.582663,0.0,4.5,6.0,linear
90,115077,31201,1,0.419346,0.581863,0.0,4.5,6.0,linear
91,114767,30803,1,0.42108,0.584908,0.0,4.5,6.0,linear
92,114773,30766,1,0.421555,0.585137,0.0,4.5,6.0,linear
93,114374,30699,1,0.422371,0.586722,0.0,4.5,6.0,linear
94,114173,30454,1,0.422966,0.587995,0.0,4.5,6.0,linear
95,113808,30245,1,0.42448,0.590532,0.0,4.5,6.0,linear
96,113467,30057,1,0.424093,0.591074,0.0,4.5,6.0,linear
97,113648,29927,1,0.423964,0.590496,0.0,4.5,6.0,linear
98,113817,29891,1,0.424071,0.590161,0.0,4.5,6.0,linear
99,114292,29867,1,0.423385,0.588798,0.0,4.5,6.0,linear
100,114537,30156,1,0.422408,0.587133,0.0,4.5,6.0,linear
101,114191,30177,1,0.422573,0.586223,0.0,4.5,6.0,linear
102,114490,30231,1,0.421983,0.585735,0.0,4.5,6.0,linear
103,114542,30237,1,0.421767,0.587706,0.0,4.5,6.0,linear
104,114814,30320,1,0.422848,0.589002,0.0,4.5,6.0,linear
105,114312,30240,1,0.422764,0.5881,0.0,4.5,6.0,linear
106,114138,30206,1,0.423492,0.588878,0.0,4.5,6.0,linear
107,114695,30211,1,0.424206,0.590061,0.0,4.5,6.0,linear
108,114482,30345,1,0.422855,0.586614,0.0,4.5,6.0,linear
109,114668,30663,1,0.422057,0.586621,0.0,4.5,6.0,linear
110,114168,30271,1,0.42245,0.587228,0.0,4.5,6.0,linear
111,114343,30378,1,0.42238,0.587951,0.0,4.5,6.0,linear
112,114148,30248,1,0.422071,0.587872,0.0,4.5,6.0,linear
113,114507,30396,1,0.422467,0.587758,0.0,4.5,6.0,linear
114,114391,30496,1,0.422468,0.587874,0.0,4.5,6.0,linear
115,114426,30297,1,0.423051,0.589249,0.0,4.5,6.0,linear
116,114323,30255,1,0.423236,0.588247,0.0,4.5,6.0,linear
117,113894,30208,1,0.423708,0.590188,0.0,4.5,6.0,linear
118,114202,30157,1,0.423648,0.589266,0.0,4.5,6.0,linear
119,113805,30125,1,0.423121,0.588701,0.0,4.5,6.0,linear
120,114400,30444,1,0.421839,0.5872,0.0,4.5,6.0,linear
121,114098,30332,1,0.421935,0.587712,0.0,4.5,6.0,linear
122,114290,30258,1,0.424074,0.590278,0.0,4.5,6.0,linear
123,114063,30186,1,0.423631,0.58989,0.0,4.5,6.0,linear
124,114143,30290,1,0.423831,0.589863,0.0,4.5,6.0,linear
125,114245,30242,1,0.423537,0.588545,0.0,4.5,6.0,linear
126,113865,30419,1,0.420832,0.585229,0.0,4.5,6.0,linear
127,114300,30535,1,0.42115,0.585753,0.0,4.5,6.0,linear
128,114338,30518,1,0.420403,0.584403,0.0,4.5,6.0,linear
129,114685,30683,1,0.4189,0.581154,0.0,4.5,6.0,linear
130,114996,30991,1,0.419577,0.582156,0.0,4.5,6.0,linear
131,114812,30788,1,0.419634,0.582563,0.0,4.5,6.0,linear
132,114847,30773,1,0.421688,0.585555,0.0,4.5,6.0,linear
133,114433,30512,1,0.422775,0.588696,0.0,4.5,6.0,linear
134,114601,30446,1,0.422203,0.587482,0.0,4.5,6.0,linear
135,114634,30406,1,0.422443,0.587339,0.0,4.5,6.0,linear
136,114288,30254,1,0.421837,0.586782,0.0,4.5,6.0,linear
137,114050,30319,1,0.422489,0.587517,0.0,4.5,6.0,linear
138,114238,30309,1,0.422005,0.587177,0.0,4.5,6.0,linear
139,114769,30527,1,0.420953,0.585096,0.0,4.5,6.0,linear
140,114440,30569,1,0.420744,0.584217,0.0,4.5,6.0,linear
141,114598,30678,1,0.421433,0.586269,0.0,4.5,6.0,linear
142,114413,30662,1,0.421655,0.586434,0.0,4.5,6.0,linear
143,114342,30239,1,0.422619,0.587819,0.0,4.5,6.0,linear
144,114497,30210,1,0.421437,0.586029,0.0,4.5,6.0,linear
145,114775,30398,1,0.420722,0.584004,0.0,4.5,6.0,linear
146,114859,30601,1,0.421061,0.583364,0.0,4.5,6.0,linear
147,114566,30870,1,0.41859,0.580057,0.0,4.5,6.0,linear
148,115027,31008,1,0.419015,0.580473,0.0,4.5,6.0,linear
149,114946,31137,1,0.419355,0.58159,0.0,4.5,6.0,linear
150,114551,31051,1,0.418818,0.581302,0.0,4.5,6.0,linear
151,114919,30948,1,0.420103,0.582481,0.0,4.5,6.0,linear
152,114793,30741,1,0.42037,0.583038,0.0,4.5,6.0,linear
153,114758,30623,1,0.420038,0.583176,0.0,4.5,6.0,linear
154,114580,30563,1,0.421332,0.585895,0.0,4.5,6.0,linear
155,114995,30597,1,0.421647,0.586274,0.0,4.5,6.0,linear
156,114852,30719,1,0.422538,0.586757,0.0,4.5,6.0,linear
157,114389,30571,1,0.423157,0.588122,0.0,4.5,6.0,linear
158,114267,30386,1,0.423504,0.58858,0.0,4.5,6.0,linear
159,113893,30304,1,0.423773,0.589362,0.0,4.5,6.0,linear
160,114102,30261,1,0.423653,0.589029,0.0,4.5,6.0,linear
161,113881,30208,1,0.423687,0.590349,0.0,4.5,6.0,linear
162,114055,30212,1,0.423627,0.590432,0.0,4.5,6.0,linear
163,113782,30025,1,0.423754,0.589101,0.0,4.5,6.0,linear
164,113999,30130,1,0.423104,0.587978,0.0,4.5,6.0,linear
165,114067,30383,1,0.42223,0.586127,0.0,4.5,6.0,linear
166,114365,30546,1,0.422169,0.586967,0.0,4.5,6.0,linear
167,114515,30662,1,0.421938,0.586911,0.0,4.5,6.0,linear
168,114288,30502,1,0.420801,0.585018,0.0,4.5,6.0,linear
169,114182,30453,1,0.42208,0.586297,0.0,4.5,6.0,linear
170,113973,30448,1,0.422079,0.586457,0.0,4.5,6.0,linear
171,113915,30199,1,0.422912,0.587725,0.0,4.5,6.0,linear
172,114289,30337,1,0.42318,0.586738,0.0,4.5,6.0,linear
173,114234,30500,1,0.420981,0.584727,0.0,4.5,6.0,linear
174,114153,30454,1,0.422258,0.586215,0.0,4.5,6.0,linear
175,114093,30505,1,0.421567,0.585959,0.0,4.5,6.0,linear
176,113939,30321,1,0.421649,0.584339,0.0,4.5,6.0,linear
177,113976,30436,1,0.421963,0.586235,0.0,4.5,6.0,linear
178,114816,30604,1,0.421415,0.58504,0.0,4.5,6.0,linear
179,114888,30548,1,0.420232,0.584065,0.0,4.5,6.0,linear
180,115044,30728,1,0.419643,0.583149,0.0,4.5,6.0,linear
181,114758,30688,1,0.420132,0.583447,0.0,4.5,6.0,linear
182,114569,30663,1,0.420357,0.583347,0.0,4.5,6.0,linear
183,114608,30690,1,0.421496,0.584785,0.0,4.5,6.0,linear
184,114568,30616,1,0.421593,0.58481,0.0,4.5,6.0,linear
185,114173,30555,1,0.421197,0.584665,0.0,4.5,6.0,linear
186,114222,30603,1,0.420783,0.584574,0.0,4.5,6.0,linear
187,114155,30415,1,0.420862,0.584961,0.0,4.5,6.0,linear
188,114665,30580,1,0.420867,0.58488,0.0,4.5,6.0,linear
189,114672,30542,1,0.42112,0.584285,0.0,4.5,6.0,linear
190,114648,30545,1,0.421202,0.584623,0.0,4.5,6.0,linear
191,114185,30306,1,0.421218,0.585386,0.0,4.5,6.0,linear
192,114523,30344,1,0.420967,0.585383,0.0,4.5,6.0,linear
193,114037,30335,1,0.420843,0.584296,0.0,4.5,6.0,linear
194,114070,30507,1,0.420454,0.584177,0.0,4.5,6.0,linear
195,113975,30560,1,0.420169,0.584353,0.0,4.5,6.0,linear
196,114140,30516,1,0.421062,0.585594,0.0,4.5,6.0,linear
197,114521,30492,1,0.421915,0.586012,0.0,4.5,6.0,linear
198,114429,30442,1,0.421087,0.585369,0.0,4.5,6.0,linear
199,114312,30351,1,0.422207,0.585943,0.0,4.5,6.0,linear
200,113860,30250,1,0.420311,0.583772,0.0,4.5,6.0,linear
201,114668,30528,1,0.420844,0.584468,0.0,4.5,6.0,linear
202,114588,30629,1,0.420907,0.584358,0.0,4.5,6.0,linear
203,114727,30688,1,0.421484,0.58477,0.0,4.5,6.0,linear
204,114588,30751,1,0.420862,0.584285,0.0,4.5,6.0,linear
205,114147,30516,1,0.421275,0.585314,0.0,4.5,6.0,linear
206,114355,30430,1,0.422063,0.586833,0.0,4.5,6.0,linear
207,114088,30471,1,0.421895,0.587475,0.0,4.5,6.0,linear
208,114248,30439,1,0.420694,0.586511,0.0,4.5,6.0,linear
209,114465,30373,1,0.422608,0.588551,0.0,4.5,6.0,linear
210,114648,30212,1,0.42213,0.587267,0.0,4.5,6.0,linear
211,114831,30559,1,0.422086,0.586639,0.0,4.5,6.0,linear
212,114211,30568,1,0.420913,0.58526,0.0,4.5,6.0,linear
213,114566,30672,1,0.421512,0.586649,0.0,4.5,6.0,linear
214,114104,30546,1,0.420998,0.584786,0.0,4.5,6.0,linear
215,114612,30585,1,0.421232,0.585741,0.0,4.5,6.0,linear
216,114746,30469,1,0.421636,0.58606,0.0,4.5,6.0,linear
217,114667,30575,1,0.420174,0.583656,0.0,4.5,6.0,linear
218,114333,30612,1,0.418773,0.582345,0.0,4.5,6.0,linear
219,114293,30689,1,0.418704,0.582761,0.0,4.5,6.0,linear
220,114564,30712,1,0.417951,0.580407,0.0,4.5,6.0,linear
221,115141,30984,1,0.419015,0.582126,0.0,4.5,6.0,linear
222,115252,30880,1,0.420253,0.584525,0.0,4.5,6.0,linear
223,114473,30428,1,0.421736,0.586402,0.0,4.5,6.0,linear
224,114458,30402,1,0.423275,0.588813,0.0,4.5,6.0,linear
225,113874,30123,1,0.423616,0.589189,0.0,4.5,6.0,linear
226,114088,30184,1,0.424126,0.589287,0.0,4.5,6.0,linear
227,114302,30324,1,0.425527,0.590959,0.0,4.5,6.0,linear
228,113869,30130,1,0.424675,0.590449,0.0,4.5,6.0,linear
229,114249,29997,1,0.424917,0.591124,0.0,4.5,6.0,linear
230,114030,30008,1,0.425416,0.59182,0.0,4.5,6.0,linear
231,113712,29897,1,0.424554,0.590308,0.0,4.5,6.0,linear
232,113900,30084,1,0.423462,0.589449,0.0,4.5,6.0,linear
233,113806,30053,1,0.423554,0.589597,0.0,4.5,6.0,linear
234,113657,30169,1,0.422849,0.588171,0.0,4.5,6.0,linear
235,113782,30228,1,0.423198,0.587651,0.0,4.5,6.0,linear
236,114025,30136,1,0.423891,0.588476,0.0,4.5,6.0,linear
237,114467,30132,1,0.423857,0.588871,0.0,4.5,6.0,linear
238,114312,30243,1,0.422735,0.588173,0.0,4.5,6.0,linear
239,114003,30235,1,0.421678,0.586628,0.0,4.5,6.0,linear
240,114260,30297,1,0.421927,0.585771,0.0,4.5,6.0,linear
241,114391,30312,1,0.422401,0.587809,0.0,4.5,6.0,linear
242,114576,30346,1,0.422456,0.587472,0.0,4.5,6.0,linear
243,114743,30170,1,0.423393,0.588883,0.0,4.5,6.0,linear
244,114371,30262,1,0.42273,0.586844,0.0,4.5,6.0,linear
245,114201,30401,1,0.420801,0.584822,0.0,4.5,6.0,linear
246,114452,30426,1,0.421296,0.585981,0.0,4.5,6.0,linear
247,114297,30297,1,0.422352,0.587502,0.0,4.5,6.0,linear
248,114056,30288,1,0.422642,0.587558,0.0,4.5,6.0,linear
249,113954,30243,1,0.423603,0.589402,0.0,4.5,6.0,linear
250,114114,30188,1,0.423826,0.590109,0.0,4.5,6.0,linear
251,114184,30109,1,0.424506,0.590706,0.0,4.5,6.0,linear
252,114116,30186,1,0.422828,0.588394,0.0,4.5,6.0,linear
253,113955,30348,1,0.421846,0.587147,0.0,4.5,6.0,linear
254,114563,30442,1,0.421111,0.586439,0.0,4.5,6.0,linear
255,114666,30688,1,0.420353,0.585016,0.0,4.5,6.0,linear
256,114218,30564,1,0.420299,0.58446,0.0,4.5,6.0,linear
257,114366,30553,1,0.420908,0.584535,0.0,4.5,6.0,linear
258,114611,30527,1,0.421589,0.585762,0.0,4.5,6.0,linear
259,114668,30520,1,0.420895,0.584377,0.0,4.5,6.0,linear
260,114483,30513,1,0.421283,0.584348,0.0,4.5,6.0,linear
261,114368,30486,1,0.422207,0.586089,0.0,4.5,6.0,linear
262,114130,30548,1,0.423013,0.586654,0.0,4.5,6.0,linear
263,114154,30419,1,0.42268,0.586668,0.0,4.5,6.0,linear
264,114530,30281,1,0.423253,0.587416,0.0,4.5,6.0,linear
265,114447,30464,1,0.423353,0.588504,0.0,4.5,6.0,linear
266,114430,30156,1,0.423747,0.588717,0.0,4.5,6.0,linear
267,114711,30123,1,0.424883,0.590382,0.0,4.5,6.0,linear
268,114353,30195,1,0.422346,0.586507,0.0,4.5,6.0,linear
269,114668,30552,1,0.421418,0.585211,0.0,4.5,6.0,linear
270,114341,30522,1,0.420509,0.585162,0.0,4.5,6.0,linear
