generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78105,49167,1,0.0,0.0,0.3,2.5,10.0,concave
2,77983,49107,1,0.0,0.0,0.3,2.5,10.0,concave
3,78057,49224,1,0.0,0.0,0.3,2.5,10.0,concave
4,78267,49585,1,0.0,0.0,0.3,2.5,10.0,concave
5,78141,49657,1,0.0,0.0,0.3,2.5,10.0,concave
6,78362,50006,1,0.0,0.0,0.3,2.5,10.0,concave
7,78531,50199,1,0.0,0.0,0.3,2.5,10.0,concave
8,78621,50042,1,0.0,0.0,0.3,2.5,10.0,concave
9,78737,50086,1,0.0,0.0,0.3,2.5,10.0,concave
10,78807,50221,1,0.0,0.0,0.3,2.5,10.0,concave
11,93710,50155,1,0.122507,0.122507,0.3,2.5,10.0,concave
12,101449,50180,1,0.185832,0.197689,0.3,2.5,10.0,concave
13,99751,48718,1,0.206867,0.237954,0.3,2.5,10.0,concave
14,97103,45846,1,0.233657,0.286122,0.3,2.5,10.0,concave
15,93039,42067,1,0.26107,0.336175,0.3,2.5,10.0,concave
16,88439,37631,1,0.29013,0.385563,0.3,2.5,10.0,concave
17,83966,33440,1,0.31636,0.42943,0.3,2.5,10.0,concave
18,79655,29457,1,0.341251,0.469774,0.3,2.5,10.0,concave
19,75314,26048,1,0.362395,0.50214,0.3,2.5,10.0,concave
20,71717,23439,1,0.382074,0.531821,0.3,2.5,10.0,concave
21,68537,20983,1,0.40177,0.561156,0.3,2.5,10.0,concave
22,65920,18758,1,0.420386,0.587597,0.3,2.5,10.0,concave
23,63365,16923,1,0.437186,0.611707,0.3,2.5,10.0,concave
24,60991,15391,1,0.450945,0.628264,0.3,2.5,10.0,concave
25,58997,14135,1,0.463682,0.644191,0.3,2.5,10.0,concave
26,57075,13110,1,0.475933,0.660858,0.3,2.5,10.0,concave
27,55535,12203,1,0.486653,0.674449,0.3,2.5,10.0,concave
28,54058,11402,1,0.497727,0.687319,0.3,2.5,10.0,concave
29,52584,10673,1,0.504875,0.696208,0.3,2.5,10.0,concave
30,51572,10071,1,0.516468,0.709744,0.3,2.5,10.0,concave
31,50568,9442,1,0.524038,0.718912,0.3,2.5,10.0,concave
32,49874,9004,1,0.532739,0.72956,0.3,2.5,10.0,concave
33,48865,8509,1,0.540128,0.736407,0.3,2.5,10.0,concave
34,47774,8053,1,0.547393,0.745262,0.3,2.5,10.0,concave
35,46823,7677,1,0.554287,0.753314,0.3,2.5,10.0,concave
36,46264,7288,1,0.561151,0.760449,0.3,2.5,10.0,concave
