generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78270,49203,1,0.0,0.0,0.7,18.75,10.0,convex
2,78168,49275,1,0.0,0.0,0.7,18.75,10.0,convex
3,81061,50849,1,0.0,0.0,0.7,18.75,10.0,convex
4,82510,51896,1,0.0,0.0,0.7,18.75,10.0,convex
5,69414,45731,1,0.0,0.0,0.7,18.75,10.0,convex
6,77459,49384,1,0.0,0.0,0.7,18.75,10.0,convex
7,103040,62000,1,0.0,0.0,0.7,18.75,10.0,convex
8,69708,45872,1,0.0,0.0,0.7,18.75,10.0,convex
9,40943,31889,1,0.0,0.0,0.7,18.75,10.0,convex
10,123008,72037,1,0.0,0.0,0.7,18.75,10.0,convex
11,238662,73547,1,0.471483,0.471483,0.7,18.75,10.0,convex
12,252911,54520,1,0.667998,0.667998,0.7,18.75,10.0,convex
13,213757,38386,1,0.670318,0.69301,0.7,18.75,10.0,convex
14,237755,44679,1,0.591265,0.638159,0.7,18.75,10.0,convex
15,276828,55051,1,0.640878,0.66908,0.7,18.75,10.0,convex
16,237940,36221,1,0.688163,0.751203,0.7,18.75,10.0,convex
17,228578,30266,1,0.671185,0.820916,0.7,18.75,10.0,convex
18,259077,30171,1,0.69736,0.846369,0.7,18.75,10.0,convex
19,256242,24424,1,0.677779,0.869953,0.7,18.75,10.0,convex
20,267891,19953,1,0.698026,0.88844,0.7,18.75,10.0,convex
21,256950,15721,1,0.705665,0.905716,0.7,18.75,10.0,convex
22,260919,15378,1,0.716999,0.913244,0.7,18.75,10.0,convex
23,251528,13042,1,0.727504,0.924361,0.7,18.75,10.0,convex
24,248907,11109,1,0.741444,0.932341,0.7,18.75,10.0,convex
25,241687,9883,1,0.755438,0.937712,0.7,18.75,10.0,convex
26,235674,8557,1,0.768931,0.943115,0.7,18.75,10.0,convex
27,229322,7571,1,0.783749,0.948598,0.7,18.75,10.0,convex
28,223175,6463,1,0.798333,0.954641,0.7,18.75,10.0,convex
29,217343,5556,1,0.815986,0.96057,0.7,18.75,10.0,convex
30,211281,4544,1,0.833058,0.966612,0.7,18.75,10.0,convex
31,205801,3728,1,0.852041,0.971619,0.7,18.75,10.0,convex
32,199901,3052,1,0.871341,0.976081,0.7,18.75,10.0,convex
33,194699,2443,1,0.889729,0.980121,0.7,18.75,10.0,convex
34,190393,1921,1,0.906596,0.984416,0.7,18.75,10.0,convex
35,187036,1451,1,0.922781,0.987915,0.7,18.75,10.0,convex
36,183687,1108,1,0.937021,0.990908,0.7,18.75,10.0,convex
37,180157,801,1,0.949946,0.993231,0.7,18.75,10.0,convex
38,177281,611,1,0.961151,0.994877,0.7,18.75,10.0,convex
39,175010,411,1,0.971053,0.996546,0.7,18.75,10.0,convex
40,174034,266,1,0.978935,0.997818,0.7,18.75,10.0,convex
41,172366,173,1,0.985793,0.998654,0.7,18.75,10.0,convex
42,171272,99,1,0.990428,0.999222,0.7,18.75,10.0,convex
43,170416,58,1,0.994109,0.999573,0.7,18.75,10.0,convex
44,170027,30,1,0.996422,0.999783,0.7,18.75,10.0,convex
45,170073,15,1,0.997938,0.999906,0.7,18.75,10.0,convex
46,169909,9,1,0.998756,0.999947,0.7,18.75,10.0,convex
47,169544,3,1,0.999304,0.999982,0.7,18.75,10.0,convex
48,169373,1,1,0.999725,0.999994,0.7,18.75,10.0,convex
49,169369,0,1,0.999873,1.0,0.7,18.75,10.0,convex

