generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78206,49129,1,0.0,0.0,0.35,21.25,10.0,convex
2,78443,49354,1,0.0,0.0,0.35,21.25,10.0,convex
3,88261,54641,1,0.0,0.0,0.35,21.25,10.0,convex
4,75206,48753,1,0.0,0.0,0.35,21.25,10.0,convex
5,51918,37114,1,0.0,0.0,0.35,21.25,10.0,convex
6,106933,63779,1,0.0,0.0,0.35,21.25,10.0,convex
7,114290,67520,1,0.0,0.0,0.35,21.25,10.0,convex
8,76215,49974,1,0.0,0.0,0.35,21.25,10.0,convex
9,41775,35051,1,0.0,0.0,0.35,21.25,10.0,convex
10,100991,62082,1,0.0,0.0,0.35,21.25,10.0,convex
11,249842,70674,1,0.512928,0.512928,0.35,21.25,10.0,convex
12,271979,50194,1,0.706213,0.706213,0.35,21.25,10.0,convex
13,236440,36368,1,0.653019,0.696859,0.35,21.25,10.0,convex
14,282014,51075,1,0.633713,0.683044,0.35,21.25,10.0,convex
15,291103,49891,1,0.691456,0.723256,0.35,21.25,10.0,convex
16,252816,32602,1,0.682452,0.789763,0.35,21.25,10.0,convex
17,272006,31891,1,0.708071,0.832669,0.35,21.25,10.0,convex
18,275578,28193,1,0.698244,0.861519,0.35,21.25,10.0,convex
19,290197,24667,1,0.706766,0.876685,0.35,21.25,10.0,convex
20,281188,18607,1,0.713548,0.897809,0.35,21.25,10.0,convex
21,285364,17119,1,0.723445,0.904983,0.35,21.25,10.0,convex
22,280273,16140,1,0.728149,0.909659,0.35,21.25,10.0,convex
23,277492,14571,1,0.733982,0.914116,0.35,21.25,10.0,convex
24,274570,14005,1,0.741118,0.915578,0.35,21.25,10.0,convex
25,271621,13639,1,0.74439,0.916816,0.35,21.25,10.0,convex
26,269190,13119,1,0.749511,0.919515,0.35,21.25,10.0,convex
27,267134,12350,1,0.753755,0.922177,0.35,21.25,10.0,convex
28,265053,11825,1,0.758577,0.92445,0.35,21.25,10.0,convex
29,262878,11359,1,0.764071,0.927254,0.35,21.25,10.0,convex
30,260718,10862,1,0.768725,0.930002,0.35,21.25,10.0,convex
31,258249,10321,1,0.774837,0.933477,0.35,21.25,10.0,convex
32,256153,9768,1,0.780441,0.935933,0.35,21.25,10.0,convex
33,253108,9283,1,0.78511,0.939348,0.35,21.25,10.0,convex
34,251505,8663,1,0.792214,0.942439,0.35,21.25,10.0,convex
35,249067,8138,1,0.799928,0.945148,0.35,21.25,10.0,convex
36,246245,7661,1,0.806073,0.947689,0.35,21.25,10.0,convex
37,242890,7184,1,0.813208,0.950107,0.35,21.25,10.0,convex
38,239770,6659,1,0.820307,0.95316,0.35,21.25,10.0,convex
39,237455,6048,1,0.828845,0.956953,0.35,21.25,10.0,convex
40,234988,5447,1,0.838233,0.96033,0.35,21.25,10.0,convex
41,231669,5020,1,0.850163,0.964527,0.35,21.25,10.0,convex
42,227272,4350,1,0.858502,0.968299,0.35,21.25,10.0,convex
43,225529,3787,1,0.871643,0.972113,0.35,21.25,10.0,convex
44,221379,3258,1,0.884089,0.975449,0.35,21.25,10.0,convex
45,217725,2820,1,0.894337,0.977951,0.35,21.25,10.0,convex
46,214660,2418,1,0.906903,0.981408,0.35,21.25,10.0,convex
47,210715,2007,1,0.917585,0.983661,0.35,21.25,10.0,convex
48,208207,1766,1,0.928732,0.986363,0.35,21.25,10.0,convex
49,205830,1421,1,0.937143,0.98879,0.35,21.25,10.0,convex
50,203351,1125,1,0.947052,0.991251,0.35,21.25,10.0,convex
51,202165,832,1,0.956766,0.993479,0.35,21.25,10.0,convex
52,200130,597,1,0.966121,0.995229,0.35,21.25,10.0,convex
53,198121,446,1,0.973797,0.996559,0.35,21.25,10.0,convex
54,195705,300,1,0.980849,0.997758,0.35,21.25,10.0,convex
55,195187,205,1,0.986601,0.998649,0.35,21.25,10.0,convex
56,194719,134,1,0.990239,0.999107,0.35,21.25,10.0,convex
57,193495,92,1,0.993646,0.999438,0.35,21.25,10.0,convex
58,192968,49,1,0.995474,0.999716,0.35,21.25,10.0,convex
59,192726,26,1,0.997448,0.999839,0.35,21.25,10.0,convex
60,192097,15,1,0.998408,0.999917,0.35,21.25,10.0,convex
61,192208,10,1,0.998991,0.999948,0.35,21.25,10.0,convex
62,192270,2,1,0.999462,0.99999,0.35,21.25,10.0,convex
63,191551,0,1,0.999744,1.0,0.35,21.25,10.0,convex

