generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77837,48849,1,0.0,0.0,0.9,8.25,10.0,linear
2,78291,49037,1,0.0,0.0,0.9,8.25,10.0,linear
3,81928,51182,1,0.0,0.0,0.9,8.25,10.0,linear
4,79000,50137,1,0.0,0.0,0.9,8.25,10.0,linear
5,75761,48655,1,0.0,0.0,0.9,8.25,10.0,linear
6,79073,50364,1,0.0,0.0,0.9,8.25,10.0,linear
7,83318,52390,1,0.0,0.0,0.9,8.25,10.0,linear
8,74661,48210,1,0.0,0.0,0.9,8.25,10.0,linear
9,71681,46756,1,0.0,0.0,0.9,8.25,10.0,linear
10,83705,52537,1,0.0,0.0,0.9,8.25,10.0,linear
11,135572,53502,1,0.327594,0.327594,0.9,8.25,10.0,linear
12,145735,46659,1,0.450126,0.464386,0.9,8.25,10.0,linear
13,140336,43116,1,0.449207,0.4967,0.9,8.25,10.0,linear
14,152197,44781,1,0.46209,0.536871,0.9,8.25,10.0,linear
15,154574,41299,1,0.491225,0.59301,0.9,8.25,10.0,linear
16,148540,35263,1,0.516951,0.658477,0.9,8.25,10.0,linear
17,149701,31418,1,0.541204,0.716668,0.9,8.25,10.0,linear
18,152599,27994,1,0.556357,0.755542,0.9,8.25,10.0,linear
19,153268,24132,1,0.568799,0.785858,0.9,8.25,10.0,linear
20,152456,20690,1,0.583573,0.813144,0.9,8.25,10.0,linear
21,150869,18183,1,0.596704,0.833956,0.9,8.25,10.0,linear
22,147878,15945,1,0.611207,0.854399,0.9,8.25,10.0,linear
23,143543,13584,1,0.626164,0.871447,0.9,8.25,10.0,linear
24,139328,11707,1,0.641871,0.885786,0.9,8.25,10.0,linear
25,134316,9855,1,0.658057,0.898526,0.9,8.25,10.0,linear
26,129059,8429,1,0.675532,0.909423,0.9,8.25,10.0,linear
27,123428,7036,1,0.694485,0.922146,0.9,8.25,10.0,linear
28,118098,5807,1,0.71441,0.932403,0.9,8.25,10.0,linear
29,113236,4665,1,0.738565,0.943529,0.9,8.25,10.0,linear
30,107709,3649,1,0.763053,0.954328,0.9,8.25,10.0,linear
31,102654,2780,1,0.790083,0.962467,0.9,8.25,10.0,linear
32,97259,2077,1,0.81941,0.970101,0.9,8.25,10.0,linear
33,92544,1554,1,0.846108,0.976668,0.9,8.25,10.0,linear
34,88448,1079,1,0.873673,0.982887,0.9,8.25,10.0,linear
35,85205,777,1,0.899179,0.987397,0.9,8.25,10.0,linear
36,82768,530,1,0.922744,0.990805,0.9,8.25,10.0,linear
37,80693,382,1,0.943462,0.993443,0.9,8.25,10.0,linear
38,78496,255,1,0.958504,0.995613,0.9,8.25,10.0,linear
39,77257,165,1,0.970742,0.997279,0.9,8.25,10.0,linear
40,76185,102,1,0.980161,0.998431,0.9,8.25,10.0,linear
41,75822,61,1,0.987332,0.999097,0.9,8.25,10.0,linear
42,75163,31,1,0.99215,0.999523,0.9,8.25,10.0,linear
43,74966,11,1,0.995309,0.999814,0.9,8.25,10.0,linear
44,74557,6,1,0.997775,0.999893,0.9,8.25,10.0,linear
45,74425,1,1,0.99908,0.999987,0.9,8.25,10.0,linear
46,74298,1,1,0.999623,0.999987,0.9,8.25,10.0,linear
47,74361,1,1,0.999845,0.999987,0.9,8.25,10.0,linear
48,74507,0,1,0.99994,1.0,0.9,8.25,10.0,linear

