generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,77854,48907,1,0.0,0.0,0.05,5.25,10.0,linear
2,77883,48899,1,0.0,0.0,0.05,5.25,10.0,linear
3,81908,51284,1,0.0,0.0,0.05,5.25,10.0,linear
4,82001,51458,1,0.0,0.0,0.05,5.25,10.0,linear
5,74260,47934,1,0.0,0.0,0.05,5.25,10.0,linear
6,78210,49904,1,0.0,0.0,0.05,5.25,10.0,linear
7,84982,53235,1,0.0,0.0,0.05,5.25,10.0,linear
8,78237,49868,1,0.0,0.0,0.05,5.25,10.0,linear
9,69490,45741,1,0.0,0.0,0.05,5.25,10.0,linear
10,78819,50080,1,0.0,0.0,0.05,5.25,10.0,linear
11,121643,55256,1,0.224044,0.224044,0.05,5.25,10.0,linear
12,125196,49382,1,0.346694,0.356384,0.05,5.25,10.0,linear
13,109514,41580,1,0.360277,0.40759,0.05,5.25,10.0,linear
14,120075,43421,1,0.364617,0.44496,0.05,5.25,10.0,linear
15,130809,43889,1,0.382357,0.484533,0.05,5.25,10.0,linear
16,127912,39223,1,0.407754,0.536925,0.05,5.25,10.0,linear
17,124376,35422,1,0.427706,0.587289,0.05,5.25,10.0,linear
18,128884,34648,1,0.436714,0.610556,0.05,5.25,10.0,linear
19,131280,33412,1,0.440487,0.624633,0.05,5.25,10.0,linear
20,132454,32241,1,0.441476,0.631089,0.05,5.25,10.0,linear
21,133067,31873,1,0.442175,0.63437,0.05,5.25,10.0,linear
22,134731,32243,1,0.440977,0.633209,0.05,5.25,10.0,linear
23,135383,32263,1,0.439162,0.629919,0.05,5.25,10.0,linear
24,135553,32723,1,0.437509,0.625995,0.05,5.25,10.0,linear
25,136194,33483,1,0.436007,0.623148,0.05,5.25,10.0,linear
26,136398,33854,1,0.436029,0.621011,0.05,5.25,10.0,linear
27,135130,33816,1,0.435402,0.620497,0.05,5.25,10.0,linear
28,134754,33533,1,0.43683,0.621201,0.05,5.25,10.0,linear
29,133729,33205,1,0.435683,0.621574,0.05,5.25,10.0,linear
30,135391,33358,1,0.436405,0.621524,0.05,5.25,10.0,linear
31,134947,33337,1,0.435848,0.622626,0.05,5.25,10.0,linear
32,135207,33522,1,0.435838,0.62148,0.05,5.25,10.0,linear
33,134988,33407,1,0.43614,0.622146,0.05,5.25,10.0,linear
34,135469,33625,1,0.434784,0.619881,0.05,5.25,10.0,linear
35,135443,33852,1,0.435331,0.620161,0.05,5.25,10.0,linear
36,135488,33676,1,0.435811,0.620553,0.05,5.25,10.0,linear
37,135289,33667,1,0.436333,0.621781,0.05,5.25,10.0,linear
38,135415,33530,1,0.437389,0.622174,0.05,5.25,10.0,linear
39,134372,33190,1,0.437968,0.624617,0.05,5.25,10.0,linear
40,134739,33093,1,0.437187,0.625335,0.05,5.25,10.0,linear
41,135253,33335,1,0.436768,0.624528,0.05,5.25,10.0,linear
42,135246,33331,1,0.437269,0.624923,0.05,5.25,10.0,linear
43,135586,33384,1,0.437595,0.624686,0.05,5.25,10.0,linear
44,135513,33217,1,0.437848,0.625328,0.05,5.25,10.0,linear
45,135226,33086,1,0.437346,0.624528,0.05,5.25,10.0,linear
46,134812,33022,1,0.436291,0.623583,0.05,5.25,10.0,linear
47,134843,33282,1,0.436251,0.622744,0.05,5.25,10.0,linear
48,134920,33268,1,0.435961,0.62327,0.05,5.25,10.0,linear
49,135606,33478,1,0.435528,0.622602,0.05,5.25,10.0,linear
50,135277,33431,1,0.435479,0.621701,0.05,5.25,10.0,linear
51,134948,33339,1,0.437147,0.624197,0.05,5.25,10.0,linear
52,134974,33211,1,0.436365,0.622068,0.05,5.25,10.0,linear
53,135018,33508,1,0.43506,0.621316,0.05,5.25,10.0,linear
54,135453,33560,1,0.435023,0.621036,0.05,5.25,10.0,linear
55,135570,33465,1,0.435497,0.621082,0.05,5.25,10.0,linear
56,135857,33574,1,0.436351,0.620917,0.05,5.25,10.0,linear
57,135019,33654,1,0.435313,0.621199,0.05,5.25,10.0,linear
58,135334,33540,1,0.434787,0.61895,0.05,5.25,10.0,linear
59,134829,33381,1,0.435982,0.621793,0.05,5.25,10.0,linear
60,134879,33404,1,0.436349,0.620984,0.05,5.25,10.0,linear
61,134691,33517,1,0.435843,0.620543,0.05,5.25,10.0,linear
62,135210,33410,1,0.436664,0.623014,0.05,5.25,10.0,linear
63,134848,33124,1,0.435686,0.621209,0.05,5.25,10.0,linear
64,135427,33240,1,0.436998,0.622614,0.05,5.25,10.0,linear
65,134838,32951,1,0.436342,0.622366,0.05,5.25,10.0,linear
66,134357,33166,1,0.436343,0.623327,0.05,5.25,10.0,linear
67,135119,33400,1,0.438214,0.625247,0.05,5.25,10.0,linear
68,134793,33352,1,0.43724,0.624267,0.05,5.25,10.0,linear
69,135443,33689,1,0.436638,0.622806,0.05,5.25,10.0,linear
70,135491,33604,1,0.436988,0.623143,0.05,5.25,10.0,linear
71,135284,33624,1,0.436475,0.623534,0.05,5.25,10.0,linear
72,135083,33416,1,0.435848,0.622552,0.05,5.25,10.0,linear
73,135172,33521,1,0.436314,0.624426,0.05,5.25,10.0,linear
74,135462,33392,1,0.436887,0.624347,0.05,5.25,10.0,linear
75,134942,33444,1,0.435692,0.622974,0.05,5.25,10.0,linear
76,135323,33429,1,0.436036,0.623028,0.05,5.25,10.0,linear
77,135580,33379,1,0.436598,0.622803,0.05,5.25,10.0,linear
78,135521,33449,1,0.435488,0.619993,0.05,5.25,10.0,linear
79,134986,33364,1,0.435473,0.621144,0.05,5.25,10.0,linear
80,134918,33368,1,0.435954,0.621606,0.05,5.25,10.0,linear
81,134899,33131,1,0.4367,0.622978,0.05,5.25,10.0,linear
82,135072,33304,1,0.436182,0.622564,0.05,5.25,10.0,linear
83,135275,33410,1,0.436407,0.622544,0.05,5.25,10.0,linear
84,135187,33415,1,0.435905,0.621915,0.05,5.25,10.0,linear
85,135369,33485,1,0.435326,0.621504,0.05,5.25,10.0,linear
86,135254,33496,1,0.435894,0.621578,0.05,5.25,10.0,linear
87,135106,33503,1,0.435086,0.621428,0.05,5.25,10.0,linear
88,136030,33484,1,0.435886,0.62108,0.05,5.25,10.0,linear
89,135123,33345,1,0.43497,0.620778,0.05,5.25,10.0,linear
90,135258,33541,1,0.43452,0.619621,0.05,5.25,10.0,linear
91,135311,33684,1,0.434686,0.619765,0.05,5.25,10.0,linear
92,135210,33530,1,0.435747,0.621017,0.05,5.25,10.0,linear
93,134815,33391,1,0.43406,0.618771,0.05,5.25,10.0,linear
94,135061,33789,1,0.434479,0.619287,0.05,5.25,10.0,linear
95,134867,33635,1,0.435846,0.621506,0.05,5.25,10.0,linear
96,134671,33455,1,0.43454,0.619421,0.05,5.25,10.0,linear
97,134949,33563,1,0.434463,0.61907,0.05,5.25,10.0,linear
98,135458,33693,1,0.435262,0.619916,0.05,5.25,10.0,linear
99,135406,33801,1,0.433824,0.618777,0.05,5.25,10.0,linear
100,135314,33742,1,0.43442,0.61852,0.05,5.25,10.0,linear
101,135099,33689,1,0.435127,0.620564,0.05,5.25,10.0,linear
102,135135,33665,1,0.434767,0.619948,0.05,5.25,10.0,linear
103,135026,33461,1,0.434862,0.620468,0.05,5.25,10.0,linear
104,134962,33439,1,0.434323,0.618633,0.05,5.25,10.0,linear
105,134763,33490,1,0.434818,0.620362,0.05,5.25,10.0,linear
106,135129,33474,1,0.434796,0.620387,0.05,5.25,10.0,linear
107,135150,33424,1,0.435865,0.621665,0.05,5.25,10.0,linear
108,135015,33387,1,0.435242,0.620604,0.05,5.25,10.0,linear
109,135594,33640,1,0.434728,0.619628,0.05,5.25,10.0,linear
110,135537,33552,1,0.435763,0.619753,0.05,5.25,10.0,linear
111,135120,33485,1,0.435469,0.619488,0.05,5.25,10.0,linear
112,135332,33786,1,0.434203,0.618076,0.05,5.25,10.0,linear
113,134861,33553,1,0.435138,0.619829,0.05,5.25,10.0,linear
114,134852,33444,1,0.43526,0.61954,0.05,5.25,10.0,linear
115,135150,33699,1,0.43459,0.618508,0.05,5.25,10.0,linear
116,135703,34023,1,0.434222,0.619313,0.05,5.25,10.0,linear
117,136082,34100,1,0.434594,0.618622,0.05,5.25,10.0,linear
118,135496,33757,1,0.434899,0.619625,0.05,5.25,10.0,linear
119,135282,33672,1,0.43534,0.62011,0.05,5.25,10.0,linear
120,134572,33358,1,0.435653,0.621335,0.05,5.25,10.0,linear
121,135433,33375,1,0.435695,0.620781,0.05,5.25,10.0,linear
122,135331,33287,1,0.435602,0.621644,0.05,5.25,10.0,linear
123,135724,33628,1,0.435251,0.621386,0.05,5.25,10.0,linear
124,135411,33620,1,0.435448,0.62106,0.05,5.25,10.0,linear
125,134849,33374,1,0.43548,0.620915,0.05,5.25,10.0,linear
126,135026,33640,1,0.434718,0.619055,0.05,5.25,10.0,linear
127,134628,33678,1,0.433283,0.617535,0.05,5.25,10.0,linear
128,135984,34039,1,0.434332,0.618447,0.05,5.25,10.0,linear
129,135284,33996,1,0.435139,0.619436,0.05,5.25,10.0,linear
130,134928,33743,1,0.435852,0.620517,0.05,5.25,10.0,linear
131,134835,33625,1,0.435641,0.619866,0.05,5.25,10.0,linear
132,135009,33653,1,0.435777,0.621013,0.05,5.25,10.0,linear
133,135063,33609,1,0.435188,0.619959,0.05,5.25,10.0,linear
134,135370,33698,1,0.43388,0.617893,0.05,5.25,10.0,linear
