generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78253,49126,1,0.0,0.0,0.95,0.5,10.0,concave
2,78122,49134,1,0.0,0.0,0.95,0.5,10.0,concave
3,78052,49515,1,0.0,0.0,0.95,0.5,10.0,concave
4,77875,49531,1,0.0,0.0,0.95,0.5,10.0,concave
5,78217,49548,1,0.0,0.0,0.95,0.5,10.0,concave
6,78030,49597,1,0.0,0.0,0.95,0.5,10.0,concave
7,78114,49908,1,0.0,0.0,0.95,0.5,10.0,concave
8,77892,49505,1,0.0,0.0,0.95,0.5,10.0,concave
9,78164,49685,1,0.0,0.0,0.95,0.5,10.0,concave
10,78174,49663,1,0.0,0.0,0.95,0.5,10.0,concave
11,81237,49706,1,0.0276927,0.0276927,0.95,0.5,10.0,concave
12,83282,49961,1,0.0448789,0.0487032,0.95,0.5,10.0,concave
13,82872,49627,1,0.0518697,0.0628928,0.95,0.5,10.0,concave
14,81931,48589,1,0.0605532,0.0801612,0.95,0.5,10.0,concave
15,80474,47340,1,0.0689131,0.0966373,0.95,0.5,10.0,concave
16,78858,45796,1,0.0779902,0.11393,0.95,0.5,10.0,concave
17,77399,44397,1,0.0866918,0.130211,0.95,0.5,10.0,concave
18,75482,42730,1,0.0959471,0.147987,0.95,0.5,10.0,concave
19,73701,41078,1,0.10389,0.163354,0.95,0.5,10.0,concave
20,71837,39489,1,0.112043,0.178606,0.95,0.5,10.0,concave
21,70227,38144,1,0.121793,0.197822,0.95,0.5,10.0,concave
22,68897,36726,1,0.131522,0.215652,0.95,0.5,10.0,concave
23,67184,35195,1,0.139828,0.232313,0.95,0.5,10.0,concave
24,65260,33417,1,0.148882,0.248834,0.95,0.5,10.0,concave
25,63543,31945,1,0.158045,0.265713,0.95,0.5,10.0,concave
26,61408,30482,1,0.165771,0.280043,0.95,0.5,10.0,concave
27,59901,29270,1,0.172987,0.293274,0.95,0.5,10.0,concave
28,58357,27948,1,0.181228,0.308595,0.95,0.5,10.0,concave
29,57032,26896,1,0.189885,0.325076,0.95,0.5,10.0,concave
30,55794,25816,1,0.196602,0.337904,0.95,0.5,10.0,concave
31,54537,24764,1,0.205959,0.355531,0.95,0.5,10.0,concave
32,53390,23699,1,0.213201,0.369263,0.95,0.5,10.0,concave
33,52322,22782,1,0.222083,0.384121,0.95,0.5,10.0,concave
34,50842,21900,1,0.228897,0.396908,0.95,0.5,10.0,concave
35,49572,20914,1,0.23669,0.411294,0.95,0.5,10.0,concave
