generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78638,49517,1,0.0,0.0,0.0,51.0,10.0,linear
2,78630,49559,1,0.0,0.0,0.0,51.0,10.0,linear
3,79815,50399,1,0.0,0.0,0.0,51.0,10.0,linear
4,78878,50038,1,0.0,0.0,0.0,51.0,10.0,linear
5,78856,50159,1,0.0,0.0,0.0,51.0,10.0,linear
6,78578,49985,1,0.0,0.0,0.0,51.0,10.0,linear
7,77769,49577,1,0.0,0.0,0.0,51.0,10.0,linear
8,79776,50416,1,0.0,0.0,0.0,51.0,10.0,linear
9,79512,50339,1,0.0,0.0,0.0,51.0,10.0,linear
10,77467,49242,1,0.0,0.0,0.0,51.0,10.0,linear
11,385488,49836,1,0.73725,0.73725,0.0,51.0,10.0,linear
12,541361,50864,1,0.757824,0.757824,0.0,51.0,10.0,linear
13,578377,69540,1,0.727632,0.727632,0.0,51.0,10.0,linear
14,593975,79262,1,0.71162,0.71162,0.0,51.0,10.0,linear
15,602133,86201,1,0.712819,0.712819,0.0,51.0,10.0,linear
16,595230,86462,1,0.726778,0.726778,0.0,51.0,10.0,linear
17,584601,82246,1,0.743871,0.743871,0.0,51.0,10.0,linear
18,571623,74958,1,0.761937,0.761937,0.0,51.0,10.0,linear
19,560079,66569,1,0.781023,0.781023,0.0,51.0,10.0,linear
20,550151,59729,1,0.801303,0.801303,0.0,51.0,10.0,linear
21,539603,52740,1,0.822622,0.822622,0.0,51.0,10.0,linear
22,528584,46096,1,0.843971,0.843971,0.0,51.0,10.0,linear
23,517741,39645,1,0.865626,0.865626,0.0,51.0,10.0,linear
24,508496,33188,1,0.886688,0.886688,0.0,51.0,10.0,linear
25,498783,27513,1,0.907446,0.907446,0.0,51.0,10.0,linear
26,490686,21804,1,0.926742,0.926742,0.0,51.0,10.0,linear
27,483630,16941,1,0.943908,0.943908,0.0,51.0,10.0,linear
28,476624,12759,1,0.957826,0.957826,0.0,51.0,10.0,linear
29,473194,9362,1,0.969756,0.969756,0.0,51.0,10.0,linear
30,469371,6581,1,0.979086,0.979086,0.0,51.0,10.0,linear
31,466648,4497,1,0.986099,0.986099,0.0,51.0,10.0,linear
32,464330,2988,1,0.991139,0.991139,0.0,51.0,10.0,linear
33,462478,1851,1,0.994728,0.994728,0.0,51.0,10.0,linear
34,461707,1090,1,0.997005,0.997005,0.0,51.0,10.0,linear
35,461057,597,1,0.998347,0.998347,0.0,51.0,10.0,linear
36,460634,316,1,0.999121,0.999121,0.0,51.0,10.0,linear
37,461170,161,1,0.999586,0.999586,0.0,51.0,10.0,linear
38,460334,82,1,0.999794,0.999794,0.0,51.0,10.0,linear
39,459528,32,1,0.999922,0.999922,0.0,51.0,10.0,linear
40,459988,17,1,0.999963,0.999963,0.0,51.0,10.0,linear
41,460003,10,1,0.999978,0.999978,0.0,51.0,10.0,linear
42,460119,2,1,0.999996,0.999996,0.0,51.0,10.0,linear
43,460101,0,1,1.0,1.0,0.0,51.0,10.0,linear

