generation,size,female_size,fertile_female_size,rate_dr,rate_has_drive,drive_efficiency,drop_ratio,low_density_growth_rate,density_growth_curve
1,78675,49464,1,0.0,0.0,0.0,30.0,5.0,linear
2,78514,49271,1,0.0,0.0,0.0,30.0,5.0,linear
3,78968,49921,1,0.0,0.0,0.0,30.0,5.0,linear
4,80549,50784,1,0.0,0.0,0.0,30.0,5.0,linear
5,79124,50254,1,0.0,0.0,0.0,30.0,5.0,linear
6,77409,49395,1,0.0,0.0,0.0,30.0,5.0,linear
7,78184,49777,1,0.0,0.0,0.0,30.0,5.0,linear
8,79124,50225,1,0.0,0.0,0.0,30.0,5.0,linear
9,79106,50060,1,0.0,0.0,0.0,30.0,5.0,linear
10,78700,49994,1,0.0,0.0,0.0,30.0,5.0,linear
11,258128,49388,1,0.628353,0.628353,0.0,30.0,5.0,linear
12,349083,50083,1,0.693836,0.693836,0.0,30.0,5.0,linear
13,361102,56033,1,0.678458,0.678458,0.0,30.0,5.0,linear
14,367409,59337,1,0.678362,0.678362,0.0,30.0,5.0,linear
15,365369,59117,1,0.69535,0.69535,0.0,30.0,5.0,linear
16,354778,54925,1,0.724721,0.724721,0.0,30.0,5.0,linear
17,341652,48238,1,0.760627,0.760627,0.0,30.0,5.0,linear
18,327556,40036,1,0.797378,0.797378,0.0,30.0,5.0,linear
19,316052,31929,1,0.833071,0.833071,0.0,30.0,5.0,linear
20,306724,25023,1,0.86731,0.86731,0.0,30.0,5.0,linear
21,297519,19041,1,0.897967,0.897967,0.0,30.0,5.0,linear
22,290144,14050,1,0.925319,0.925319,0.0,30.0,5.0,linear
23,283744,10043,1,0.947777,0.947777,0.0,30.0,5.0,linear
24,279654,6919,1,0.964602,0.964602,0.0,30.0,5.0,linear
25,276339,4538,1,0.977389,0.977389,0.0,30.0,5.0,linear
26,274011,2798,1,0.986283,0.986283,0.0,30.0,5.0,linear
27,273006,1659,1,0.992229,0.992229,0.0,30.0,5.0,linear
28,271647,916,1,0.995775,0.995775,0.0,30.0,5.0,linear
29,271462,489,1,0.997852,0.997852,0.0,30.0,5.0,linear
30,271041,252,1,0.998948,0.998948,0.0,30.0,5.0,linear
31,271136,109,1,0.999568,0.999568,0.0,30.0,5.0,linear
32,270738,41,1,0.999849,0.999849,0.0,30.0,5.0,linear
33,271088,15,1,0.999945,0.999945,0.0,30.0,5.0,linear
34,270866,4,1,0.999985,0.999985,0.0,30.0,5.0,linear
35,270889,0,1,1.0,1.0,0.0,30.0,5.0,linear

