generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,77924,48916,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
2,78317,48976,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
3,80255,50367,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
4,80507,50668,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
5,78122,49895,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
6,77632,49792,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
7,79206,50527,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
8,79097,50381,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
9,78107,49968,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
10,77235,49602,0.0,0.0,0.0,0.5,0.5,7.0,0.0,6.0,linear
11,120635,50039,0.0,0.280487,0.280487,0.5,0.5,7.0,0.0,6.0,linear
12,142629,50535,0.0,0.383114,0.399607,0.5,0.5,7.0,0.0,6.0,linear
13,140988,48766,0.0,0.417814,0.460467,0.5,0.5,7.0,0.0,6.0,linear
14,136513,45428,0.000773755,0.453317,0.530239,0.5,0.5,7.0,0.0,6.0,linear
15,136443,43165,0.00324475,0.48879,0.602165,0.5,0.5,7.0,0.0,6.0,linear
16,137689,41642,0.00769832,0.527096,0.669271,0.5,0.5,7.0,0.0,6.0,linear
17,137480,39124,0.0151003,0.56515,0.730777,0.5,0.5,7.0,0.0,6.0,linear
18,137775,37054,0.0249638,0.602068,0.783649,0.5,0.5,7.0,0.0,6.0,linear
19,137742,34983,0.0367375,0.635072,0.823765,0.5,0.5,7.0,0.0,6.0,linear
20,136882,32753,0.0499922,0.664573,0.856778,0.5,0.5,7.0,0.0,6.0,linear
21,135286,30279,0.0638162,0.689479,0.88316,0.5,0.5,7.0,0.0,6.0,linear
22,134411,28113,0.0766182,0.71357,0.905436,0.5,0.5,7.0,0.0,6.0,linear
23,132859,26135,0.0891179,0.735059,0.923894,0.5,0.5,7.0,0.0,6.0,linear
24,130980,24311,0.100783,0.752285,0.938371,0.5,0.5,7.0,0.0,6.0,linear
25,128714,22547,0.111461,0.76664,0.950107,0.5,0.5,7.0,0.0,6.0,linear
26,126713,21133,0.121247,0.779356,0.959723,0.5,0.5,7.0,0.0,6.0,linear
27,124659,19679,0.129137,0.789812,0.968449,0.5,0.5,7.0,0.0,6.0,linear
28,122308,18386,0.136201,0.799147,0.975448,0.5,0.5,7.0,0.0,6.0,linear
29,120740,17506,0.142162,0.806536,0.980331,0.5,0.5,7.0,0.0,6.0,linear
30,117839,16406,0.147627,0.812154,0.984726,0.5,0.5,7.0,0.0,6.0,linear
31,116406,15668,0.150678,0.818176,0.988177,0.5,0.5,7.0,0.0,6.0,linear
32,114198,14931,0.15292,0.822914,0.990902,0.5,0.5,7.0,0.0,6.0,linear
33,112575,14383,0.155234,0.826013,0.992913,0.5,0.5,7.0,0.0,6.0,linear
34,111165,13973,0.157091,0.828624,0.994742,0.5,0.5,7.0,0.0,6.0,linear
35,109737,13381,0.157085,0.832131,0.996011,0.5,0.5,7.0,0.0,6.0,linear
36,108517,12908,0.156942,0.834859,0.996937,0.5,0.5,7.0,0.0,6.0,linear
37,107538,12709,0.1581,0.835272,0.997548,0.5,0.5,7.0,0.0,6.0,linear
38,106759,12413,0.15668,0.838069,0.998032,0.5,0.5,7.0,0.0,6.0,linear
39,105770,12156,0.156564,0.839519,0.998616,0.5,0.5,7.0,0.0,6.0,linear
40,105364,11912,0.155899,0.841211,0.999025,0.5,0.5,7.0,0.0,6.0,linear
41,104373,11694,0.155699,0.842286,0.999341,0.5,0.5,7.0,0.0,6.0,linear
42,103906,11507,0.154843,0.843758,0.999495,0.5,0.5,7.0,0.0,6.0,linear
43,103391,11282,0.153988,0.844981,0.999589,0.5,0.5,7.0,0.0,6.0,linear
44,102561,10973,0.153999,0.845239,0.999617,0.5,0.5,7.0,0.0,6.0,linear
45,102157,10950,0.153533,0.845856,0.999753,0.5,0.5,7.0,0.0,6.0,linear
46,101569,10902,0.153759,0.845792,0.999853,0.5,0.5,7.0,0.0,6.0,linear
47,101660,10873,0.152635,0.847035,0.999907,0.5,0.5,7.0,0.0,6.0,linear
48,100861,10842,0.152624,0.847212,0.999953,0.5,0.5,7.0,0.0,6.0,linear
49,101003,10656,0.151528,0.848355,0.999945,0.5,0.5,7.0,0.0,6.0,linear
50,100547,10431,0.15018,0.849742,0.999976,0.5,0.5,7.0,0.0,6.0,linear
51,100124,10380,0.150295,0.849677,0.999992,0.5,0.5,7.0,0.0,6.0,linear
52,99928,10350,0.149735,0.850241,0.999992,0.5,0.5,7.0,0.0,6.0,linear
53,99412,10188,0.149642,0.850346,0.999992,0.5,0.5,7.0,0.0,6.0,linear
54,99702,10206,0.14889,0.851098,0.999992,0.5,0.5,7.0,0.0,6.0,linear
55,99708,10161,0.147192,0.852796,0.999992,0.5,0.5,7.0,0.0,6.0,linear
56,99302,10057,0.148506,0.851474,1.0,0.5,0.5,7.0,0.0,6.0,linear
57,99786,10094,0.14775,0.85223,1.0,0.5,0.5,7.0,0.0,6.0,linear
58,99478,10139,0.148632,0.851357,1.0,0.5,0.5,7.0,0.0,6.0,linear
59,99505,10157,0.147584,0.852408,1.0,0.5,0.5,7.0,0.0,6.0,linear
60,99380,10102,0.14857,0.85143,1.0,0.5,0.5,7.0,0.0,6.0,linear
61,99719,10258,0.14803,0.85197,1.0,0.5,0.5,7.0,0.0,6.0,linear
62,99233,10085,0.148271,0.851729,1.0,0.5,0.5,7.0,0.0,6.0,linear
63,99264,10086,0.147402,0.852598,1.0,0.5,0.5,7.0,0.0,6.0,linear
64,98851,10045,0.1468,0.8532,1.0,0.5,0.5,7.0,0.0,6.0,linear
