generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78191,49205,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
2,78278,49136,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
3,79786,50182,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
4,81005,51070,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
5,78525,49958,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
6,76274,49226,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
7,78312,50232,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
8,80130,50917,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
9,78560,50068,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
10,77045,49355,0.0,0.0,0.0,0.5,0.5,2.5,0.0,6.0,linear
11,93365,49924,0.0,0.122465,0.122465,0.5,0.5,2.5,0.0,6.0,linear
12,102294,50386,0.0,0.185061,0.196493,0.5,0.5,2.5,0.0,6.0,linear
13,100161,48890,0.0,0.208339,0.24143,0.5,0.5,2.5,0.0,6.0,linear
14,97937,46981,0.000709132,0.237346,0.299099,0.5,0.5,2.5,0.0,6.0,linear
15,97635,45663,0.00256404,0.266875,0.359104,0.5,0.5,2.5,0.0,6.0,linear
16,98902,44637,0.00674938,0.298302,0.418243,0.5,0.5,2.5,0.0,6.0,linear
17,98914,43005,0.013243,0.330962,0.475661,0.5,0.5,2.5,0.0,6.0,linear
18,97997,41214,0.0229654,0.360478,0.527148,0.5,0.5,2.5,0.0,6.0,linear
19,98959,40537,0.0345108,0.387896,0.572444,0.5,0.5,2.5,0.0,6.0,linear
20,99092,39375,0.0476059,0.41496,0.613134,0.5,0.5,2.5,0.0,6.0,linear
21,98390,37730,0.0621344,0.439747,0.64885,0.5,0.5,2.5,0.0,6.0,linear
22,98271,36149,0.0772729,0.465707,0.683061,0.5,0.5,2.5,0.0,6.0,linear
23,97838,34970,0.0931549,0.485876,0.709916,0.5,0.5,2.5,0.0,6.0,linear
24,98614,34184,0.108091,0.506877,0.73674,0.5,0.5,2.5,0.0,6.0,linear
25,97994,33019,0.122118,0.523497,0.758127,0.5,0.5,2.5,0.0,6.0,linear
26,97270,32007,0.136594,0.540889,0.779565,0.5,0.5,2.5,0.0,6.0,linear
27,96158,30827,0.148298,0.558863,0.801236,0.5,0.5,2.5,0.0,6.0,linear
28,95406,29752,0.159901,0.575019,0.820355,0.5,0.5,2.5,0.0,6.0,linear
29,94312,28346,0.170328,0.588756,0.83634,0.5,0.5,2.5,0.0,6.0,linear
30,92816,27313,0.179594,0.600592,0.850851,0.5,0.5,2.5,0.0,6.0,linear
31,91953,26434,0.187348,0.612435,0.863354,0.5,0.5,2.5,0.0,6.0,linear
32,90544,25262,0.19333,0.624597,0.876476,0.5,0.5,2.5,0.0,6.0,linear
33,89913,24288,0.198832,0.637231,0.890605,0.5,0.5,2.5,0.0,6.0,linear
34,88399,23136,0.204005,0.648009,0.901788,0.5,0.5,2.5,0.0,6.0,linear
35,86575,22326,0.209611,0.656817,0.911312,0.5,0.5,2.5,0.0,6.0,linear
36,85363,21441,0.212515,0.66767,0.921716,0.5,0.5,2.5,0.0,6.0,linear
37,84035,20506,0.215299,0.678182,0.931225,0.5,0.5,2.5,0.0,6.0,linear
38,82180,19461,0.218018,0.687352,0.939914,0.5,0.5,2.5,0.0,6.0,linear
39,80504,18433,0.219982,0.695304,0.947029,0.5,0.5,2.5,0.0,6.0,linear
40,78592,17615,0.221856,0.702956,0.953105,0.5,0.5,2.5,0.0,6.0,linear
41,76775,16888,0.221331,0.711833,0.958897,0.5,0.5,2.5,0.0,6.0,linear
42,75136,16185,0.222377,0.717946,0.964128,0.5,0.5,2.5,0.0,6.0,linear
43,73935,15462,0.223814,0.724262,0.968671,0.5,0.5,2.5,0.0,6.0,linear
44,72670,14916,0.223963,0.730294,0.972615,0.5,0.5,2.5,0.0,6.0,linear
45,70980,14368,0.225349,0.733881,0.975804,0.5,0.5,2.5,0.0,6.0,linear
46,69657,13855,0.226195,0.738302,0.978641,0.5,0.5,2.5,0.0,6.0,linear
47,68593,13361,0.225826,0.743207,0.981063,0.5,0.5,2.5,0.0,6.0,linear
48,67581,12865,0.225636,0.74761,0.983358,0.5,0.5,2.5,0.0,6.0,linear
49,65970,12283,0.225532,0.75054,0.985295,0.5,0.5,2.5,0.0,6.0,linear
50,64685,11971,0.225572,0.752888,0.98711,0.5,0.5,2.5,0.0,6.0,linear
51,63476,11538,0.223908,0.757245,0.988978,0.5,0.5,2.5,0.0,6.0,linear
52,62498,11211,0.223875,0.759627,0.990473,0.5,0.5,2.5,0.0,6.0,linear
53,61282,10726,0.223459,0.762392,0.992122,0.5,0.5,2.5,0.0,6.0,linear
54,60544,10448,0.222049,0.766072,0.99344,0.5,0.5,2.5,0.0,6.0,linear
55,59403,10062,0.220751,0.769442,0.994433,0.5,0.5,2.5,0.0,6.0,linear
56,58260,9762,0.218784,0.772367,0.995019,0.5,0.5,2.5,0.0,6.0,linear
57,57152,9447,0.217869,0.774583,0.995725,0.5,0.5,2.5,0.0,6.0,linear
58,56357,9180,0.216418,0.776853,0.996076,0.5,0.5,2.5,0.0,6.0,linear
59,55489,8894,0.215216,0.778602,0.996563,0.5,0.5,2.5,0.0,6.0,linear
60,54870,8735,0.215041,0.779631,0.997117,0.5,0.5,2.5,0.0,6.0,linear
61,54099,8551,0.213351,0.782088,0.997532,0.5,0.5,2.5,0.0,6.0,linear
62,54054,8481,0.212428,0.783389,0.997892,0.5,0.5,2.5,0.0,6.0,linear
63,53162,8146,0.211308,0.785162,0.998468,0.5,0.5,2.5,0.0,6.0,linear
64,52947,8127,0.211132,0.785792,0.998539,0.5,0.5,2.5,0.0,6.0,linear
65,52407,7924,0.210424,0.786886,0.998983,0.5,0.5,2.5,0.0,6.0,linear
66,52039,7826,0.20764,0.790329,0.999355,0.5,0.5,2.5,0.0,6.0,linear
67,51210,7632,0.207233,0.79114,0.999611,0.5,0.5,2.5,0.0,6.0,linear
68,50877,7492,0.205149,0.793674,0.99979,0.5,0.5,2.5,0.0,6.0,linear
69,50642,7439,0.205471,0.793694,0.99983,0.5,0.5,2.5,0.0,6.0,linear
70,50211,7249,0.204008,0.795381,0.999858,0.5,0.5,2.5,0.0,6.0,linear
71,49918,7222,0.204113,0.795479,0.9999,0.5,0.5,2.5,0.0,6.0,linear
72,49412,7121,0.204008,0.795789,0.999942,0.5,0.5,2.5,0.0,6.0,linear
73,49230,7124,0.204871,0.794954,0.999956,0.5,0.5,2.5,0.0,6.0,linear
74,49070,7118,0.203583,0.796307,0.999971,0.5,0.5,2.5,0.0,6.0,linear
75,48531,7051,0.203112,0.796807,0.99997,0.5,0.5,2.5,0.0,6.0,linear
76,48553,6953,0.202829,0.797104,1.0,0.5,0.5,2.5,0.0,6.0,linear
77,48760,6907,0.202028,0.797943,1.0,0.5,0.5,2.5,0.0,6.0,linear
78,48594,6896,0.201724,0.798261,1.0,0.5,0.5,2.5,0.0,6.0,linear
79,48089,6785,0.199868,0.800117,1.0,0.5,0.5,2.5,0.0,6.0,linear
80,47863,6691,0.200015,0.799977,1.0,0.5,0.5,2.5,0.0,6.0,linear
81,47676,6588,0.198325,0.801667,1.0,0.5,0.5,2.5,0.0,6.0,linear
82,47686,6500,0.197107,0.802893,1.0,0.5,0.5,2.5,0.0,6.0,linear
83,47584,6435,0.196438,0.803562,1.0,0.5,0.5,2.5,0.0,6.0,linear
84,47188,6338,0.195688,0.804312,1.0,0.5,0.5,2.5,0.0,6.0,linear
85,46236,6135,0.195605,0.804395,1.0,0.5,0.5,2.5,0.0,6.0,linear
86,46390,6135,0.193444,0.806556,1.0,0.5,0.5,2.5,0.0,6.0,linear
87,46261,6109,0.193721,0.806279,1.0,0.5,0.5,2.5,0.0,6.0,linear
88,45882,5981,0.192798,0.807202,1.0,0.5,0.5,2.5,0.0,6.0,linear
89,45789,5943,0.192211,0.807789,1.0,0.5,0.5,2.5,0.0,6.0,linear
90,45478,5914,0.190385,0.809615,1.0,0.5,0.5,2.5,0.0,6.0,linear
91,45072,5897,0.190301,0.809699,1.0,0.5,0.5,2.5,0.0,6.0,linear
92,44699,5806,0.190873,0.809127,1.0,0.5,0.5,2.5,0.0,6.0,linear
93,44901,5825,0.189809,0.810191,1.0,0.5,0.5,2.5,0.0,6.0,linear
94,44675,5800,0.191192,0.808808,1.0,0.5,0.5,2.5,0.0,6.0,linear
95,44789,5807,0.190001,0.809999,1.0,0.5,0.5,2.5,0.0,6.0,linear
96,44798,5812,0.18839,0.81161,1.0,0.5,0.5,2.5,0.0,6.0,linear
97,44759,5783,0.189265,0.810735,1.0,0.5,0.5,2.5,0.0,6.0,linear
98,44686,5787,0.188526,0.811474,1.0,0.5,0.5,2.5,0.0,6.0,linear
99,44592,5737,0.188216,0.811784,1.0,0.5,0.5,2.5,0.0,6.0,linear
100,44537,5689,0.18796,0.81204,1.0,0.5,0.5,2.5,0.0,6.0,linear
101,44074,5683,0.188015,0.811985,1.0,0.5,0.5,2.5,0.0,6.0,linear
102,44449,5731,0.188462,0.811538,1.0,0.5,0.5,2.5,0.0,6.0,linear
103,44408,5739,0.188369,0.811631,1.0,0.5,0.5,2.5,0.0,6.0,linear
104,44237,5702,0.18884,0.81116,1.0,0.5,0.5,2.5,0.0,6.0,linear
105,44308,5685,0.188178,0.811822,1.0,0.5,0.5,2.5,0.0,6.0,linear
106,44290,5706,0.187587,0.812413,1.0,0.5,0.5,2.5,0.0,6.0,linear
