generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78003,48879,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
2,78098,49162,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
3,81106,50964,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
4,80972,51109,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
5,76676,48973,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
6,75807,48639,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
7,79706,50373,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
8,80452,50648,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
9,77816,49447,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
10,77109,49472,0.0,0.0,0.0,0.5,0.5,4.0,0.0,6.0,linear
11,103253,50311,0.0,0.182454,0.182454,0.5,0.5,4.0,0.0,6.0,linear
12,115603,50292,0.0,0.267201,0.281889,0.5,0.5,4.0,0.0,6.0,linear
13,112322,47586,0.0,0.296718,0.334039,0.5,0.5,4.0,0.0,6.0,linear
14,107437,43452,0.000333935,0.324805,0.393205,0.5,0.5,4.0,0.0,6.0,linear
15,107436,40860,0.00150355,0.351211,0.452303,0.5,0.5,4.0,0.0,6.0,linear
16,109082,38307,0.00396127,0.37535,0.503491,0.5,0.5,4.0,0.0,6.0,linear
17,108654,35097,0.00862104,0.397511,0.549981,0.5,0.5,4.0,0.0,6.0,linear
18,108438,32686,0.0151511,0.417368,0.588131,0.5,0.5,4.0,0.0,6.0,linear
19,108313,30880,0.0238193,0.434494,0.618852,0.5,0.5,4.0,0.0,6.0,linear
20,107605,28918,0.035015,0.449999,0.645458,0.5,0.5,4.0,0.0,6.0,linear
21,106603,26977,0.0475336,0.463813,0.666558,0.5,0.5,4.0,0.0,6.0,linear
22,105160,25449,0.0601151,0.476523,0.685084,0.5,0.5,4.0,0.0,6.0,linear
23,103357,23871,0.0730027,0.487976,0.701165,0.5,0.5,4.0,0.0,6.0,linear
24,101535,22662,0.0855394,0.500028,0.717055,0.5,0.5,4.0,0.0,6.0,linear
25,100059,21387,0.0972414,0.510309,0.731027,0.5,0.5,4.0,0.0,6.0,linear
26,98311,20104,0.107466,0.522869,0.746519,0.5,0.5,4.0,0.0,6.0,linear
27,95729,18812,0.115511,0.533949,0.760331,0.5,0.5,4.0,0.0,6.0,linear
28,93636,17674,0.123312,0.542922,0.771353,0.5,0.5,4.0,0.0,6.0,linear
29,91725,16533,0.130374,0.55521,0.783132,0.5,0.5,4.0,0.0,6.0,linear
30,89330,15492,0.136206,0.565207,0.792719,0.5,0.5,4.0,0.0,6.0,linear
31,86957,14446,0.140457,0.576025,0.803573,0.5,0.5,4.0,0.0,6.0,linear
32,84292,13464,0.144098,0.585558,0.812346,0.5,0.5,4.0,0.0,6.0,linear
33,82119,12535,0.146852,0.596295,0.822106,0.5,0.5,4.0,0.0,6.0,linear
34,80092,11622,0.146933,0.60888,0.832144,0.5,0.5,4.0,0.0,6.0,linear
35,77399,10582,0.148154,0.620761,0.841738,0.5,0.5,4.0,0.0,6.0,linear
36,74788,9746,0.147391,0.633413,0.851722,0.5,0.5,4.0,0.0,6.0,linear
37,72326,8812,0.145955,0.647214,0.861396,0.5,0.5,4.0,0.0,6.0,linear
38,69903,8088,0.143414,0.659823,0.870683,0.5,0.5,4.0,0.0,6.0,linear
39,67338,7332,0.141167,0.672079,0.879082,0.5,0.5,4.0,0.0,6.0,linear
40,65075,6654,0.136823,0.687899,0.889033,0.5,0.5,4.0,0.0,6.0,linear
41,62848,5857,0.132387,0.70421,0.898234,0.5,0.5,4.0,0.0,6.0,linear
42,60561,5219,0.127008,0.719923,0.908812,0.5,0.5,4.0,0.0,6.0,linear
43,58216,4581,0.121119,0.736414,0.918845,0.5,0.5,4.0,0.0,6.0,linear
44,56016,3981,0.115344,0.755684,0.929267,0.5,0.5,4.0,0.0,6.0,linear
45,53653,3356,0.107755,0.776657,0.938539,0.5,0.5,4.0,0.0,6.0,linear
46,51858,2804,0.100136,0.798112,0.94684,0.5,0.5,4.0,0.0,6.0,linear
47,49797,2338,0.091884,0.82004,0.955347,0.5,0.5,4.0,0.0,6.0,linear
48,47673,1813,0.0822278,0.842305,0.964241,0.5,0.5,4.0,0.0,6.0,linear
49,45697,1467,0.0706338,0.865619,0.97154,0.5,0.5,4.0,0.0,6.0,linear
50,43779,1156,0.0620624,0.885656,0.977247,0.5,0.5,4.0,0.0,6.0,linear
51,42519,914,0.0516728,0.90538,0.982614,0.5,0.5,4.0,0.0,6.0,linear
52,41352,712,0.0430951,0.921756,0.986674,0.5,0.5,4.0,0.0,6.0,linear
53,40166,557,0.0341616,0.937259,0.990509,0.5,0.5,4.0,0.0,6.0,linear
54,39349,412,0.0275648,0.950488,0.99374,0.5,0.5,4.0,0.0,6.0,linear
55,38880,297,0.0213149,0.962801,0.996023,0.5,0.5,4.0,0.0,6.0,linear
56,38107,198,0.015753,0.973549,0.997415,0.5,0.5,4.0,0.0,6.0,linear
57,37376,136,0.0117343,0.98159,0.998344,0.5,0.5,4.0,0.0,6.0,linear
58,37145,86,0.00819803,0.987596,0.998935,0.5,0.5,4.0,0.0,6.0,linear
59,36833,58,0.00535141,0.992155,0.999245,0.5,0.5,4.0,0.0,6.0,linear
60,36498,43,0.00366805,0.994737,0.999427,0.5,0.5,4.0,0.0,6.0,linear
61,36399,32,0.0027891,0.996062,0.999781,0.5,0.5,4.0,0.0,6.0,linear
62,36272,24,0.00196472,0.99717,0.999945,0.5,0.5,4.0,0.0,6.0,linear
63,36193,18,0.00133741,0.998208,1.0,0.5,0.5,4.0,0.0,6.0,linear
64,36407,13,0.00104184,0.998711,1.0,0.5,0.5,4.0,0.0,6.0,linear
65,36337,7,0.000687266,0.99923,1.0,0.5,0.5,4.0,0.0,6.0,linear
66,35975,7,0.000569413,0.999389,1.0,0.5,0.5,4.0,0.0,6.0,linear
67,36184,6,0.00049699,0.999489,1.0,0.5,0.5,4.0,0.0,6.0,linear
68,36136,4,0.000345753,0.999654,1.0,0.5,0.5,4.0,0.0,6.0,linear
69,36179,4,0.000303909,0.999696,1.0,0.5,0.5,4.0,0.0,6.0,linear
70,36140,4,0.000345523,0.999654,1.0,0.5,0.5,4.0,0.0,6.0,linear
71,36263,1,0.000303181,0.999697,1.0,0.5,0.5,4.0,0.0,6.0,linear
72,35877,1,0.000167238,0.999833,1.0,0.5,0.5,4.0,0.0,6.0,linear
73,36288,1,0.000137787,0.999862,1.0,0.5,0.5,4.0,0.0,6.0,linear
74,36002,1,6.94309e-05,0.999931,1.0,0.5,0.5,4.0,0.0,6.0,linear
75,35972,0,6.9483e-05,0.999931,1.0,0.5,0.5,4.0,0.0,6.0,linear

