generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78690,49688,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
2,78806,49738,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
3,79143,49982,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
4,78882,49870,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
5,78546,49952,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
6,78775,49949,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
7,78881,50128,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
8,79100,50319,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
9,79315,50638,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
10,78901,50455,0.0,0.0,0.0,0.5,0.5,0.8,0.0,6.0,linear
11,82582,49910,0.0,0.0430653,0.0430653,0.5,0.5,0.8,0.0,6.0,linear
12,84803,49841,0.0,0.0689862,0.0747791,0.5,0.5,0.8,0.0,6.0,linear
13,84649,49227,0.0,0.0799033,0.0958346,0.5,0.5,0.8,0.0,6.0,linear
14,83772,48062,0.0,0.0926653,0.121508,0.5,0.5,0.8,0.0,6.0,linear
15,83552,47015,0.0,0.105402,0.149029,0.5,0.5,0.8,0.0,6.0,linear
16,85201,46987,0.0,0.117763,0.173898,0.5,0.5,0.8,0.0,6.0,linear
17,86184,46776,0.0,0.131744,0.201179,0.5,0.5,0.8,0.0,6.0,linear
18,86865,46481,0.0,0.143408,0.224507,0.5,0.5,0.8,0.0,6.0,linear
19,86915,45842,0.0,0.155647,0.247694,0.5,0.5,0.8,0.0,6.0,linear
20,87301,45254,0.0,0.167007,0.269699,0.5,0.5,0.8,0.0,6.0,linear
21,87801,44856,0.0,0.177724,0.28877,0.5,0.5,0.8,0.0,6.0,linear
22,88354,44473,0.0,0.189322,0.311272,0.5,0.5,0.8,0.0,6.0,linear
23,88701,43950,0.0,0.198804,0.329726,0.5,0.5,0.8,0.0,6.0,linear
24,89296,43587,0.0,0.208903,0.348334,0.5,0.5,0.8,0.0,6.0,linear
25,89206,43137,0.0,0.219365,0.367011,0.5,0.5,0.8,0.0,6.0,linear
26,89117,42428,0.0,0.22756,0.382114,0.5,0.5,0.8,0.0,6.0,linear
27,89000,41870,0.0,0.237962,0.400304,0.5,0.5,0.8,0.0,6.0,linear
28,88899,41203,0.0,0.246657,0.41545,0.5,0.5,0.8,0.0,6.0,linear
29,88370,40376,0.0,0.257337,0.433812,0.5,0.5,0.8,0.0,6.0,linear
30,88075,39656,0.0,0.266576,0.448812,0.5,0.5,0.8,0.0,6.0,linear
31,88017,39074,0.0,0.276273,0.464303,0.5,0.5,0.8,0.0,6.0,linear
32,87666,38055,0.0,0.28749,0.481988,0.5,0.5,0.8,0.0,6.0,linear
33,86941,37272,0.0,0.296088,0.495629,0.5,0.5,0.8,0.0,6.0,linear
34,86481,36548,0.0,0.306387,0.512251,0.5,0.5,0.8,0.0,6.0,linear
35,85334,35306,0.0,0.315094,0.526408,0.5,0.5,0.8,0.0,6.0,linear
36,84905,34397,0.0,0.32688,0.543559,0.5,0.5,0.8,0.0,6.0,linear
37,84182,33498,0.0,0.336262,0.558245,0.5,0.5,0.8,0.0,6.0,linear
