generation,size,female_size,rate_r2,rate_dr,rate_has_drive,drive_efficiency,germline_resistance,drop_ratio,embryo_resistance,low_density_growth_rate,density_growth_curve
1,78565,49333,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
2,78490,49372,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
3,79210,49989,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
4,80079,50594,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
5,79098,50115,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
6,78865,50408,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
7,77234,49650,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
8,77125,49471,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
9,78353,49971,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
10,79072,50138,0.0,0.0,0.0,0.5,0.5,0.05,0.0,6.0,linear
11,78692,49821,0.0,0.00280795,0.00280795,0.5,0.5,0.05,0.0,6.0,linear
12,79469,50282,0.0,0.00461036,0.00493868,0.5,0.5,0.05,0.0,6.0,linear
13,79424,50272,0.0,0.00517816,0.00624711,0.5,0.5,0.05,0.0,6.0,linear
14,79406,50130,0.0,0.00669121,0.00915347,0.5,0.5,0.05,0.0,6.0,linear
15,78776,49761,0.0,0.00801654,0.011674,0.5,0.5,0.05,0.0,6.0,linear
16,78135,49233,0.0,0.00909439,0.0139173,0.5,0.5,0.05,0.0,6.0,linear
17,78544,49290,0.0,0.0106307,0.0170329,0.5,0.5,0.05,0.0,6.0,linear
18,80488,50235,0.0,0.0115407,0.0190412,0.5,0.5,0.05,0.0,6.0,linear
19,81244,50781,0.0,0.0130067,0.0218069,0.5,0.5,0.05,0.0,6.0,linear
20,78723,49651,0.0,0.0140606,0.0237797,0.5,0.5,0.05,0.0,6.0,linear
21,78063,49377,0.0,0.0153277,0.0264558,0.5,0.5,0.05,0.0,6.0,linear
22,79434,50087,0.0,0.0165924,0.0289792,0.5,0.5,0.05,0.0,6.0,linear
23,79557,49965,0.0,0.017918,0.031406,0.5,0.5,0.05,0.0,6.0,linear
24,79546,49879,0.0,0.0194084,0.0343502,0.5,0.5,0.05,0.0,6.0,linear
25,80040,50052,0.0,0.0203624,0.0363366,0.5,0.5,0.05,0.0,6.0,linear
26,80025,50220,0.0,0.0217926,0.0390596,0.5,0.5,0.05,0.0,6.0,linear
27,79554,50027,0.0,0.0229725,0.0416375,0.5,0.5,0.05,0.0,6.0,linear
28,78720,49523,0.0,0.0239742,0.0435603,0.5,0.5,0.05,0.0,6.0,linear
29,79443,49661,0.0,0.0250589,0.0457996,0.5,0.5,0.05,0.0,6.0,linear
30,80537,49999,0.0,0.0269136,0.0493709,0.5,0.5,0.05,0.0,6.0,linear
31,81077,50439,0.0,0.0279777,0.051257,0.5,0.5,0.05,0.0,6.0,linear
32,80307,50256,0.0,0.0295691,0.0547558,0.5,0.5,0.05,0.0,6.0,linear
33,79822,50122,0.0,0.0312297,0.0579437,0.5,0.5,0.05,0.0,6.0,linear
34,79412,49747,0.0,0.0324464,0.0602968,0.5,0.5,0.05,0.0,6.0,linear
35,79870,49633,0.0,0.0335431,0.0622372,0.5,0.5,0.05,0.0,6.0,linear
36,80012,49462,0.0,0.0352666,0.065581,0.5,0.5,0.05,0.0,6.0,linear
37,80530,49676,0.0,0.0362604,0.0676279,0.5,0.5,0.05,0.0,6.0,linear
